ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
AMERICAN SOCIETY FOR BONE & MINERAL RES,WASHINGTON,DC,UNITED STATES,0,25000
AMERICAN SOCIETY FOR CELL BIOLOGY,BETHESDA,MD,UNITED STATES,1,875031
AMERICAN SOCIETY FOR MICROBIOLOGY,WASHINGTON,DC,UNITED STATES,6,371702
AMERICAN SOCIETY FOR NEUROCHEMISTRY,WINDERMERE,FL,UNITED STATES,1,20000
AMERICAN SOCIETY OF ADDICTION MEDICINE,CHEVY CHASE,MD,UNITED STATES,2,49600
AMERICAN SOCIETY OF ANDROLOGY,SCHAUMBURG,IL,UNITED STATES,1,16000
AMERICAN SOCIETY OF HEMATOLOGY,WASHINGTON,DC,UNITED STATES,1,31350
AMERICAN SOCIETY OF HUMAN GENETICS,BETHESDA,MD,UNITED STATES,1,128000
"AMERICAN SOCIETY OF NEPHROLOGY, INC.",WASHINGTON,DC,UNITED STATES,2,22500
AMERICAN SOCIETY/GRAVITAT/SPACE BIOLOGY,Bristow,VA,UNITED STATES,1,10000
AMERICAN SOCIETY/INVESTIGATIVE PATHOLOGY,BETHESDA,MD,UNITED STATES,1,5000
AMERICAN SOCIETY/PARENT & ENTERAL NUTRIT,SILVER SPRING,MD,UNITED STATES,1,22000
AMERICAN SPEECH-LANGUAGE-HEARING ASSN,ROCKVILLE,MD,UNITED STATES,2,59364
"AMERICAN STEM CELL, INC.",CARLSBAD,CA,UNITED STATES,2,638488
AMERICAN TYPE CULTURE COLLECTION,,VA,UNITED STATES,5,13500000
AMERICAN UNIVERSITY,WASHINGTON,DC,UNITED STATES,4,1744762
AMERICAN UNIVERSITY OF BEIRUT,BEIRUT,,LEBANON,1,143307
AMERICAN UROLOGICAL ASSOCIATION,LINTHICUM,MD,UNITED STATES,2,22500
AMHERST COLLEGE,AMHERST,MA,UNITED STATES,1,450012
"AMPLYX PHARMACEUTICALS, INC.",San Diego,CA,UNITED STATES,1,300000
AMYOTROPIC LATERAL SCLEROSIS ASSOCIATION,CALABASAS HILLS,CA,UNITED STATES,1,10000
ANDROSCIENCE CORPORATION,SAN DIEGO,CA,UNITED STATES,1,862195
ANGION BIOMEDICA CORPORATION,GARDEN CITY,NY,UNITED STATES,5,4012311
"ANTAGEN BIOSCIENCES, INC.",,MA,UNITED STATES,1,150000
"ANTEX BIOLOGICS, INC.",,MD,UNITED STATES,2,3771101
"ANTICANCER, INC.",SAN DIEGO,CA,UNITED STATES,1,386199
ANXIETY DISORDERS ASSOCIATION OF AMERICA,SILVER SPRING,MD,UNITED STATES,1,49655
"APEX BIOMEDICAL COMPANY, LLC",PORTLAND,OR,UNITED STATES,1,144932
APHIOS CORPORATION,,MA,UNITED STATES,2,243888
APHIOS CORPORATION,WOBURN,MA,UNITED STATES,1,1202600
"APOCELL, INC.",,TX,UNITED STATES,1,198812
APOGEE BIOTECHNOLOGY CORPORATION,Hummelstown,PA,UNITED STATES,1,300000
"APOVAX, INC.",LOUISVILLE,KY,UNITED STATES,1,447000
APPALACHIAN STATE UNIVERSITY,BOONE,NC,UNITED STATES,1,395561
"APPLIED BEHAVIORAL RESEARCH, LLC",New Haven,CT,UNITED STATES,2,605709
"APT THERAPEUTICS, INC.",SAINT LOUIS,MO,UNITED STATES,1,593629
"APTAKON, INC.",,MO,UNITED STATES,1,149993
"AQUALUNG THERAPEUTICS, CORP",CHICAGO,IL,UNITED STATES,1,320967
"AQUAMOST, INC.",MADISON,WI,UNITED STATES,1,625699
"AQUEDUCT NEUROSCIENCES, INC.",SEATTLE,WA,UNITED STATES,1,351564
"AQUILENT, INC.",,MD,UNITED STATES,1,400000
"AQUILUS PHARMACEUTICALS, INC.",WINCHESTER,MA,UNITED STATES,1,250000
"ARATOME, LLC",MENLO PARK,CA,UNITED STATES,1,334268
"ARAVASC, INC.",,CA,UNITED STATES,1,20000
ARBOR RESEARCH COLLABORATIVE FOR HEALTH,ANN ARBOR,MI,UNITED STATES,2,362473
"ARBOR ULTRASOUND TECHNOLOGIES, LLC",YPSILANTI,MI,UNITED STATES,1,101323
ARBOR VITA CORPORATION,FREMONT,CA,UNITED STATES,1,338612
"ARCADIA BIOSCIENCES, INC.",PHOENIX,AZ,UNITED STATES,2,629887
"ARCHER PHARMACEUTICALS, INC.",SARASOTA,FL,UNITED STATES,1,150000
"ARCHIEMD, INC.",Boca Raton,FL,UNITED STATES,1,490980
ARDANE THERAPEUTICS,PROVIDENCE,RI,UNITED STATES,1,352596
"ARETECH, LLC",ASHBURN,VA,UNITED STATES,1,407491
"ARGOS THERAPEUTICS, INC.",,NC,UNITED STATES,1,6027830
"ARIDIS PHARMACEUTICALS, LLC",SAN JOSE,CA,UNITED STATES,1,922387
ARIETIS,BOSTON,MA,UNITED STATES,2,1299155
"ARISAN THERAPEUTICS, INC.",SAN DIEGO,CA,UNITED STATES,2,458385
"ARISAPH PHARMACEUTICALS, INC.",BOSTON,MA,UNITED STATES,1,245638
ARIZONA SCIENCE CENTER,PHOENIX,AZ,UNITED STATES,1,234378
ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,TEMPE,AZ,UNITED STATES,124,48299228
ARKANSAS CHILDREN'S HOSPITAL RES INST,,AR,UNITED STATES,1,2898622
ARKANSAS CHILDREN'S HOSPITAL RES INST,LITTLE ROCK,AR,UNITED STATES,14,4034052
"ARMAGEN TECHNOLOGIES, INC.",SANTA MONICA,CA,UNITED STATES,4,1573699
"ARONORA, LLC",PORTLAND,OR,UNITED STATES,2,1782390
"ARRAYOMICS, INC.",SAN DIEGO,CA,UNITED STATES,1,631188
"ARSERVICES, LTD",,VA,UNITED STATES,1,585977
"ARTA BIOSCIENCE, INC.",,MO,UNITED STATES,1,200000
"ARTANN LABORATORIES, INC.",TRENTON,NJ,UNITED STATES,3,1918445
"ARTERIOCYTE, INC.",CLEVELAND,OH,UNITED STATES,2,806828
"ARTIFICIAL CELL TECHNOLOGIES, INC.",NEW HAVEN,CT,UNITED STATES,2,600000
"ARTIFICIAL INTELLIGENCE IN MEDICINE, INC",,ON,CANADA,1,864716
"ASH STEVENS, INC.",,MI,UNITED STATES,3,653454
"ASHWIN-USHAS CORPORATION, INC.",Holmdel,NJ,UNITED STATES,1,134082
ASOCIACION CIVIL IMPACTA SALUD Y EDUCACN,LIMA,,PERU,1,2280954
"ASPYRIAN THERAPEUTICS, INC.",DEL MAR,CA,UNITED STATES,2,834104
ASSN/MEDICAL EDUC & RES IN SUBS ABUSE,Cranston,RI,UNITED STATES,1,34500
ASSOCIATION FOR CHEMORECEPTION SCIENCES,MINNEAPOLIS,MN,UNITED STATES,1,40000
ASSOCIATION FOR RES IN VISION & OPHTHAL,ROCKVILLE,MD,UNITED STATES,1,103786
ASSOCIATION OF AMERICAN GEOGRAPHERS,WASHINGTON,DC,UNITED STATES,1,48700
ASSOCIATION OF AMERICAN MEDICAL COLLEGES,WASHINGTON,DC,UNITED STATES,1,563382
ASSOCIATION OF SUBSPECIALTY PROFESSORS,Alexandria,VA,UNITED STATES,1,69960
ASSUMPTION COLLEGE,WORCESTER,MA,UNITED STATES,1,187709
"ASTRAEA THERAPEUTICS, LLC",Mountain View,CA,UNITED STATES,2,847763
"ASURAGEN, INC.",AUSTIN,TX,UNITED STATES,3,1643810
"ATHENA ENVIRONMENTAL SCIENCE, INC.",BALTIMORE,MD,UNITED STATES,1,100000
"ATLANTIC HEALTH SYSTEM, INC.",MORRISTOWN,NJ,UNITED STATES,2,605202
AUBURN UNIVERSITY AT AUBURN,AUBURN UNIVERSITY,AL,UNITED STATES,8,2271178
"AUGER COMMUNICATION, INC.",DURHAM,NC,UNITED STATES,1,403678
"AUREOGEN BIOSCIENCES, INC.",KALAMAZOO,MI,UNITED STATES,1,240577
"AURITEC PHARMACEUTICALS, INC.",Santa Monica,CA,UNITED STATES,2,1537375
"AURORA HEALTH CARE, INC.",MILWAUKEE,WI,UNITED STATES,2,593121
AUSTRALIAN HEARING SERVICES,CHATSWOOD,,AUSTRALIA,1,199562
"AUTOIMMUNE TECHNOLOGIES, LLC",NEW ORLEANS,LA,UNITED STATES,1,1328888
"AUXAGEN, INC.",SAINT LOUIS,MO,UNITED STATES,1,504929
"AVANTGEN, INC.",SAN DIEGO,CA,UNITED STATES,1,349719
"AVATAR MEDICAL, LLC",BROOKLYN,NY,UNITED STATES,1,297583
"AVAXIA BIOLOGICS, INC.",WAYLAND,MA,UNITED STATES,1,145306
"AVENTUSOFT, LLC",SUNRISE,FL,UNITED STATES,1,95949
"AVIA BIOSYSTEMS, LLC",EAST FALMOUTH,MA,UNITED STATES,1,134793
AVIDBIOTICS CORPORATION,SOUTH SAN FRANCISCO,CA,UNITED STATES,3,1009838
"AXION BIOSYSTEMS, LLC",DECATUR,GA,UNITED STATES,2,720069
"AZEVAN PHARMACEUTICALS, INC.",BETHLEHEM,PA,UNITED STATES,2,856071
AZUSA PACIFIC UNIVERSITY,AZUSA,CA,UNITED STATES,1,178416
"AZYP, LLC",ARLINGTON,TX,UNITED STATES,1,139867
"B & W TEK, INC.",NEWARK,DE,UNITED STATES,1,104021
"BACKYARD BRAINS, INC.",West Bloomfield,MI,UNITED STATES,1,250000
BAKER HEART RESEARCH INSTITUTE,MELBOURNE,,AUSTRALIA,1,281179
"BALANCE THERAPEUTICS, INC.",HILLBOROUGH,CA,UNITED STATES,1,363028
BALDWIN-WALLACE COLLEGE,BEREA,OH,UNITED STATES,1,173221
BALL STATE UNIVERSITY,MUNCIE,IN,UNITED STATES,1,305472
"BALTIMORE CITY HEALTHY START, INC.",BALTIMORE,MD,UNITED STATES,1,551835
BANARAS HINDU UNIVERSITY,VARANASI,,INDIA,1,695068
BANNER ALZHEIMER'S INSTITUTE,PHOENIX,AZ,UNITED STATES,1,1286593
"BANYAN BIOMARKERS, INC.",ALACHUA,FL,UNITED STATES,2,646640
BARNARD COLLEGE,NEW YORK,NY,UNITED STATES,5,1378088
"BARRON ASSOCIATES, INC.",CHARLOTTESVILLE,VA,UNITED STATES,5,1840604
BARRY UNIVERSITY,MIAMI SHORES,FL,UNITED STATES,2,355217
"BASE TECHNOLOGIES, INC.",,VA,UNITED STATES,1,3644862
BASTYR UNIVERSITY,KENMORE,WA,UNITED STATES,6,2570646
BATTELLE CENTERS/PUB HLTH RES & EVALUATN,,OH,UNITED STATES,12,13539432
BATTELLE CENTERS/PUB HLTH RES & EVALUATN,COLUMBUS,OH,UNITED STATES,5,2584096
BATTELLE MEMORIAL INSTITUTE,,OH,UNITED STATES,11,9419429
BATTELLE PACIFIC NORTHWEST LABORATORIES,RICHLAND,WA,UNITED STATES,17,14246890
BAY AREA TUMOR INSTITUTE,OAKLAND,CA,UNITED STATES,1,406165
BAYCREST CENTRE FOR GERIATRIC CARE,TORONTO,ON,CANADA,2,405173
BAYLOR COLLEGE OF MEDICINE,,TX,UNITED STATES,9,11237421
BAYLOR COLLEGE OF MEDICINE,HOUSTON,TX,UNITED STATES,438,207607688
BAYLOR RESEARCH INSTITUTE,DALLAS,TX,UNITED STATES,11,11725281
BAYLOR UNIVERSITY,WACO,TX,UNITED STATES,2,767252
BAYSTATE MEDICAL CENTER,,MA,UNITED STATES,1,303125
BAYSTATE MEDICAL CENTER,SPRINGFIELD,MA,UNITED STATES,2,1040666
"BEHAVIOR THERAPY ASSOCIATES, LLP",ALBUQUERQUE,NM,UNITED STATES,2,597110
"BEHAVIORAL ASSESSMENT, INC.",BEVERLY HILLS,CA,UNITED STATES,1,501063
"BEHAVIORAL INSTRUMENTS, LLC",BASKING RIDGE,NJ,UNITED STATES,1,147995
"BEHAVIORAL PHARMA, INC.",LA JOLLA,CA,UNITED STATES,1,386250
"BEHAVIORAL TECH RESEARCH, INC.",SEATTLE,WA,UNITED STATES,2,671072
"BELLBROOK LABS, LLC",MADISON,WI,UNITED STATES,1,266465
"BEN VENUE LABORATORIES, INC.",,OH,UNITED STATES,1,777544
BENAROYA RESEARCH INST AT VIRGINIA MASON,,WA,UNITED STATES,1,2189410
BENAROYA RESEARCH INST AT VIRGINIA MASON,SEATTLE,WA,UNITED STATES,23,13092846
BENEDICT COLLEGE,COLUMBIA,SC,UNITED STATES,1,104857
"BERKELEY ANALYTICS, INC.",BERKELEY,CA,UNITED STATES,1,349175
"BERMUDA INSTITUTE OF OCEAN SCIENCES, INC",NEW HYDE PARK,NY,UNITED STATES,1,175970
BERNARD M. BARUCH COLLEGE,NEW YORK,NY,UNITED STATES,1,78901
BERTEC CORPORATION,COLUMBUS,OH,UNITED STATES,1,443542
"BEST MEDICAL INTERNATIONAL, INC.",SPRINGFIELD,VA,UNITED STATES,1,115968
BETH ISRAEL DEACONESS MEDICAL CENTER,,MA,UNITED STATES,1,2540338
BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,MA,UNITED STATES,283,128763833
BETH ISRAEL MEDICAL CTR (NEW YORK),NEW YORK,NY,UNITED STATES,5,2517203
"BEXION PHARMACEUTICALS, INC.",Covington,KY,UNITED STATES,1,840956
BIG FUN DEVELOPMENT CORPORATION,BERKELEY LAKE,GA,UNITED STATES,1,148298
BILLINGS CLINIC FOUNDATION,BILLINGS,MT,UNITED STATES,1,327159
"BIO TILLION, LLC",Skillman,NJ,UNITED STATES,1,783254
"BIO2 TECHNOLOGIES, INC.",WOBURN,MA,UNITED STATES,1,138591
"BIOCARDIA, INC.",San Carlos,CA,UNITED STATES,1,136593
BIOCHEMANALYSIS CORPORATION,CHICAGO,IL,UNITED STATES,1,295293
"BIODATA INNOVATION SYSTEMS, LLC",CARLSBAD,CA,UNITED STATES,1,222600
"BIODISCOVERY, LLC",ANN ARBOR,MI,UNITED STATES,1,471066
BIOELECTROMED CORPORATION,BURLINGAME,CA,UNITED STATES,2,1318979
"BIOFORMATIX, INC.",SAN DIEGO,CA,UNITED STATES,1,199996
BIOFUNC RESEARCH,BROADVIEW HEIGHTS,OH,UNITED STATES,1,159108
"BIOGRAMMATICS, INC.",CARLSBAD,CA,UNITED STATES,1,200000
"BIOGRAPHICS, INC.",WINSTON SALEM,NC,UNITED STATES,1,299000
BIOHELIX CORPORATION,BEVERLY,MA,UNITED STATES,4,2215658
"BIOLINK LIFE SCIENCES, INC.",,NC,UNITED STATES,1,146080
BIOLINK PARTNERS,WATERTOWN,MA,UNITED STATES,1,146027
"BIOLOGICAL DYNAMICS, INC.",LA JOLLA,CA,UNITED STATES,1,313955
