ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
"ADVANCED HEARING CONCEPTS, INC.",BODEGA BAY,CA,UNITED STATES,1,170799
"ADVANCED MATERIALS TECHNOLOGY, INC.",WILMINGTON,DE,UNITED STATES,1,458094
ADVANCED MEDICAL ELECTRONICS CORPORATION,MAPLE GROVE,MN,UNITED STATES,7,4452119
"ADVANCED MRI TECHNOLOGY, LLC",SEBASTOPOL,CA,UNITED STATES,2,1967128
ADVANCED SCIENCE RESEARCH CENTER,NEW YORK,NY,UNITED STATES,1,324050
"ADVANCED TACTILE IMAGING, INC.",TRENTON,NJ,UNITED STATES,3,678706
ADVANCES IN MINERAL METABOLISM,ROCHESTER,MN,UNITED STATES,1,23000
"ADVANTAGENE, INC",AUBURNDALE,MA,UNITED STATES,1,299985
"AFASCI, INC.",REDWOOD CITY,CA,UNITED STATES,3,1187195
"AFFINERGY, LLC",DURHAM,NC,UNITED STATES,6,2987551
AFRICA UNIVERSITY,MUTARE,,ZIMBABWE,1,59400
AG BELL ASSN FOR DEAF & HARD OF HEARING,WASHINGTON,DC,UNITED STATES,1,40000
AGA KHAN UNIVERSITY,KARACHI,,PAKISTAN,1,243000
"AGENEBIO, INC.",Baltimore,MD,UNITED STATES,2,674363
AGENOVIR CORPORATION,SOUTH SAN FRANCISCO,CA,UNITED STATES,1,149972
"AGENUS, INC.",LEXINGTON,MA,UNITED STATES,2,600000
"AGGAMIN PHARMACEUTICALS, LLC",NEW YORK,NY,UNITED STATES,1,623844
"AGILE SCIENCES, INC.",RALEIGH,NC,UNITED STATES,4,1996448
"AGILVAX, INC.",ALBUQUERQUE,NM,UNITED STATES,1,286576
"AGYPHARMA, LLC",MANSFIELD,TX,UNITED STATES,1,226310
"AIRLIFT ENVIRONMENTAL, LLC",LINCOLN,NE,UNITED STATES,1,517427
"AIVITA BIOMEDICAL, INC.",IRVINE,CA,UNITED STATES,1,279704
"AKONNI BIOSYSTEMS, INC.",FREDERICK,MD,UNITED STATES,3,2009182
AKRON GENERAL MEDICAL CENTER,AKRON,OH,UNITED STATES,1,175486
"AKROTOME IMAGING, INC.",Cleveland,OH,UNITED STATES,1,877393
ALABAMA FIRE COLLEGE,TUSCALOOSA,AL,UNITED STATES,2,730205
ALABAMA STATE UNIVERSITY,MONTGOMERY,AL,UNITED STATES,3,437948
ALASKA COMMUNITY ACTION ON TOXICS (ACAT),ANCHORAGE,AK,UNITED STATES,2,106523
ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,ANCHORAGE,AK,UNITED STATES,2,1485764
ALBANY COLLEGE OF PHARMACY,ALBANY,NY,UNITED STATES,1,480000
ALBANY MEDICAL COLLEGE,ALBANY,NY,UNITED STATES,30,11230909
"ALBANY MOLECULAR RESEARCH, INC.",ALBANY,NY,UNITED STATES,5,1907297
ALBANY STATE UNIVERSITY,ALBANY,GA,UNITED STATES,2,121177
ALBERT EINSTEIN COLLEGE OF MEDICINE,BRONX,NY,UNITED STATES,25,11975471
"ALBERT EINSTEIN COLLEGE OF MEDICINE, INC",BRONX,NY,UNITED STATES,297,154107367
ALBERT EINSTEIN HEALTHCARE NETWORK,PHILADELPHIA,PA,UNITED STATES,4,1434025
ALBUS IMAGING LLC,LEWISVILLE,NC,UNITED STATES,1,40000
ALCHEM LABORATORIES CORPORATION,ALACHUA,FL,UNITED STATES,1,522411
"ALDATU BIOSCIENCES, INC.",CAMBRIDGE,MA,UNITED STATES,2,989739
"ALDERON BIOSCIENCES, INC.",Beaufort,NC,UNITED STATES,1,554446
"ALECTOR, LLC",SAN FRANCISCO,CA,UNITED STATES,1,1294191
ALFRED I. DU PONT HOSP FOR CHILDREN,WILMINGTON,DE,UNITED STATES,9,6898795
"ALKEUS PHARMACEUTICALS, INC.",CAMBRIDGE,MA,UNITED STATES,1,1054287
ALLAN HANCOCK COLLEGE,SANTA MARIA,CA,UNITED STATES,1,194050
ALLEGHENY-SINGER RESEARCH INSTITUTE,PITTSBURGH,PA,UNITED STATES,4,2078817
ALLELE BIOTECHNOLOGY AND PHARMACEUTICALS,SAN DIEGO,CA,UNITED STATES,2,447173
ALLEN INSTITUTE,SEATTLE,WA,UNITED STATES,5,4809645
ALLEN/LOEB ASSOCIATES,SAN FRANCISCO,CA,UNITED STATES,1,361734
"ALLIED INNOVATIVE SYSTEMS, LLC",HILLSBOROUGH,NJ,UNITED STATES,3,1440242
ALLINA HEALTH SYSTEM,MINNEAPOLIS,MN,UNITED STATES,1,731114
"ALLOSTEROS THERAPEUTICS, INC.",SUNNYVALE,CA,UNITED STATES,1,249025
"ALLUVIUM BIOSCIENCES, INC.",ANN ARBOR,MI,UNITED STATES,1,224910
"ALLVIVO VASCULAR, INC.",LAKE FOREST,CA,UNITED STATES,1,224497
ALPHA GENESIS INC,YEMASSEE,SC,UNITED STATES,1,5493281
"ALPHA STATCONSULT, LLC",DAMASCUS,MD,UNITED STATES,1,148825
"ALTEC, INC.",NATICK,MA,UNITED STATES,5,2552749
"ALTITUDE PHARMA, INC.",SAN DIEGO,CA,UNITED STATES,1,149950
ALTIUS INSTITUTE FOR BIOMEDICAL SCIENCES,SEATTLE,WA,UNITED STATES,6,4404526
ALTOR BIOSCIENCE CORPORATION,MIRAMAR,FL,UNITED STATES,1,966343
"ALTRAVAX, INC.",SUNNYVALE,CA,UNITED STATES,1,300000
ALZHEIMER'S DRUG DISCOVERY FOUNDATION,NEW YORK,NY,UNITED STATES,1,60000
"AM BIOTECHNOLOGIES, LLC",HOUSTON,TX,UNITED STATES,1,559001
"AMBERGEN, INC",WATERTOWN,MA,UNITED STATES,3,1977405
"AMERICA WALKS, INC.",BOSTON,MA,UNITED STATES,1,35000
AMERICAN ACADEMY OF ADDICTION PSYCHIATRY,EAST PROVIDENCE,RI,UNITED STATES,1,25000
"AMERICAN ACADEMY OF AUDIOLOGY, INC.",RESTON,VA,UNITED STATES,1,32606
AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS,ROSEMONT,IL,UNITED STATES,1,15000
AMERICAN ACADEMY OF PEDIATRICS,ELK GROVE VILLAGE,IL,UNITED STATES,2,388932
AMERICAN ACADEMY-CHILD/ADOLESCENT PSYCH,WASHINGTON,DC,UNITED STATES,1,1249488
"AMERICAN AGING ASSOCIATION, INC.",BATON ROUGE,LA,UNITED STATES,1,48000
AMERICAN ASSN/CHRONIC FATIGUE SYNDROME,STONY BROOK,NY,UNITED STATES,1,26500
AMERICAN ASSOCIATION FOR CANCER RESEARCH,PHILADELPHIA,PA,UNITED STATES,6,895548
AMERICAN ASSOCIATION FOR DENTAL RESEARCH,ALEXANDRIA,VA,UNITED STATES,1,50000
"AMERICAN BIOOPTICS, LLC",Chicago,IL,UNITED STATES,1,1030462
"AMERICAN CANCER SOCIETY, INC.",ATLANTA,GA,UNITED STATES,1,232290
AMERICAN COLLEGE OF CARDIOLOGY,WASHINGTON,DC,UNITED STATES,1,50000
AMERICAN COLLEGE OF MEDICAL GENETICS,BETHESDA,MD,UNITED STATES,1,2462228
AMERICAN COLLEGE OF RADIOLOGY,RESTON,VA,UNITED STATES,1,7797929
AMERICAN COLLEGE OF RHEUMATOLOGY,ATLANTA,GA,UNITED STATES,2,50000
AMERICAN COLLEGE OF SURGEONS,CHICAGO,IL,UNITED STATES,1,125524
AMERICAN DENTAL ASSOCIATION FOUNDATION,CHICAGO,IL,UNITED STATES,2,756969
AMERICAN EPILEPSY SOCIETY,CHICAGO,IL,UNITED STATES,1,10000
AMERICAN GASTROENTEROLOGICAL ASSN/INST,BETHESDA,MD,UNITED STATES,3,761528
AMERICAN GENE TECHNOLOGIES INTERNATIONAL,ROCKVILLE,MD,UNITED STATES,1,137500
AMERICAN GERIATRICS SOCIETY,NEW YORK,NY,UNITED STATES,2,60708
AMERICAN HEART ASSOCIATION,DALLAS,TX,UNITED STATES,1,3985727
AMERICAN MEDICAL INFORMATICS ASSN,BETHESDA,MD,UNITED STATES,1,20000
AMERICAN MUSEUM OF NATURAL HISTORY,NEW YORK,NY,UNITED STATES,1,199823
AMERICAN NONSMOKERS RIGH,BERKELEY,CA,UNITED STATES,1,15750
AMERICAN PAIN SOCIETY,GLENVIEW,IL,UNITED STATES,1,45000
AMERICAN PHYSICIANS SCIENTISTS ASSN,Chelmsford,MA,UNITED STATES,1,24000
AMERICAN PHYSIOLOGICAL SOCIETY,BETHESDA,MD,UNITED STATES,5,501203
AMERICAN PSYCHOSOCIAL ONCOLOGY SOCIETY,Brentwood,TN,UNITED STATES,1,10000
AMERICAN PSYCHOSOMATIC SOCIETY (APS),MC LEAN,VA,UNITED STATES,1,20000
AMERICAN SAMOA COMMUNITY CANCER COALITIO,PAGO PAGO,AS,UNITED STATES,1,333777
AMERICAN SOCIETY FOR BONE & MINERAL RES,WASHINGTON,DC,UNITED STATES,1,43000
AMERICAN SOCIETY FOR CELL BIOLOGY,BETHESDA,MD,UNITED STATES,1,496316
AMERICAN SOCIETY FOR MICROBIOLOGY,WASHINGTON,DC,UNITED STATES,3,1972141
AMERICAN SOCIETY FOR NEUROCHEMISTRY,WINDERMERE,FL,UNITED STATES,1,25000
AMERICAN SOCIETY OF ADDICTION MEDICINE,CHEVY CHASE,MD,UNITED STATES,2,55000
AMERICAN SOCIETY OF ANDROLOGY,SCHAUMBURG,IL,UNITED STATES,1,14000
AMERICAN SOCIETY OF CLINICAL ONCOLOGY,ALEXANDRIA,VA,UNITED STATES,1,169710
AMERICAN SOCIETY OF GENE & CELL THERAPY,MILWAUKEE,WI,UNITED STATES,1,10000
AMERICAN SOCIETY OF HEMATOLOGY,WASHINGTON,DC,UNITED STATES,2,273018
"AMERICAN SOCIETY OF NEPHROLOGY, INC.",WASHINGTON,DC,UNITED STATES,1,20000
AMERICAN SOCIETY/INVESTIGATIVE PATHOLOGY,BETHESDA,MD,UNITED STATES,1,12000
AMERICAN SPEECH-LANGUAGE-HEARING ASSN,ROCKVILLE,MD,UNITED STATES,2,85900
AMERICAN TYPE CULTURE COLLECTION,MANASSAS,VA,UNITED STATES,19,12596603
AMERICAN UNIVERSITY,WASHINGTON,DC,UNITED STATES,8,2893591
AMERICAN UNIVERSITY OF BEIRUT,BEIRUT,,LEBANON,1,106000
AMERICAN UROLOGICAL ASSOCIATION,LINTHICUM,MD,UNITED STATES,3,33000
AMHERST COLLEGE,AMHERST,MA,UNITED STATES,2,868694
"AMPLYX PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,2,1474000
"AMPRION, INC.",HOUSTON,TX,UNITED STATES,3,1829198
"AMYDIS DIAGNOSTICS, INC.",BEVERLY HILLS,CA,UNITED STATES,1,1647908
ANABIOS CORPORATION,SAN DIEGO,CA,UNITED STATES,1,945014
ANAGIN,INDIANAPOLIS,IN,UNITED STATES,2,635068
ANASYS INSTRUMENTS CORPORATION,SANTA BARBARA,CA,UNITED STATES,2,1079355
"ANGIOGRAFT, LLC",AMHERST,NY,UNITED STATES,1,223501
ANGIOMA ALLIANCE,NORFOLK,VA,UNITED STATES,1,10000
ANGION BIOMEDICA CORPORATION,UNIONDALE,NY,UNITED STATES,1,610943
ANGULUS CORPORATION,NEW YORK,NY,UNITED STATES,1,224912
"ANNEXON, INC.",PALO ALTO,CA,UNITED STATES,1,1213915
"ANTIDOTE THERAPEUTICS, INC.",BETHESDA,MD,UNITED STATES,1,2939717
"APDM, INC.",PORTLAND,OR,UNITED STATES,5,4341555
"APEX BIOMEDICAL COMPANY, LLC",PORTLAND,OR,UNITED STATES,1,617779
APHIOS CORPORATION,WOBURN,MA,UNITED STATES,2,1205354
APLASTIC ANEMIA & MDS INTERNATIONAL FDN,Rockville,MD,UNITED STATES,1,10000
APOGEE BIOTECHNOLOGY CORPORATION,HUMMELSTOWN,PA,UNITED STATES,2,792977
APPALACHIAN STATE UNIVERSITY,BOONE,NC,UNITED STATES,1,395720
"APPLIED BIOMATH, LLC",WINCHESTER,MA,UNITED STATES,1,469938
APPLIED BIOTECHNOLOGY INSTITUTE,SAN LUIS OBISPO,CA,UNITED STATES,2,596760
"APPLIED GEOSOLUTIONS, LLC",DURHAM,NH,UNITED STATES,1,150743
"APPLIED STEMCELL, INC.",SUNNYVALE,CA,UNITED STATES,1,224518
"APRICITY THERAPEUTICS, INC.",ATHERTON,CA,UNITED STATES,1,216990
"APT THERAPEUTICS, INC.",SAINT LOUIS,MO,UNITED STATES,3,1492357
"APTALOGIC, INC",AMES,IA,UNITED STATES,2,704278
"APTAMATRIX, INC.",SYRACUSE,NY,UNITED STATES,1,176785
"APTINYX, INC.",EVANSTON,IL,UNITED STATES,2,1561242
"APTITUDE MEDICAL SYSTEMS, INC.",SANTA BARBARA,CA,UNITED STATES,2,848451
"AQUILUS PHARMACEUTICALS, INC.",WINCHESTER,MA,UNITED STATES,1,1375173
"AQUINNAH PHARMACEUTICALS, INC.",NEWTON,MA,UNITED STATES,1,182737
"ARATOME, LLC",MENLO PARK,CA,UNITED STATES,1,225000
ARBOR RESEARCH COLLABORATIVE FOR HEALTH,ANN ARBOR,MI,UNITED STATES,3,1265526
"ARCADIA BIOSCIENCES, INC.",PHOENIX,AZ,UNITED STATES,1,625813
"ARCHIEMD, INC.",BOCA RATON,FL,UNITED STATES,4,1491603
"ARIDIS PHARMACEUTICALS, LLC",SAN JOSE,CA,UNITED STATES,3,383466
ARIETIS,Boston,MA,UNITED STATES,2,2218307
"ARIMA GENOMICS, LLC",SAN DIEGO,CA,UNITED STATES,5,987383
"ARISAN THERAPEUTICS, INC.",SAN DIEGO,CA,UNITED STATES,2,1800000
"ARIZONA CANCER THERAPEUTICS, LLC",TUCSON,AZ,UNITED STATES,1,300000
ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,TEMPE,AZ,UNITED STATES,103,40311976
ARKANSAS CHILDREN'S HOSPITAL RES INST,LITTLE ROCK,AR,UNITED STATES,8,5936865
"ARKLEY BIOTEK, LLC",INDIANAPOLIS,IN,UNITED STATES,1,473134
ARLENE FINK ASSOCIATES,PACIFIC PALISADES,CA,UNITED STATES,1,525455
"ARMAGEN TECHNOLOGIES, INC.",CALABASAS,CA,UNITED STATES,1,612428
"ARONORA, INC.",PORTLAND,OR,UNITED STATES,3,2169195
"ARRHYTHMOTECH, LLC",INDIANAPOLIS,IN,UNITED STATES,1,775400
"ARSENAL MEDICAL, INC.",WATERTOWN,MA,UNITED STATES,1,227667
"ARSERVICES, LTD",LORTON,VA,UNITED STATES,1,600000
"ARTANN LABORATORIES, INC.",TRENTON,NJ,UNITED STATES,1,575753
"ARUNA BIOMEDICAL, INC.",ATHENS,GA,UNITED STATES,1,225000
"ARVINAS, INC.",NEW HAVEN,CT,UNITED STATES,1,648400
"ASCENT BIO-NANO TECHNOLOGIES, INC.",Research Triangle Park,NC,UNITED STATES,1,730534
ASHLAND UNIVERSITY,ASHLAND,OH,UNITED STATES,1,305615
ASOCIACION CIVIL IMPACTA SALUD Y EDUCACN,LIMA,,PERU,1,1984088
"ASSISTECH SYSTEMS, LLC",EUGENE,OR,UNITED STATES,1,621061
ASSN/MEDICAL EDUC & RES IN SUBS ABUSE,CRANSTON,RI,UNITED STATES,1,46500
ASSOCIATION FOR CHEMORECEPTION SCIENCES,MINNEAPOLIS,MN,UNITED STATES,1,40000
ASSOCIATION FOR RES IN VISION & OPHTHAL,ROCKVILLE,MD,UNITED STATES,1,70000
ASSOCIATION OF SUBSPECIALTY PROFESSORS,ALEXANDRIA,VA,UNITED STATES,1,10000
"ASSUAGE PHARMACEUTICALS, INC.",PORT SAINT LUCIE,FL,UNITED STATES,3,730805
"ASTER LABS, INC.",SHOREVIEW,MN,UNITED STATES,1,190389
"ASTERO TECHNOLOGIES, LLC",COLLEGE STATION,TX,UNITED STATES,1,224811
"ASTRAEA THERAPEUTICS, LLC",MOUNTAIN VIEW,CA,UNITED STATES,2,765015
"ASTROCTYE PHARMACEUTICALS, INC.",CAMBRIDGE,MA,UNITED STATES,1,251420
"ASURAGEN, INC.",AUSTIN,TX,UNITED STATES,1,619938
"ATHENA GROUP, INC.",GAINESVILLE,FL,UNITED STATES,1,499060
"ATHERSYS, INC.",CLEVELAND,OH,UNITED STATES,2,1292546
"ATLANTA RESEARCH & EDUCATION FDN, INC.",ATLANTA,GA,UNITED STATES,1,248000
"ATLANTIC HEALTH SYSTEM, INC.",MORRISTOWN,NJ,UNITED STATES,1,50000
"ATOPTIX, LLC",STATE COLLEGE,PA,UNITED STATES,2,385003
"ATRAPOS THERAPEUTICS, LLC",HOUSTON,TX,UNITED STATES,1,227537
ATRIN PHARMACEUTICALS,AMBLER,PA,UNITED STATES,1,299998
"ATTOMETRICS, LLC",PHOENIX,AZ,UNITED STATES,1,149265
AUBURN UNIVERSITY AT AUBURN,AUBURN UNIVERSITY,AL,UNITED STATES,10,2762911
"AURATUS BIO, LLC",CANTON,SD,UNITED STATES,1,220647
"AURITEC PHARMACEUTICALS, INC.",PASADENA,CA,UNITED STATES,5,2589591
"AURORA HEALTH CARE, INC.",MILWAUKEE,WI,UNITED STATES,1,880000
"AUSCULTECH DX, LLC",DAYTON,MD,UNITED STATES,1,177688
AUSTRALIAN HEARING SERVICES,MACQUARIE UNIVERSITY,,AUSTRALIA,1,293296
"AUTOIMMUNE TECHNOLOGIES, LLC",NEW ORLEANS,LA,UNITED STATES,1,4191765
"AUXAGEN, INC.",SAINT LOUIS,MO,UNITED STATES,1,283567
"AVAILS MEDICAL, INC.",PALO ALTO,CA,UNITED STATES,1,225000
"AVANTGEN, INC.",SAN DIEGO,CA,UNITED STATES,1,805808
"AVATAR MEDICAL, LLC",BROOKLYN,NY,UNITED STATES,1,749449
"AVERY THERAPEUTICS, INC.",TUCSON,AZ,UNITED STATES,1,483960
"AVEXEGEN THERAPEUTICS, INC.",OAKLAND,CA,UNITED STATES,1,225000
AVIDBIOTICS CORPORATION,SOUTH SAN FRANCISCO,CA,UNITED STATES,1,342006
"AVIV BIOMEDICAL, INC.",LAKEWOOD,NJ,UNITED STATES,1,983965
"AXION BIOSYSTEMS, LLC",ATLANTA,GA,UNITED STATES,2,689069
"AXNANO, LLC",DANVILLE,VA,UNITED STATES,1,224670
"AXON MEDICAL, INC.",SALT LAKE CITY,UT,UNITED STATES,1,224950
"AXOSIM TECHNOLOGIES, LLC",NEW ORLEANS,LA,UNITED STATES,1,224859
"AXXESS UNLIMITED, LLC",SCOTTSDALE,AZ,UNITED STATES,1,497762
"AZEVAN PHARMACEUTICALS, INC.",BETHLEHEM,PA,UNITED STATES,1,2214354
"AZITRA, INC.",NEW HAVEN,CT,UNITED STATES,1,150000
"AZYP, LLC",ARLINGTON,TX,UNITED STATES,1,486100
BABRAHAM INSTITUTE,CAMBRIDGE,,UNITED KINGDOM,1,381278
"BAEBIES, INC.",Durham,NC,UNITED STATES,3,1747225
BALDWIN-WALLACE COLLEGE,BEREA,OH,UNITED STATES,1,152000
BANARAS HINDU UNIVERSITY,VARANASI,,INDIA,1,555597
BANNER ALZHEIMER'S INSTITUTE,PHOENIX,AZ,UNITED STATES,2,2308936
BAPTIST MEMORIAL HOSPITAL - TIPTON,COVINGTON,TN,UNITED STATES,1,326278
BARCELONA INSTITUTE FOR GLOBAL HEALTH,BARCELONA,,SPAIN,1,591308
BARNARD COLLEGE,NEW YORK,NY,UNITED STATES,2,798187
"BARRETT TECHNOLOGY, LLC",NEWTON,MA,UNITED STATES,1,754441
"BARRON ASSOCIATES, INC.",CHARLOTTESVILLE,VA,UNITED STATES,3,1152618
BARRY UNIVERSITY,MIAMI SHORES,FL,UNITED STATES,1,298164
BARTH SYNDROME FOUNDATION,LARCHMONT,NY,UNITED STATES,1,25000
BARUCH S. BLUMBERG INSTITUTE,DOYLESTOWN,PA,UNITED STATES,3,1891047
"BASE PAIR BIOTECHNOLOGIES, INC.",PEARLAND,TX,UNITED STATES,1,218783
"BATANDCAT, INC.",PALO ALTO,CA,UNITED STATES,1,212648
BATTELLE CENTERS/PUB HLTH RES & EVALUATN,COLUMBUS,OH,UNITED STATES,22,24216100
BATTELLE MEMORIAL INSTITU,COLUMBUS,OH,UNITED STATES,12,10492024
BATTELLE PACIFIC NORTHWEST LABORATORIES,RICHLAND,WA,UNITED STATES,18,11973910
BAY AREA TUMOR INSTITUTE,OAKLAND,CA,UNITED STATES,1,730000
BAYLOR COLL OF MED CHILDREN'S FDN-UGANDA,KAMPALA,,UGANDA,1,48600
BAYLOR COLLEGE OF MEDICINE,HOUSTON,TX,UNITED STATES,479,252235466
BAYLOR RESEARCH INSTITUTE,DALLAS,TX,UNITED STATES,8,4592353
BAYLOR UNIVERSITY,WACO,TX,UNITED STATES,3,960320
"BAYOUCLINIC, INC.",BAYOU LA BATRE,AL,UNITED STATES,2,3163774
BAYSTATE MEDICAL CENTER,SPRINGFIELD,MA,UNITED STATES,7,1726674
"BCN BIOSCIENCES, LLC",PASADENA,CA,UNITED STATES,1,2309176
"BDI, INC.",MANHATTAN BEACH,CA,UNITED STATES,1,149165
"BEACON BIOMEDICAL, INC.",SCOTTDSDALE,AZ,UNITED STATES,1,1467
BEAT BIOTHERAPEUTICS CORPORATION,BELLEVUE,WA,UNITED STATES,1,1545537
BECKMAN RESEARCH INSTITUTE/CITY OF HOPE,DUARTE,CA,UNITED STATES,91,42050045
"BECTON, DICKINSON AND COMPANY",FRANKLIN LAKES,NJ,UNITED STATES,1,500000
"BEHAVIORAL DIAGNOSTICS, INC.",IOWA CITY,IA,UNITED STATES,3,1504294
"BEHAVIORAL SCIENCE TECHNOLOGIES, LLC",ATLANTA,GA,UNITED STATES,1,149861
"BELL BIOSYSTEMS, INC.",SAN FRANCISCO,CA,UNITED STATES,1,983354
"BELLBROOK LABS, LLC",MADISON,WI,UNITED STATES,3,1058731
"BELLICUM PHARMACEUTICALS, INC.",HOUSTON,TX,UNITED STATES,1,342894
BENAROYA RESEARCH INST AT VIRGINIA MASON,SEATTLE,WA,UNITED STATES,20,43941094
"BENTEN TECHNOLOGIES, INC.",CHANTILLY,VA,UNITED STATES,2,661557
"BESSOR PHARMA, LLC",FRAMINGHAM,MA,UNITED STATES,1,300000
"BETAH ASSOCIATES, INC.",BETHESDA,MD,UNITED STATES,1,38394
BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,MA,UNITED STATES,256,132229333
BETHUNE-COOKMAN COLLEGE,DAYTONA BEACH,FL,UNITED STATES,2,327421
"BILICAM, LLC",SEATTLE,WA,UNITED STATES,1,1297065
"BINNACLE BIOSCIENCES, INC.",CLEVELAND,OH,UNITED STATES,1,337587
"BIO TILLION, LLC",SKILLMAN,NJ,UNITED STATES,2,1931642
"BIOATLA, LLC",SAN DIEGO,CA,UNITED STATES,1,220268
"BIOAXONE BIOSCIENCES, INC.",Cambridge,MA,UNITED STATES,2,1711280
"BIOCREDE, INC.",ANN ARBOR,MI,UNITED STATES,2,732273
"BIOCRYST PHARMACEUTICALS, INC.",DURHAM,NC,UNITED STATES,1,9601843
"BIOFIRE DIAGNOSTICS, INC.",SALT LAKE CITY,UT,UNITED STATES,1,2995692
"BIOFIRE DIAGNOSTICS, LLC",SALT LAKE CITY,UT,UNITED STATES,1,1265369
"BIOFLUIDICA, INC",CHAPEL HILL,NC,UNITED STATES,2,887033
