ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
"AEON IMAGING, LLC",BLOOMINGTON,IN,UNITED STATES,2,981600
"AEROSOL DYNAMICS, INC.",BERKELEY,CA,UNITED STATES,1,149758
"AFASCI, INC.",REDWOOD CITY,CA,UNITED STATES,5,2052768
"AFFINERGY, LLC",DURHAM,NC,UNITED STATES,4,3567504
"AFFINITY THERAPEUTICS, LLC",Valley View,OH,UNITED STATES,1,199999
"AFRAME DIGITAL, INC.",LOVETTSVILLE,VA,UNITED STATES,1,450815
AFRICA UNIVERSITY,MUTARE,,ZIMBABWE,1,30240
AG BELL ASSN FOR DEAF & HARD OF HEARING,WASHINGTON,DC,UNITED STATES,1,100
AGA KHAN UNIVERSITY,KARACHI,,PAKISTAN,2,360558
AGAVE BIOSYSTEMS,AUSTIN,TX,UNITED STATES,1,150000
"AGENEBIO, INC.",CARMEL,IN,UNITED STATES,1,400517
"AGGAMIN PHARMACEUTICALS, LLC",NEW YORK,NY,UNITED STATES,1,245087
"AGILE SCIENCES, INC.",RALEIGH,NC,UNITED STATES,2,799586
"AGILTRON, INC.",WOBURN,MA,UNITED STATES,2,737258
AGNES SCOTT COLLEGE,DECATUR,GA,UNITED STATES,1,309482
"AGRI-ANALYSIS, LLC",WEST SACRAMENTO,CA,UNITED STATES,1,225000
"AI CURE TECHNOLOGIES, LLC",New York,NY,UNITED STATES,2,1893309
"AIRLIFT ENVIRONMENTAL, LLC",LINCOLN,NE,UNITED STATES,1,106840
"AKINA, INC.",WEST LAFAYETTE,IN,UNITED STATES,1,325813
"AKONNI BIOSYSTEMS, INC.",FREDERICK,MD,UNITED STATES,1,399504
"AKTIV-DRY, LLC",BOULDER,CO,UNITED STATES,1,447532
ALABAMA FIRE COLLEGE,TUSCALOOSA,AL,UNITED STATES,1,586820
ALABAMA STATE UNIVERSITY,MONTGOMERY,AL,UNITED STATES,2,361468
"ALAFAIR BIOSCIENCES, INC.",AUSTIN,TX,UNITED STATES,1,408513
ALASKA COMMUNITY ACTION ON TOXICS (ACAT),ANCHORAGE,AK,UNITED STATES,1,456745
ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,ANCHORAGE,AK,UNITED STATES,2,264777
ALBANY COLLEGE OF PHARMACY,ALBANY,NY,UNITED STATES,5,1480415
ALBANY MEDICAL COLLEGE,ALBANY,NY,UNITED STATES,31,9438615
"ALBANY MOLECULAR RESEARCH, INC.",ALBANY,NY,UNITED STATES,1,4471578
"ALBANY RESEARCH INSTITUTE, INC.",ALBANY,NY,UNITED STATES,1,262504
ALBANY STATE UNIVERSITY,ALBANY,GA,UNITED STATES,3,1455640
ALBERT EINSTEIN COLLEGE OF MEDICINE,BRONX,NY,UNITED STATES,341,156074356
ALBERT EINSTEIN HEALTHCARE NETWORK,PHILADELPHIA,PA,UNITED STATES,8,2644330
ALBUS IMAGING LLC,Lewisville,NC,UNITED STATES,1,299724
ALCHEM LABORATORIES CORPORATION,ALACHUA,FL,UNITED STATES,2,1154859
ALCORN STATE UNIVERSITY,ALCORN STATE,MS,UNITED STATES,1,227013
"ALDERON BIOSCIENCES, INC.",Beaufort,NC,UNITED STATES,1,137329
"ALERE WELLBEING, INC.",SEATTLE,WA,UNITED STATES,2,871572
"ALEXANDER BIODISCOVERIES, LLC",CHARLOTTESVILLE,VA,UNITED STATES,1,1000000
ALFRED I. DU PONT HOSP FOR CHILDREN,WILMINGTON,DE,UNITED STATES,5,3124082
"ALGOMEDIX, INC.",MILL CREEK,WA,UNITED STATES,1,313424
"ALGORITHMRX, LLC",NORTH CHESTERFIELD,VA,UNITED STATES,1,199723
"ALGYNOMICS, INC.",CHAPEL HILL,NC,UNITED STATES,1,320758
ALLEGHENY-SINGER RESEARCH INSTITUTE,PITTSBURGH,PA,UNITED STATES,4,1398571
ALLELE BIOTECHNOLOGY AND PHARMACEUTICALS,SAN DIEGO,CA,UNITED STATES,1,199939
ALLEN INSTITUTE FOR BRAIN SCIENCE,SEATTLE,WA,UNITED STATES,4,1524129
ALLEN/LOEB ASSOCIATES,SAN FRANCISCO,CA,UNITED STATES,1,349700
"ALLIED INNOVATIVE SYSTEMS, LLC",HILLSBOROUGH,NJ,UNITED STATES,2,605479
ALLINA HEALTH SYSTEM,MINNEAPOLIS,MN,UNITED STATES,1,609424
"ALLOSTEROS THERAPEUTICS, INC.",SUNNYVALE,CA,UNITED STATES,1,257692
"ALLTRANZ, INC.",LEXINGTON,KY,UNITED STATES,1,230144
"ALLVIVO VASCULAR, INC.",LAKE FOREST,CA,UNITED STATES,1,959773
"ALPS SOUTH, LLC",SAINT PETERSBURG,FL,UNITED STATES,1,150007
"ALS BIOPHARMA, LLC",DOYLESTOWN,PA,UNITED STATES,1,286284
ALTAMED HEALTH SERVICES CORPORATION,LOS ANGELES,CA,UNITED STATES,1,29760
"ALTEC, INC.",BOSTON,MA,UNITED STATES,2,743386
ALTOR BIOSCIENCE CORPORATION,MIRAMAR,FL,UNITED STATES,1,1062358
"ALTRAVAX, INC.",FARGO,ND,UNITED STATES,4,1449935
ALZHEIMER'S DRUG DISCOVERY FOUNDATION,NEW YORK,NY,UNITED STATES,1,62000
"AM BIOTECHNOLOGIES, LLC",HOUSTON,TX,UNITED STATES,2,749846
"AMAR INTERNATIONAL, INC.",RESTON,VA,UNITED STATES,1,399854
"AMBERGEN, INC",WATERTOWN,MA,UNITED STATES,3,1135459
"AMBRYX BIOTECHNOLOGY, INC.",RIVERSIDE,CA,UNITED STATES,1,217059
AMERICAN ACADEMY OF ADDICTION PSYCHIATRY,EAST PROVIDENCE,RI,UNITED STATES,1,25000
"AMERICAN ACADEMY OF AUDIOLOGY, INC.",RESTON,VA,UNITED STATES,1,31200
AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS,ROSEMONT,IL,UNITED STATES,1,15000
AMERICAN ACADEMY OF PEDIATRICS,ELK GROVE VILLAGE,IL,UNITED STATES,1,372653
AMERICAN ACADEMY-CHILD/ADOLESCENT PSYCH,WASHINGTON,DC,UNITED STATES,1,1253134
"AMERICAN AGING ASSOCIATION, INC.",CLEVELAND,OH,UNITED STATES,1,46990
AMERICAN ASSOCIATION FOR CANCER RESEARCH,PHILADELPHIA,PA,UNITED STATES,7,1164630
AMERICAN ASSOCIATION FOR DENTAL RESEARCH,ALEXANDRIA,VA,UNITED STATES,1,50000
"AMERICAN CANCER SOCIETY, INC.",ATLANTA,GA,UNITED STATES,1,274522
AMERICAN COCHLEAR IMPLANT ALLIANCE FDN,MCLEAN,VA,UNITED STATES,1,40000
AMERICAN COLLEGE OF MEDICAL GENETICS,BETHESDA,MD,UNITED STATES,1,2540405
AMERICAN COLLEGE OF RADIOLOGY,RESTON,VA,UNITED STATES,6,23605494
AMERICAN COLLEGE OF RHEUMATOLOGY,ATLANTA,GA,UNITED STATES,2,83000
AMERICAN DENTAL ASSOCIATION FOUNDATION,CHICAGO,IL,UNITED STATES,1,449747
AMERICAN GASTROENTEROLOGICAL ASSN/INST,BETHESDA,MD,UNITED STATES,1,143252
AMERICAN HEART ASSOCIATION,DALLAS,TX,UNITED STATES,1,3925277
AMERICAN INSTITUTES FOR RESEARCH,WASHINGTON,DC,UNITED STATES,5,1541490
AMERICAN LEGACY FOUNDATION,WASHINGTON,DC,UNITED STATES,4,1149067
AMERICAN PAIN SOCIETY,GLENVIEW,IL,UNITED STATES,2,60000
AMERICAN PHYSICIANS SCIENTISTS ASSN,Deerfield,IL,UNITED STATES,1,65705
AMERICAN PHYSIOLOGICAL SOCIETY,BETHESDA,MD,UNITED STATES,3,354899
AMERICAN PSYCHIATRIC FOUNDATION,ARLINGTON,VA,UNITED STATES,2,91889
AMERICAN PSYCHOLOGICAL ASSOCIATION,WASHINGTON,DC,UNITED STATES,1,281811
AMERICAN PSYCHOSOMATIC SOCIETY (APS),MC LEAN,VA,UNITED STATES,1,15000
AMERICAN SOCIETY FOR BONE & MINERAL RES,WASHINGTON,DC,UNITED STATES,1,40000
AMERICAN SOCIETY FOR MICROBIOLOGY,WASHINGTON,DC,UNITED STATES,4,854800
AMERICAN SOCIETY FOR NANOMEDICINE I,ASHBURN,VA,UNITED STATES,1,25000
AMERICAN SOCIETY FOR NEUROCHEMISTRY,WINDERMERE,FL,UNITED STATES,1,27000
AMERICAN SOCIETY OF ADDICTION MEDICINE,CHEVY CHASE,MD,UNITED STATES,1,24600
AMERICAN SOCIETY OF ANDROLOGY,SCHAUMBURG,IL,UNITED STATES,2,104854
AMERICAN SOCIETY OF GENE & CELL THERAPY,MILWAUKEE,WI,UNITED STATES,1,10000
AMERICAN SOCIETY OF HEMATOLOGY,WASHINGTON,DC,UNITED STATES,2,328658
AMERICAN SOCIETY OF HUMAN GENETICS,BETHESDA,MD,UNITED STATES,1,30772
"AMERICAN SOCIETY OF NEPHROLOGY, INC.",WASHINGTON,DC,UNITED STATES,5,48500
AMERICAN SOCIETY/INVESTIGATIVE PATHOLOGY,BETHESDA,MD,UNITED STATES,1,15000
AMERICAN SOCIETY/PARENT & ENTERAL NUTRIT,SILVER SPRING,MD,UNITED STATES,1,5000
AMERICAN SPEECH-LANGUAGE-HEARING ASSN,ROCKVILLE,MD,UNITED STATES,2,214636
"AMERICAN STEM CELL, INC.",CARLSBAD,CA,UNITED STATES,1,335440
AMERICAN TYPE CULTURE COLLECTION,MANASSAS,VA,UNITED STATES,9,16655042
AMERICAN UNIVERSITY,WASHINGTON,DC,UNITED STATES,8,1927843
AMERICAN UNIVERSITY OF BEIRUT,BEIRUT,,LEBANON,1,205075
AMERICAN UROLOGICAL ASSOCIATION,LINTHICUM,MD,UNITED STATES,2,19000
"AMPLYX PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,5,1581107
"AMPRION, INC.",HOUSTON,TX,UNITED STATES,1,502343
ANASYS INSTRUMENTS CORPORATION,SANTA BARBARA,CA,UNITED STATES,1,151627
"ANATOMYWORKS, LLC",Baltimore,MD,UNITED STATES,1,148400
"ANCERA, LLC",NEW HAVEN,CT,UNITED STATES,1,149949
"ANCORA PHARMACEUTICALS, INC.",MEDFORD,MA,UNITED STATES,1,299248
ANDROSCIENCE CORPORATION,SAN DIEGO,CA,UNITED STATES,1,1
"ANGEL MEDICAL SYSTEMS, INC.",SHREWSBURY,NJ,UNITED STATES,1,580665
"ANGIOMICS, INC.",Louisville,KY,UNITED STATES,1,99509
ANGION BIOMEDICA CORPORATION,Uniondale,NY,UNITED STATES,5,3292168
ANTAYA SCIENCE AND TECHNOLOGY,HAMPTON,NH,UNITED STATES,1,203840
"ANTEANA THERAPEUTICS, INC.",SAN DIEGO,CA,UNITED STATES,1,132661
"ANTIOP, INC.",LEXINGTON,KY,UNITED STATES,1,1000000
ANTON DE KOM UNIVERSITY OF SURINAME,PARAMARIBO,,SURINAME,1,50000
"APDM, INC.",PORTLAND,OR,UNITED STATES,3,1040326
"APEX THERAPEUTICS, INC.",INDIANAPOLIS,IN,UNITED STATES,1,240322
"APK ADVANCED MEDICAL TECHNOLOGIES, INC.",ATLANTA,GA,UNITED STATES,1,525746
"APOCELL, INC.",HOUSTON,TX,UNITED STATES,1,999750
APOGEE BIOTECHNOLOGY CORPORATION,Hummelstown,PA,UNITED STATES,1,300000
"APPLIED BEHAVIORAL RESEARCH, LLC",New Haven,CT,UNITED STATES,1,475982
"APPLIED BIOMATHEMATICS, INC.",SETAUKET,NY,UNITED STATES,1,236124
APPLIED BIOTECHNOLOGY INSTITUTE,SAN LUIS OBISPO,CA,UNITED STATES,1,911830
APPLIED GENETIC TECHNOLOGIES CORPORATION,ALACHUA,FL,UNITED STATES,1,154045
"APPLIED INTEGRIN SCIENCES, INC.",LOS ANGELES,CA,UNITED STATES,2,458779
"APPLIED NANOTECH, INC.",AUSTIN,TX,UNITED STATES,1,175056
APPLIED SCIENTIFIC RESEARCH,IRVINE,CA,UNITED STATES,1,75344
"APT THERAPEUTICS, INC.",SAINT LOUIS,MO,UNITED STATES,2,866114
ARADIGM CORPORATION,HAYWARD,CA,UNITED STATES,2,617592
ARBOR RESEARCH COLLABORATIVE FOR HEALTH,ANN ARBOR,MI,UNITED STATES,5,1447738
"ARBOR ULTRASOUND TECHNOLOGIES, LLC",YPSILANTI,MI,UNITED STATES,1,198831
ARBOR VITA CORPORATION,FREMONT,CA,UNITED STATES,2,1055891
"ARCADIA BIOSCIENCES, INC.",PHOENIX,AZ,UNITED STATES,1,689501
"ARCHIEMD, INC.",BOCA RATON,FL,UNITED STATES,2,930394
"ARCHIMAGE, INC.",HOUSTON,TX,UNITED STATES,1,747891
"ARGOS THERAPEUTICS, INC.",DURHAM,NC,UNITED STATES,1,5415284
"ARIDIS PHARMACEUTICALS, LLC",SAN JOSE,CA,UNITED STATES,2,5784673
ARIETIS,Boston,MA,UNITED STATES,2,1290070
"ARISAN THERAPEUTICS, INC.",SAN DIEGO,CA,UNITED STATES,1,300000
"ARISAPH PHARMACEUTICALS, INC.",BOSTON,MA,UNITED STATES,2,379862
"ARISTON MEDICAL , INC.",San Antonio,TX,UNITED STATES,1,150000
"ARIZONA CANCER THERAPEUTICS, LLC",TUCSON,AZ,UNITED STATES,1,300000
ARIZONA SCIENCE CENTER,PHOENIX,AZ,UNITED STATES,1,192341
ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,TEMPE,AZ,UNITED STATES,116,41341038
ARKANSAS CHILDREN'S HOSPITAL RES INST,LITTLE ROCK,AR,UNITED STATES,10,4040531
ARKANSAS STATE UNIVERSITY,STATE UNIVERSITY,AR,UNITED STATES,1,191760
ARLENE FINK ASSOCIATES,PACIFIC PALISADES,CA,UNITED STATES,1,149041
"ARMAGEN TECHNOLOGIES, INC.",Calabasas,CA,UNITED STATES,3,1454138
"ARONORA, LLC",PORTLAND,OR,UNITED STATES,3,2227894
"ARSERVICES, LTD",LORTON,VA,UNITED STATES,1,672842
"ARTANN LABORATORIES, INC.",TRENTON,NJ,UNITED STATES,4,2538886
"ARTIFICIAL INTELLIGENCE IN MEDICINE, INC",TORONTO,ON,CANADA,1,939852
"ARUNA BIOMEDICAL, INC.",ATHENS,GA,UNITED STATES,2,600170
ASIAN PACIFIC PARTNERS/EMPOWER/ADV/LDSHP,OAKLAND,CA,UNITED STATES,1,313281
ASOCIACION CIVIL IMPACTA SALUD Y EDUCACN,LIMA,,PERU,1,2434595
ASSESSMENTS ILLUSTRATED,Allison Park,PA,UNITED STATES,1,420558
ASSN FOR THE STUDY & DEVE OF COMMUNITY,GAITHERSBURG,MD,UNITED STATES,1,149952
ASSN/MEDICAL EDUC & RES IN SUBS ABUSE,Cranston,RI,UNITED STATES,1,46500
ASSOCIATION FOR RES IN VISION & OPHTHAL,ROCKVILLE,MD,UNITED STATES,1,99999
ASSOCIATION OF AMERICAN MEDICAL COLLEGES,WASHINGTON,DC,UNITED STATES,1,1084986
ASSOCIATION OF SUBSPECIALTY PROFESSORS,ALEXANDRIA,VA,UNITED STATES,1,71807
ASSOCIATION/ASIAN PACIFIC CMTY HLTH ORGS,OAKLAND,CA,UNITED STATES,1,316159
"ASTHMA MANAGEMENT SYSTEMS, LLC",NEWARK,DE,UNITED STATES,1,197026
"ASTRAEA THERAPEUTICS, LLC",Mountain View,CA,UNITED STATES,2,1000209
"ASURAGEN, INC.",AUSTIN,TX,UNITED STATES,3,1697810
"ATHERSYS, INC.",CLEVELAND,OH,UNITED STATES,2,1289795
"ATLANTIC HEALTH SYSTEM, INC.",MORRISTOWN,NJ,UNITED STATES,2,578281
AUBURN UNIVERSITY AT AUBURN,AUBURN UNIVERSITY,AL,UNITED STATES,7,2210427
"AURA BIOSCIENCES, INC.",CAMBRIDGE,MA,UNITED STATES,1,198141
"AURITEC PHARMACEUTICALS, INC.",SANTA MONICA,CA,UNITED STATES,4,2089688
"AURORA HEALTH CARE, INC.",MILWAUKEE,WI,UNITED STATES,1,478698
"AUST DEVELOPMENT, LLC",MOUNTAIN VIEW,CA,UNITED STATES,1,201492
"AVALANCHE BIOTECHNOLOGIES, INC.",REDWOOD CITY,CA,UNITED STATES,1,248555
"AVANSCI BIO, LLC",SALT LAKE CITY,UT,UNITED STATES,1,597513
"AVANTGEN, INC.",SAN DIEGO,CA,UNITED STATES,2,424944
"AVATAR MEDICAL, LLC",BROOKLYN,NY,UNITED STATES,1,999641
"AVAXIA BIOLOGICS, INC.",Lexington,MA,UNITED STATES,1,560010
"AVIA BIOSYSTEMS, LLC",EAST FALMOUTH,MA,UNITED STATES,1,600912
AVIDBIOTICS CORPORATION,SOUTH SAN FRANCISCO,CA,UNITED STATES,2,616078
"AVIDITY NANOMEDICINES, LLC",LOS ANGELES,CA,UNITED STATES,1,200000
"AVIV BIOMEDICAL, INC.",LAKEWOOD,NJ,UNITED STATES,1,165920
"AXERION THERAPEUTICS, INC.",BRANFORD,CT,UNITED STATES,2,425953
"AXIOMX, INC.",BRANFORD,CT,UNITED STATES,1,334656
"AXION BIOSYSTEMS, LLC",ATLANTA,GA,UNITED STATES,1,769587
AXIOS BIOSCIENCES,CAMBRIDGE,MA,UNITED STATES,1,288695
"AYER AND KURIS RESEARCH ENGINEERING, INC",BOSTON,MA,UNITED STATES,1,193312
"AZEVAN PHARMACEUTICALS, INC.",BETHLEHEM,PA,UNITED STATES,1,598813
AZUSA PACIFIC UNIVERSITY,AZUSA,CA,UNITED STATES,2,206074
"AZYP, LLC",ARLINGTON,TX,UNITED STATES,1,490424
BABES BOLYAI UNIVERSITY,CLUJ,,ROMANIA,1,59964
"BACKYARD BRAINS, INC.",West Bloomfield,MI,UNITED STATES,1,599521
"BAKER-CALLING, INC.",ANN ARBOR,MI,UNITED STATES,1,540669
"BALANCE THERAPEUTICS, INC.",HILLBOROUGH,CA,UNITED STATES,1,785948
BALL STATE UNIVERSITY,MUNCIE,IN,UNITED STATES,2,695697
BANARAS HINDU UNIVERSITY,VARANASI,,INDIA,1,508891
BANNER ALZHEIMER'S INSTITUTE,PHOENIX,AZ,UNITED STATES,1,33260235
BANNER HEALTH,PHOENIX,AZ,UNITED STATES,3,868553
BANNER SUN HEALTH RESEARCH INSTITUTE,SUN CITY,AZ,UNITED STATES,3,3167757
BARCELONA INTERNATIONAL HEALTH RES CTR,BARCELONA,,SPAIN,1,569984
BARNARD COLLEGE,NEW YORK,NY,UNITED STATES,3,850615
BARNES-JEWISH HOSPITAL,SAINT LOUIS,MO,UNITED STATES,1,143154
"BARRON ASSOCIATES, INC.",CHARLOTTESVILLE,VA,UNITED STATES,6,1722655
BARRY UNIVERSITY,MIAMI SHORES,FL,UNITED STATES,2,227739
"BASE PAIR BIOTECHNOLOGIES, INC.",HOUSTON,TX,UNITED STATES,1,199565
BASTYR UNIVERSITY,KENMORE,WA,UNITED STATES,5,1486578
BATES COLLEGE,LEWISTON,ME,UNITED STATES,2,719044
BATTELLE CENTERS/PUB HLTH RES & EVALUATN,COLUMBUS,OH,UNITED STATES,37,33760570
BATTELLE PACIFIC NORTHWEST LABORATORIES,RICHLAND,WA,UNITED STATES,16,12649489
"BAUER LABS, LLC",FLORENCE,OR,UNITED STATES,1,200000
BAVARIAN NORDIC A/S,KVISTGAARD,,DENMARK,1,544748
BAY AREA TUMOR INSTITUTE,OAKLAND,CA,UNITED STATES,1,486165
BAYCREST CENTRE FOR GERIATRIC CARE,TORONTO,ON,CANADA,1,206702
"BAYESSOFT, INC.",DAVIS,CA,UNITED STATES,1,616928
BAYLOR COLL OF MED CHILDREN'S FDN-UGANDA,KAMPALA,,UGANDA,1,48600
BAYLOR COLLEGE OF MEDICINE,HOUSTON,TX,UNITED STATES,438,185954665
BAYLOR RESEARCH INSTITUTE,DALLAS,TX,UNITED STATES,14,11481069
BAYLOR UNIVERSITY,WACO,TX,UNITED STATES,1,266013
"BAYOUCLINIC, INC.",BAYOU LA BATRE,AL,UNITED STATES,1,1500000
BAYSTATE MEDICAL CENTER,SPRINGFIELD,MA,UNITED STATES,6,1227196
"BCR DIAGNOSTICS, INC.",PHOENIX,AZ,UNITED STATES,1,145637
"BEHAVIOR THERAPY ASSOCIATES, LLP",ALBUQUERQUE,NM,UNITED STATES,2,363192
"BEHAVIORAL DIAGNOSTICS, INC.",IOWA CITY,IA,UNITED STATES,1,167918
"BELLBROOK LABS, LLC",MADISON,WI,UNITED STATES,1,194007
"BELLICUM PHARMACEUTICALS, INC.",HOUSTON,TX,UNITED STATES,1,361644
BENAROYA RESEARCH INST AT VIRGINIA MASON,SEATTLE,WA,UNITED STATES,30,18744020
"BERKELEY ANALYTICS, INC.",BERKELEY,CA,UNITED STATES,1,542313
BERNARD M. BARUCH COLLEGE,NEW YORK,NY,UNITED STATES,1,74755
"BEST MEDICAL INTERNATIONAL, INC.",SPRINGFIELD,VA,UNITED STATES,1,140000
BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,MA,UNITED STATES,267,118785811
BETH ISRAEL MEDICAL CTR (NEW YORK),NEW YORK,NY,UNITED STATES,2,823502
"BEXION PHARMACEUTICALS, INC.",Covington,KY,UNITED STATES,1,960270
"BEZENWA BIOMEDICAL ENGINEERING, LLC",MEQUON,WI,UNITED STATES,1,149128
BIOCHEMANALYSIS CORPORATION,CHICAGO,IL,UNITED STATES,1,301159
"BIOCREDE, INC.",ANN ARBOR,MI,UNITED STATES,2,368098
"BIOCRYST PHARMACEUTICALS, INC.",DURHAM,NC,UNITED STATES,1,4996104
"BIODEL, INC.",DANBURY,CT,UNITED STATES,2,584770
"BIODEPTRONIX, LLC",CHAPEL HILL,NC,UNITED STATES,1,145179
"BIODISCOVERY, LLC",ANN ARBOR,MI,UNITED STATES,1,611577
BIOELECTROMED CORPORATION,BURLINGAME,CA,UNITED STATES,1,1141554
"BIOFIRE DIAGNOSTICS, INC.",SALT LAKE CITY,UT,UNITED STATES,2,1733555
"BIOFLUIDICA MICROTECHNOLOGIES, LLC",Chapel Hill,NC,UNITED STATES,1,999873
