ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
ALLIANCE OF GENETIC SUPPORT GROUPS,WASHINGTON,DC,UNITED STATES,1,256049
ALLIANCE PHARMACEUTICAL CORPORATION,SAN DIEGO,CA,UNITED STATES,2,194833
ALLIANT INTERNATIONAL UNIVERSITY-LA,ALHAMBRA,CA,UNITED STATES,1,29282
ALPENA GENERAL HOSPITAL,ALPENA,MI,UNITED STATES,1,50000
"ALPHA GENESIS, INC.",YEMASSEE,SC,UNITED STATES,1,470227
"ALPHA INTERVENTION TECHNOLOGY, INC.",ROCHESTER,NY,UNITED STATES,1,98787
"ALPHA-BETA TECHNOLOGY, INC.",WORCESTER,MA,UNITED STATES,1,99419
ALPHATECH CORPORATION,ARLINGTON,VA,UNITED STATES,2,280000
ALTOR BIOSCIENCE CORPORATION,MIRAMAR,FL,UNITED STATES,1,93000
ALVERNO COLLEGE,MILWAUKEE,WI,UNITED STATES,1,19643
"AMBERGEN, INC",BOSTON,MA,UNITED STATES,2,841174
"AMBI, INC.",TARRYTOWN,NY,UNITED STATES,1,100000
"AMBION, INC.",AUSTIN,TX,UNITED STATES,2,443560
"AMBULATORY MONITORING, INC.",ARDSLEY,NY,UNITED STATES,1,97372
AMC CANCER RESEARCH CENTER,DENVER,CO,UNITED STATES,16,6833375
AMEDICA CORPORATION,SALT LAKE CITY,UT,UNITED STATES,1,99987
AMER PHYSICAL THERAPY ASSN-SEC ON RESRCH,ROBBINSVILLE,NJ,UNITED STATES,1,6000
AMERICAN ACADEMY OF ADDICTION PSYCHIATRY,PRAIRIE VILLAGE,KS,UNITED STATES,1,67650
AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD,ALEXANDRIA,VA,UNITED STATES,1,1146625
AMERICAN ACADEMY/HOSPICE & PALLIATIVE MD,GAINESVILLE,FL,UNITED STATES,1,143571
AMERICAN ACADEMY-CHILD/ADOLESCENT PSYCH,WASHINGTON,DC,UNITED STATES,1,368550
AMERICAN ASSOCIATION FOR CANCER RESEARCH,PHILADELPHIA,PA,UNITED STATES,5,587842
AMERICAN ASSOCIATION OF IMMUNOLOGISTS,BETHESDA,MD,UNITED STATES,1,54000
AMERICAN CHEMICAL SOCIETY,WASHINGTON,DC,UNITED STATES,1,5000
AMERICAN COLLEGE OF OB AND GYN,WASHINGTON,DC,UNITED STATES,4,6205357
AMERICAN COLLEGE OF RADIOLOGY,PHILADELPHIA,PA,UNITED STATES,8,7164884
AMERICAN COLLEGE OF SURGEONS,CHICAGO,IL,UNITED STATES,1,4227848
AMERICAN DENTAL ASSOCIATION FOUNDATION,CHICAGO,IL,UNITED STATES,5,1340883
"AMERICAN FED OF ST, CO, & MUN EMPLOYEES",WASHINGTON,DC,UNITED STATES,1,653001
AMERICAN HEALTH FOUNDATION,VALHALLA,NY,UNITED STATES,1,290263
AMERICAN MEDICAL ASSOCIATION,CHICAGO,IL,UNITED STATES,2,98694
AMERICAN NATIONAL RED CROSS,WASHINGTON,DC,UNITED STATES,30,7217025
AMERICAN NATIONAL RED CROSS SE MICHIGAN,DETROIT,MI,UNITED STATES,1,889011
AMERICAN PHYSIOLOGICAL SOCIETY,BETHESDA,MD,UNITED STATES,3,473823
AMERICAN PSYCHIATRIC ASSOCIATION,WASHINGTON,DC,UNITED STATES,2,1157527
AMERICAN PSYCHOLOGICAL ASSOCIATION,WASHINGTON,DC,UNITED STATES,5,974159
"AMERICAN REGISTRY OF PATHOLOGY, INC.",WASHINGTON,DC,UNITED STATES,1,180000
AMERICAN RESEARCH CORP OF VIRGINIA,RADFORD,VA,UNITED STATES,2,697134
AMERICAN SOCIETY FOR BIOCHEMIS/ MOL BIOL,BETHESDA,MD,UNITED STATES,1,12000
AMERICAN SOCIETY FOR CELL BIOLOGY,BETHESDA,MD,UNITED STATES,1,132927
AMERICAN SOCIETY FOR MICROBIOLOGY,WASHINGTON,DC,UNITED STATES,1,91
AMERICAN SOCIETY FOR PHARMACOLOGY EXP TH,BETHESDA,MD,UNITED STATES,1,8000
AMERICAN SOCIETY OF HLTH-SYSTEM PHARMS,BETHESDA,MD,UNITED STATES,1,1
AMERICAN SOCIOLOGICAL ASSOCIATION,WASHINGTON,DC,UNITED STATES,1,464867
AMERICAN STATISTICAL ASSOCIATION,ALEXANDRIA,VA,UNITED STATES,1,12100
AMERICAN TYPE CULTURE COLLECTION,MANASSAS,VA,UNITED STATES,7,4085589
AMERICAN UNIVERSITY,WASHINGTON,DC,UNITED STATES,2,205026
"AMERINEX APPLIED IMAGING, INC.",AMHERST,MA,UNITED STATES,1,99817
"AMETHYST TECHNOLOGIES, INC.",SCOTTSDALE,AZ,UNITED STATES,1,329557
AMHERST COLLEGE,AMHERST,MA,UNITED STATES,2,130719
"AMPLISTAR, INC.",WINSTON-SALEM,NC,UNITED STATES,3,300000
AMRON CORPORATION,MC LEAN,VA,UNITED STATES,1,95320
"AMT, INC.",CHERRY HILL,NJ,UNITED STATES,1,100000
"AMULET PHARMACEUTICALS, INC.",BALTIMORE,MD,UNITED STATES,2,471065
"AMUR PHARMACEUTICALS, INC.",BELMONT,CA,UNITED STATES,1,90727
"ANACAPA SCIENCES, INC.",SANTA BARBARA,CA,UNITED STATES,1,266865
"ANALIZA, INC.",BAY VILLAGE,OH,UNITED STATES,1,395290
"ANALYTICA OF BRANFORD, INC.",BRANFORD,CT,UNITED STATES,1,274621
"ANALYTICAL SCIENCES, INC.",DURHAM,NC,UNITED STATES,4,978517
"ANASAZI BIOMEDICAL RESEARCH, INC.",WINSTON-SALEM,NC,UNITED STATES,1,99725
"ANATOLE J. SIPIN COMPANY, INC.",NEW YORK,NY,UNITED STATES,1,227319
"ANATOMIX, INC.",SAN FRANCISCO,CA,UNITED STATES,1,433720
"ANATRACE, INC.",MAUMEE,OH,UNITED STATES,2,477179
"ANERGEN, INC.",REDWOOD CITY,CA,UNITED STATES,3,296812
ANGEION CORPORATION,BROOKLYN PARK,MN,UNITED STATES,1,99664
ANIMAS CORPORATION,NORRISTOWN,PA,UNITED STATES,1,206028
"ANNOVIS, INC.",ASTON,PA,UNITED STATES,2,470639
"ANTICANCER, INC.",SAN DIEGO,CA,UNITED STATES,1,331757
"ANTIGEN EXPRESS, INC.",WORCESTER,MA,UNITED STATES,1,100000
APHIOS CORPORATION,WOBURN,MA,UNITED STATES,3,283595
"APOLIFE, INC.",DETROIT,MI,UNITED STATES,1,434911
"APOLLO LIGHT SYSTEMS, INC.",OREM,UT,UNITED STATES,2,197011
"APOLOGIC, INC.",CINCINNATI,OH,UNITED STATES,1,95086
"APPETEK, INC.",DURHAM,NC,UNITED STATES,1,316138
"APPLIED BEHAVIORAL RESEARCH, LLC",NEW HAVEN,CT,UNITED STATES,1,99018
"APPLIED BIOMATHEMATICS, INC.",SETAUKET,NY,UNITED STATES,1,375485
APPLIED GENETICS INCORPORATED DERMATICS,FREEPORT,NY,UNITED STATES,1,100000
"APPLIED GENETICS LABORATORIES, INC.",MELBOURNE,FL,UNITED STATES,4,1126484
"APPLIED HUMAN FACTORS, INC.",SAN ANTONIO,TX,UNITED STATES,1,100000
"APPLIED SCIENCES CONSULTANTS, INC.",SAN JOSE,CA,UNITED STATES,1,100000
"APT FOUNDATION, INC.",NEW HAVEN,CT,UNITED STATES,2,1009424
ARADIGM CORPORATION,HAYWARD,CA,UNITED STATES,1,363600
ARDONO RESEARCH,SEATTLE,WA,UNITED STATES,1,295129
ARGUS SOFTWARE,REDWOOD CITY,CA,UNITED STATES,1,258514
"ARISIL INSTRUMENTS, INC.",NEW YORK,NY,UNITED STATES,1,57640
ARIZONA INSTITUTE FOR BIO-MEDICAL RES,SCOTTSDALE,AZ,UNITED STATES,1,403069
ARIZONA STATE UNIVERSITY,TEMPE,AZ,UNITED STATES,43,9077371
ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,TEMPE,AZ,UNITED STATES,3,477351
ARKANSAS CHILDREN'S HOSP (LITTLE ROCK),LITTLE ROCK,AR,UNITED STATES,4,813199
ARKANSAS CHILDREN'S HOSPITAL RES INST,LITTLE ROCK,AR,UNITED STATES,6,876118
"ARMOOR OPHTHALMICS, INC.",HOUSTON,TX,UNITED STATES,1,330432
"ARMSTRONG DATA SERVICES, INC.",BREA,CA,UNITED STATES,2,652633
"ARONEX PHARMACEUTICALS, INC.",THE WOODLANDS,TX,UNITED STATES,1,214057
"ARTANN LABORATORIES, INC.",LAMBERTVILLE,NJ,UNITED STATES,1,381479
"ARTSCO, INC.",PITTSBURGH,PA,UNITED STATES,1,97997
ASCENT TECHNOLOGY,BOULDER,CO,UNITED STATES,1,349249
"ASH STEVENS, INC.",DETROIT,MI,UNITED STATES,1,1292525
"ASHWIN-USHAS CORPORATION, INC.",FREEHOLD,NJ,UNITED STATES,1,100000
ASIA FOUNDATION,SAN FRANCISCO,CA,UNITED STATES,1,508848
"ASIAN AMERICAN RECOVERY SERVICES, INC",SAN FRANCISCO,CA,UNITED STATES,2,370282
ASIAN AMERICAN/PACIFIC ISLAND HLTH PROM,DUBLIN,OH,UNITED STATES,1,130690
ASIAN PACIFIC ENVIRONMENTAL NETWORK,OAKLAND,CA,UNITED STATES,1,148499
ASSOCIATED UNIV-BROOKHAVEN NATL LAB,UPTON,NY,UNITED STATES,3,1748552
ASSOCIATION FOR HEALTH SERVICES RESEARCH,WASHINGTON,DC,UNITED STATES,3,414890
ASSOCIATION OF AMERICAN MEDICAL COLLEGES,WASHINGTON,DC,UNITED STATES,2,790611
"ASSOCIATION OF BLACK CARDIOLOGISTS, INC.",ATLANTA,GA,UNITED STATES,1,250358
ATHABASCAN TRIBAL COUNCIL,FORT YUKON,AK,UNITED STATES,1,204000
"ATHENA ENVIRONMENTAL SCIENCE, INC.",BALTIMORE,MD,UNITED STATES,1,95614
ATLANTIC RESOURCES CORPORATION,MANASSAS,VA,UNITED STATES,3,1134056
ATLANTICARE HEALTH SYSTEM,EGG HARBOR TOWNSHIP,NJ,UNITED STATES,2,117618
"ATOM SCIENCES, INC.",OAK RIDGE,TN,UNITED STATES,1,329600
"ATRIX LABORATORIES, INC.",FORT COLLINS,CO,UNITED STATES,3,647815
ATTOTRON BIOSENSOR CORPORATION,CARSON CITY,NV,UNITED STATES,1,98300
AUBURN UNIVERSITY AT AUBURN,AUBURN,AL,UNITED STATES,18,1854767
AUDIOLOGICAL ENGINEERING CORPORATION,SOMERVILLE,MA,UNITED STATES,1,99961
"AUGMENTECH, INC.",PITTSBURGH,PA,UNITED STATES,1,368251
"AUGUST 3, 1998 THROUGH",VIENNA,VA,UNITED STATES,4,756580
"AURORA OPTICS, INC.",HANOVER,NH,UNITED STATES,1,97643
AUSTIN PEAY STATE UNIVERSITY,CLARKSVILLE,TN,UNITED STATES,1,93740
"AUTOMATED FUNCTIONS, INC.",FALLS CHURCH,VA,UNITED STATES,2,472751
"AVANT IMMUNOTHERAPEUTICS, INC.",NEEDHAM,MA,UNITED STATES,2,401177
"AVI BIOPHARMA, INC.",CORVALLIS,OR,UNITED STATES,1,98771
"AVID THERAPEUTICS, INC.",PHILADELPHIA,PA,UNITED STATES,1,100000
AVIDCARE CORPORATION,MILWAUKEE,WI,UNITED STATES,1,138662
"AXON ENGINEERING, INC.",GARFIELD HEIGHTS,OH,UNITED STATES,1,97088
"AXON MEDICAL, INC.",SALT LAKE CITY,UT,UNITED STATES,1,358566
AXONAL INFORMATION SOLUTIONS,DURHAM,NC,UNITED STATES,1,100000
"AXR, INC.",SUNNYVALE,CA,UNITED STATES,1,195206
"AXYS PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,1,99422
"BALANCE PHARMACEUTICALS, INC.",SANTA MONICA,CA,UNITED STATES,1,196289
BALL STATE UNIVERSITY,MUNCIE,IN,UNITED STATES,5,577915
"BALTIMORE BIOMEDICAL, INC.",BALTIMORE,MD,UNITED STATES,1,463146
BANNER GOOD SAMARITAN MEDICAL CENTER,PHOENIX,AZ,UNITED STATES,2,683234
BAPTIST MEDICAL CENTER,KANSAS CITY,MO,UNITED STATES,1,362502
"BAPTIST MEMORIAL HOSPITAL (MEMPHIS, TN)",MEMPHIS,TN,UNITED STATES,1,145938
"BARLOW SCIENTIFIC, INC.",OLYMPIA,WA,UNITED STATES,2,544425
BARNARD COLLEGE,NEW YORK,NY,UNITED STATES,5,684213
BARNES-JEWISH HOSPITAL,ST. LOUIS,MO,UNITED STATES,60,14326835
BARRY UNIVERSITY,MIAMI,FL,UNITED STATES,3,816749
BASTYR UNIVERSITY,SEATTLE,WA,UNITED STATES,1,340009
BATES COLLEGE,LEWISTON,ME,UNITED STATES,1,98439
BATTELLE CENTERS/PUB HLTH RES & EVALUATN,SEATTLE,WA,UNITED STATES,5,1227720
BATTELLE MEMORIAL INSTITUTE,COLUMBUS,OH,UNITED STATES,17,15190500
BATTELLE PACIFIC NORTHWEST LABORATORIES,RICHLAND,WA,UNITED STATES,16,5453863
BATTELLE-CTRS/PUBLIC HEALTH RES-EVALUATN,BALTIMORE,MD,UNITED STATES,4,519481
BAY AREA TUMOR INSTITUTE,OAKLAND,CA,UNITED STATES,2,287730
BAYLOR COLLEGE OF MEDICINE,HOUSTON,TX,UNITED STATES,419,114546526
BAYLOR RESEARCH INSTITUTE,DALLAS,TX,UNITED STATES,2,304157
"BDM FEDERAL, INC.",MC LEAN,VA,UNITED STATES,1,99939
BELL ATLANTIC FED INTEGRATED SOLUTIONS,WASHINGTON,DC,UNITED STATES,1,122504
BELL LABORATORIES,MURRAY HILL,NJ,UNITED STATES,1,73012
"BELMONT RESEARCH, INC.",CAMBRIDGE,MA,UNITED STATES,1,370491
"BEN VENUE LABORATORIES, INC.",BEDFORD,OH,UNITED STATES,1,1367318
BENAROYA RESEARCH INST AT VIRGINIA MASON,SEATTLE,WA,UNITED STATES,13,2957188
"BEND RESEARCH, INC.",BEND,OR,UNITED STATES,4,1116097
BENEDICT COLLEGE,COLUMBIA,SC,UNITED STATES,3,1098430
"BENEFICIAL DESIGNS, INC.",MINDEN,NV,UNITED STATES,3,298690
BENNETT COLLEGE,GREENSBORO,NC,UNITED STATES,3,394307
BERKELEY APPLIED SCIENCE AND ENGINEERING,WALNUT CREEK,CA,UNITED STATES,1,99250
BERNARD M. BARUCH COLLEGE,NEW YORK,NY,UNITED STATES,1,128248
BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,MA,UNITED STATES,257,64519643
BETH ISRAEL MEDICAL CTR (NEW YORK),NEW YORK,NY,UNITED STATES,8,2802416
BETHUNE-COOKMAN COLLEGE,DAYTONA BEACH,FL,UNITED STATES,2,604600
BETTER CONTROL MEDICAL COMPUTERS (BCMC),MIAMI BEACH,FL,UNITED STATES,1,99977
BETTER HOMES FUND,NEWTON,MA,UNITED STATES,1,55129
"BH, INC.",WHEATLAND,WY,UNITED STATES,1,98491
"BINAX, INC.",PORTLAND,ME,UNITED STATES,1,581803
"BIO MICRONICS, INC.",SANTA MONICA,CA,UNITED STATES,1,99970
"BIOANALYTICAL SYSTEMS, INC. (BASI)",WEST LAFAYETTE,IN,UNITED STATES,2,446082
"BIOASSAY, INC.",MADISON,WI,UNITED STATES,1,86095
"BIOCEPT, INC.",CARLSBAD,CA,UNITED STATES,1,100000
BIOCHEMANALYSIS CORPORATION,CHICAGO,IL,UNITED STATES,1,238558
"BIO-CONCEPT LABORATORIES, INC.",DERRY,NH,UNITED STATES,1,405848
"BIOELASTICS RESEARCH, LTD",BIRMINGHAM,AL,UNITED STATES,1,408508
"BIOERGONOMICS, INC.",WHITE BEAR,MN,UNITED STATES,1,376867
"BIOFORCE NANOSCIENCES, INC.",SANTA BARBARA,CA,UNITED STATES,4,836341
"BIOGRAPHICS, INC.",WINSTON-SALEM,NC,UNITED STATES,1,99975
"BIO-IMAGING RESEARCH, INC.",LINCOLNSHIRE,IL,UNITED STATES,1,135897
BIOLINK PARTNERS,WATERTOWN,MA,UNITED STATES,1,248600
"BIOLOG, INC.",HAYWARD,CA,UNITED STATES,1,99998
BIO-LOGIC SYSTEMS CORPORATION,MUNDELEIN,IL,UNITED STATES,1,301080
BIOLOGICAL ABSTRACTS,PHILADELPHIA,PA,UNITED STATES,1,342000
BIOMARIN PHARMACEUTICAL INC.,NOVATO,CA,UNITED STATES,1,100000
BIOMEDICAL ACOUSTICS RESEARCH COMPANY,EVANSTON,IL,UNITED STATES,1,99915
BIOMEDICAL DEVELOPMENT CORPORATION,SAN ANTONIO,TX,UNITED STATES,5,940533
"BIOMEDICAL RESEARCH MODELS, INC.",WORCESTER,MA,UNITED STATES,1,47003
"BIO-MEDICAL SERVICES, INC.",AUSTIN,TX,UNITED STATES,1,98286
BIOMEDWARE,ANN ARBOR,MI,UNITED STATES,3,917435
"BIOMETRIC RESEARCH INSTITUTE, INC.",ARLINGTON,VA,UNITED STATES,1,50488
BIOMIDE CORPORATION,GROSSE POINTE FARMS,MI,UNITED STATES,1,103846
"BIOMIRA USA, INC.",CRANBURY,NJ,UNITED STATES,1,150000
BIONETICS CORPORATION,HAMPTON,VA,UNITED STATES,1,520
BIOPHARMACEUTICAL RESEARCH CONSULTANTS,DEXTER,MI,UNITED STATES,1,245062
"BIOPORE, INC.",STATE COLLEGE,PA,UNITED STATES,1,99491
BIOPURE CORPORATION,CAMBRIDGE,MA,UNITED STATES,1,99712
"BIOSEARCH TECHNOLOGIES, INC.",NOVATO,CA,UNITED STATES,1,376155
"BIOSEPARATIONS, INC.",TUCSON,AZ,UNITED STATES,1,368982
"BIOSITE, INC.",SAN DIEGO,CA,UNITED STATES,1,478543
"BIOSTAR, INC.",BOULDER,CO,UNITED STATES,1,471081
"BIOSTATISTICAL PROGRAMMING ASSOC, INC.",ENGLEWOOD,NJ,UNITED STATES,1,99999
"BIO-SYNTHESIS, INC.",LEWISVILLE,TX,UNITED STATES,1,99800
"BIOTECHNICAL COMMUNICATIONS, INC.",ATLANTA,GA,UNITED STATES,1,100000
"BIOTECHNICAL SERVICES, INC.",NORTH LITTLE ROCK,AR,UNITED STATES,1,592820
BIOTECHPLEX CORPORATION,ELK GROVE VILLAGE,IL,UNITED STATES,3,299819
"BIOTEK, INC.",WOBURN,MA,UNITED STATES,8,1005421
"BIOTEX, INC.",HOUSTON,TX,UNITED STATES,1,100000
"BIOTRACES, INC.",HERNDON,VA,UNITED STATES,4,390058
BIOTRONICS CORPORATION,LOWELL,MA,UNITED STATES,1,272979
"BIOVEST INTERNATIONAL, INC.",COON RAPIDS,MN,UNITED STATES,2,625974
BIRMINGHAM-SOUTHERN COLLEGE,BIRMINGHAM,AL,UNITED STATES,1,82500
"BITTECH, INC.",AGOURA HILLS,CA,UNITED STATES,1,509650
BLOOD CENTER OF SOUTHEASTERN WISCONSIN,MILWAUKEE,WI,UNITED STATES,10,3466529
BLOOD CENTER OF THE PACIFIC,SAN FRANCISCO,CA,UNITED STATES,1,677063
"BOLDER BIOTECHNOLOGY, INC.",WHEAT RIDGE,CO,UNITED STATES,3,300003
"BOLT BERANEK AND NEWMAN, INC.",CAMBRIDGE,MA,UNITED STATES,1,13768
"BOSONICS, INC.",BOULDER,CO,UNITED STATES,1,100000
BOSTON BIOMEDICAL RESEARCH INSTITUTE,WATERTOWN,MA,UNITED STATES,17,5697437
BOSTON BIOTECHNOLOGY CORPORATION,WATERTOWN,MA,UNITED STATES,2,131313
BOSTON COLLEGE,NEWTON,MA,UNITED STATES,26,4120844
BOSTON HEALTH AND HOSPITALS DEPARTMENT,BOSTON,MA,UNITED STATES,5,1183645
BOSTON MEDICAL CENTER,BOSTON,MA,UNITED STATES,55,17273766
"BOSTON MEDICAL PRODUCTS, INC.",WESTBOROUGH,MA,UNITED STATES,1,300726
BOSTON UNIVERSITY,BOSTON,MA,UNITED STATES,291,87585932
BOSTON UNIVERSITY MEDICAL CAMPUS,BOSTON,MA,UNITED STATES,9,1458346
BOWDOIN COLLEGE,BRUNSWICK,ME,UNITED STATES,1,32633
BOWIE STATE UNIVERSITY,BOWIE,MD,UNITED STATES,1,37800
BOWLING GREEN STATE UNIV BOWLING GREEN,BOWLING GREEN,OH,UNITED STATES,11,1149927
BOYCE THOMPSON INST FOR PLANT RESEARCH,ITHACA,NY,UNITED STATES,2,207795
BOYS TOWN NATIONAL RESEARCH HOSPITAL,OMAHA,NE,UNITED STATES,1,68971
BRADLEY UNIVERSITY,PEORIA,IL,UNITED STATES,2,757306
BRAIN IRON/BEHAVIOR DURING DEVELOPMENT,ANN ARBOR,MI,UNITED STATES,2,143908
BRANDEIS UNIVERSITY,WALTHAM,MA,UNITED STATES,96,18333891
BRENTWOOD BIOMEDICAL RESEARCH INSTITUTE,LOS ANGELES,CA,UNITED STATES,3,492665
BRIGHAM AND WOMEN'S HOSPITAL,BOSTON,MA,UNITED STATES,449,129838387
BRIGHAM YOUNG UNIVERSITY,PROVO,UT,UNITED STATES,10,1355627
BRIMSON LABORATORIES,BRIMSON,MN,UNITED STATES,1,405424
BRONX COMMUNITY COLLEGE,NEW YORK,NY,UNITED STATES,1,318060
"BRONX-LEBANON HOSP CTR (BRONX, NY)",NEW YORK,NY,UNITED STATES,1,848341
"BROOK BIOTECHNOLOGIES, INC.",STONY BROOK,NY,UNITED STATES,2,406653
BROOKHAVEN SCIENCE ASSOC-BROOKHAVEN LAB,UPTON,NY,UNITED STATES,19,4576598
BROOKINGS INSTITUTION,WASHINGTON,DC,UNITED STATES,1,121525
BROOKLYN COLLEGE,NEW YORK,NY,UNITED STATES,4,734889
BROOKWOOD MEDICAL CENTER (BIRMINGHAM),BIRMINGHAM,AL,UNITED STATES,1,249217
BROWN UNIVERSITY,PROVIDENCE,RI,UNITED STATES,115,21470976
BRYN MAWR COLLEGE,BRYN MAWR,PA,UNITED STATES,3,228513
