ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
"ADVANCED BIOSCIENCE LABORATORIES, INC.",KENSINGTON,MD,UNITED STATES,8,12312338
"ADVANCED BIOSCIENCE LABORATORIES, INC.",FREDERICK,MD,UNITED STATES,1,28900
"ADVANCED BRAIN MONITORING, INC.",CARLSBAD,CA,UNITED STATES,3,199340
ADVANCED CORNEAL SYSTEMS (ACS),LAGUNA HILLS,CA,UNITED STATES,1,95142
"ADVANCED DIGITAL IMAGING RESEARCH, LLC",LEAGUE CITY,TX,UNITED STATES,3,596430
"ADVANCED FUEL RESEARCH, INC.",EAST HARTFORD,CT,UNITED STATES,1,92933
ADVANCED GENETIC TECHNOLOGIES CORP,GAITHERSBURG,MD,UNITED STATES,1,96493
"ADVANCED IMAGING RESEARCH, INC.",CLEVELAND,OH,UNITED STATES,1,99860
ADVANCED MEDICAL ELECTRONICS CORPORATION,MAPLE GROVE,MN,UNITED STATES,3,844977
"ADVANCED PHOTODYNAMIC TECHNOLOGIES, INC.",MINNEAPOLIS,MN,UNITED STATES,1,71071
"ADVANCED RESOURCE TECHNOLOGIES, INC.",ALEXANDRIA,VA,UNITED STATES,1,0
"ADVANCED SCIENTIFIC CONCEPTS, INC.",SANTA BARBARA,CA,UNITED STATES,1,611874
AFFILIATED SYSTEMS CORPORATION,HOUSTON,TX,UNITED STATES,3,656310
"AFFYMETRIX, INC.",SANTA CLARA,CA,UNITED STATES,7,2957767
AGOURON INSTITUTE,LA JOLLA,CA,UNITED STATES,4,811120
"AGOURON PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,1,36546
"AGRIVAX, INC.",LOS ANGELES,CA,UNITED STATES,1,99035
"AI RESOURCES, INC.",BALTIMORE,MD,UNITED STATES,3,49630
"AIDS NETWORK, INC.",MADISON,WI,UNITED STATES,1,35000
"AIDS PROJECT LOS ANGELES, INC.",LOS ANGELES,CA,UNITED STATES,1,33725
"AIDS RESEARCH CONSORTIUM OF ATLANTA, INC",ATLANTA,GA,UNITED STATES,2,752978
ALABAMA AGRI AND MECH UNIVERSITY,NORMAL,AL,UNITED STATES,1,24998
ALABAMA STATE UNIVERSITY,MONTGOMERY,AL,UNITED STATES,3,990394
ALAMEDA APPLIED SCIENCES CORPORATION,SAN LEANDRO,CA,UNITED STATES,1,99974
ALAN GUTTMACHER INSTITUTE,NEW YORK,NY,UNITED STATES,1,158765
"ALAN PENN AND ASSOCIATES, INC.",ROCKVILLE,MD,UNITED STATES,1,99956
ALASKA STATE DEPARTMENT OF HLTH-SOC SVCS,JUNEAU,AK,UNITED STATES,1,22500
ALBANY COLLEGE OF PHARMACY,ALBANY,NY,UNITED STATES,2,384827
ALBANY MEDICAL COLLEGE,ALBANY,NY,UNITED STATES,38,5866042
"ALBANY MOLECULAR RESEARCH, INC.",ALBANY,NY,UNITED STATES,1,100000
ALBANY STATE UNIVERSITY,ALBANY,GA,UNITED STATES,1,68666
ALBERT EINSTEIN COL OF MED YESHIVA UNIV,BRONX,NY,UNITED STATES,274,82555714
ALBERT EINSTEIN MEDICAL CENTER,PHILADELPHIA,PA,UNITED STATES,2,368879
ALCOHOL RESEARCH DOCUMENTATION INC.,PISCATAWAY,NJ,UNITED STATES,1,35000
ALCOHOL SELF-CONTROL PROGRAM,ALBUQUERQUE,NM,UNITED STATES,2,120157
ALCORN STATE UNIVERSITY,ALCORN STATE,MS,UNITED STATES,1,437092
"ALDERON BIOSCIENCES, INC.",Beaufort,NC,UNITED STATES,2,200000
"ALEXION PHARMACEUTICALS, INC.",CHESHIRE,CT,UNITED STATES,1,93760
ALFRED E. MANN FOUNDATION/SCIENTIFIC RES,SANTA CLARITA,CA,UNITED STATES,1,341797
ALION SCIENCE AND TECHNOLOGY CORP,DURHAM,NC,UNITED STATES,7,2572565
"ALKERMES, INC.",WALTHAM,MA,UNITED STATES,1,367869
ALLEGHENY GENERAL HOSP (PITTSBURGH),PITTSBURGH,PA,UNITED STATES,1,96714
ALLEGHENY UNIVERSITY OF HEALTH SCIENCES,PHILADELPHIA,PA,UNITED STATES,164,34418156
ALLEGHENY-SINGER RESEARCH INSTITUTE,PITTSBURGH,PA,UNITED STATES,16,13992060
"ALLIED TECHNOLOGY GROUP, INC.",ROCKVILLE,MD,UNITED STATES,2,151350
ALMA COLLEGE,ALMA,MI,UNITED STATES,1,84049
"ALPHA GENESIS, INC.",YEMASSEE,SC,UNITED STATES,4,1085732
ALPHATECH CORPORATION,ARLINGTON,VA,UNITED STATES,1,65000
"ALPHATECH, INC.",BURLINGTON,MA,UNITED STATES,2,199714
ALTA BATES SUMMIT MEDICAL CENTER,BERKELEY,CA,UNITED STATES,1,202172
ALTARUM INSTITUTE,ANN ARBOR,MI,UNITED STATES,1,0
"ALTUS BIOLOGICS, INC.",CAMBRIDGE,MA,UNITED STATES,3,613518
ALVERNO COLLEGE,MILWAUKEE,WI,UNITED STATES,2,21280
"AMBERGEN, INC",WATERTOWN,MA,UNITED STATES,3,555789
"AMBION, INC.",AUSTIN,TX,UNITED STATES,5,1007577
AMC CANCER RESEARCH CENTER,DENVER,CO,UNITED STATES,12,4891402
AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD,ALEXANDRIA,VA,UNITED STATES,1,960319
AMERICAN ACADEMY/HOSPICE & PALLIATIVE MD,GAINESVILLE,FL,UNITED STATES,1,202737
AMERICAN ACADEMY-CHILD/ADOLESCENT PSYCH,WASHINGTON,DC,UNITED STATES,1,50950
AMERICAN ASSN FOR DENTAL RESEARCH,WASHINGTON,DC,UNITED STATES,1,107523
AMERICAN ASSN FOR GERIATRIC PSYCHIATRY,GREENBELT,MD,UNITED STATES,1,72614
AMERICAN ASSN/CHRONIC FATIGUE SYNDROME,ALBANY,NY,UNITED STATES,1,5000
AMERICAN ASSOCIATION FOR CANCER RESEARCH,PHILADELPHIA,PA,UNITED STATES,5,603906
AMERICAN ASSOCIATION OF IMMUNOLOGISTS,BETHESDA,MD,UNITED STATES,1,68500
AMERICAN CHEMICAL SOCIETY,WASHINGTON,DC,UNITED STATES,1,10000
AMERICAN COLLEGE OF OB AND GYN,WASHINGTON,DC,UNITED STATES,3,6244633
AMERICAN COLLEGE OF PHYSICANS,PHILADELPHIA,PA,UNITED STATES,1,70000
AMERICAN COLLEGE OF RADIOLOGY,PHILADELPHIA,VA,UNITED STATES,8,6973322
AMERICAN DENTAL ASSOCIATION FOUNDATION,CHICAGO,IL,UNITED STATES,6,1621427
"AMERICAN FED OF ST, CO, & MUN EMPLOYEES",WASHINGTON,DC,UNITED STATES,1,707000
AMERICAN INSTITUTES FOR RESEARCH,WASHINGTON,DC,UNITED STATES,2,139047
"AMERICAN LABORATORY SUPPLIES, INC.",ARLINGTON,VA,UNITED STATES,1,99900
AMERICAN MATHEMATICAL SOCIETY,PROVIDENCE,RI,UNITED STATES,1,14000
AMERICAN NATIONAL RED CROSS,WASHINGTON,DC,UNITED STATES,28,6263110
AMERICAN PHYSIOLOGICAL SOCIETY,BETHESDA,MD,UNITED STATES,5,448241
AMERICAN PSYCHIATRIC ASSOCIATION,ARLINGTON,DC,UNITED STATES,1,638356
AMERICAN PSYCHOLOGICAL ASSOCIATION,WASHINGTON,DC,UNITED STATES,6,1095390
"AMERICAN REGISTRY OF PATHOLOGY, INC.",WASHINGTON,DC,UNITED STATES,3,200879
AMERICAN RESEARCH CORP OF VIRGINIA,RADFORD,VA,UNITED STATES,3,647101
AMERICAN SOCIETY FOR BIOCHEMIS/ MOL BIOL,BETHESDA,MD,UNITED STATES,1,2000
AMERICAN SOCIETY FOR CELL BIOLOGY,BETHESDA,MD,UNITED STATES,2,155962
AMERICAN SOCIETY FOR MICROBIOLOGY,WASHINGTON,DC,UNITED STATES,2,125437
AMERICAN SOCIETY FOR NUTRITIONAL SCIS,BETHESDA,MD,UNITED STATES,1,7000
AMERICAN SOCIETY FOR PARENT & ENTER NUTR,SILVER SPRING,MD,UNITED STATES,1,8000
AMERICAN SOCIETY OF HLTH-SYSTEM PHARMS,BETHESDA,MD,UNITED STATES,1,0
AMERICAN SOCIOLOGICAL ASSOCIATION,WASHINGTON,DC,UNITED STATES,1,481964
AMERICAN SPEECH-LANGUAGE-HEARING ASSN,ROCKVILLE,MD,UNITED STATES,2,924339
AMERICAN TYPE CULTURE COLLECTION,MANASSAS,VA,UNITED STATES,8,2031761
AMERICAN UNIVERSITY,WASHINGTON,DC,UNITED STATES,2,118520
AMERICAN UNIVERSITY OF BEIRUT,BEIRUT,,LEBANON,1,0
"AMETHYST TECHNOLOGIES, INC.",SCOTTSDALE,AZ,UNITED STATES,4,470687
AMHERST COLLEGE,AMHERST,MA,UNITED STATES,5,298536
AMRON CORPORATION,MC LEAN,VA,UNITED STATES,2,168683
"AMT, INC.",CHERRY HILL,NJ,UNITED STATES,1,100000
"AMUR PHARMACEUTICALS, INC.",BELMONT,CA,UNITED STATES,1,87237
"ANACAPA SCIENCES, INC.",SANTA BARBARA,CA,UNITED STATES,1,280972
"ANALIZA, INC.",Cleveland,OH,UNITED STATES,3,294276
"ANALYSIS AND SIMULATION, INC.",BUFFALO,NY,UNITED STATES,1,0
"ANALYTICA OF BRANFORD, INC.",BRANFORD,CT,UNITED STATES,5,968163
"ANALYTICAL BIOLOGICAL SERVICES, INC.",WILMINGTON,DE,UNITED STATES,1,100000
"ANALYTICAL SCIENCES, INC.",DURHAM,NC,UNITED STATES,3,875493
"ANATOLE J. SIPIN COMPANY, INC.",NEW YORK,NY,UNITED STATES,1,266815
"ANATOMIX, INC.",SAN DIEGO,CA,UNITED STATES,1,93575
"ANATRACE, INC.",Cleveland,OH,UNITED STATES,1,396968
"ANNOVIS, INC.",ASTON,PA,UNITED STATES,4,395000
"ANTEX BIOLOGICS, INC.",GAITHERSBURG,MD,UNITED STATES,1,319544
"ANTICANCER, INC.",SAN DIEGO,CA,UNITED STATES,2,655890
"ANTIGEN EXPRESS, INC.",WORCESTER,MA,UNITED STATES,1,100000
"ANVER BIOSCIENCE DESIGN, INC.",SIERRA MADRE,CA,UNITED STATES,1,100000
APHIOS CORPORATION,WOBURN,MA,UNITED STATES,4,634194
"APOLIFE, INC.",DETROIT,MI,UNITED STATES,1,100000
APOLLO RESEARCH CORPORATION,WEST SENECA,NY,UNITED STATES,1,337493
APPALACHIAN STATE UNIVERSITY,BOONE,NC,UNITED STATES,1,56051
"APPETEK, INC.",DURHAM,NC,UNITED STATES,1,337924
"APPLIED BEHAVIORAL RESEARCH, LLC",NEW HAVEN,CT,UNITED STATES,2,196681
"APPLIED BIOMATHEMATICS, INC.",SETAUKET,NY,UNITED STATES,1,224122
"APPLIED BIOPHYSICS, INC.",TROY,NY,UNITED STATES,2,354039
"APPLIED BIOTECH CONCEPTS, INC.",NEW HAVEN,CT,UNITED STATES,2,199999
APPLIED CONCEPTS,BEAVERTON,OR,UNITED STATES,1,94118
APPLIED GENETICS INCORPORATED DERMATICS,FREEPORT,NY,UNITED STATES,1,100000
"APPLIED GENETICS LABORATORIES, INC.",MELBOURNE,FL,UNITED STATES,10,2877875
"APPLIED INFORMATION SERVICES, INC.",SOMERSET,NJ,UNITED STATES,1,100000
APPLIED SCIENCES RESEARCH,DANA POINT,CA,UNITED STATES,1,0
"APPLIED SYSTEM TECHNOLOGIES, INC.",ROCKVILLE,MD,UNITED STATES,6,1176876
"APT FOUNDATION, INC.",NEW HAVEN,CT,UNITED STATES,1,646740
"AQUILENT, INC.",LAUREL,MD,UNITED STATES,3,379853
ARADIGM CORPORATION,HAYWARD,CA,UNITED STATES,1,99750
ARCADIA UNIVERSITY,GLENSIDE,PA,UNITED STATES,1,55471
ARDONO RESEARCH,SEATTLE,WA,UNITED STATES,1,324860
"ARGONEX, INC.",CHARLOTTESVILLE,VA,UNITED STATES,1,100000
ARGUS SOFTWARE,REDWOOD CITY,CA,UNITED STATES,1,488756
"ARIAD PHARMACEUTICALS, INC.",CAMBRIDGE,MA,UNITED STATES,4,289980
ARIZONA INSTITUTE FOR BIO-MEDICAL RES,SCOTTSDALE,AZ,UNITED STATES,1,98440
ARIZONA STATE UNIVERSITY,TEMPE,AZ,UNITED STATES,46,9105928
ARKANSAS CHILDREN'S HOSP (LITTLE ROCK),LITTLE ROCK,AR,UNITED STATES,3,617730
ARKANSAS CHILDREN'S HOSPITAL RES INST,LITTLE ROCK,AR,UNITED STATES,6,614212
ARLENE FINK ASSOCIATES,PACIFIC PALISADES,CA,UNITED STATES,2,99867
"ARMOOR OPHTHALMICS, INC.",HOUSTON,TX,UNITED STATES,1,419568
"ARMSTRONG DATA SERVICES, INC.",BREA,CA,UNITED STATES,2,10324
"ARONEX PHARMACEUTICALS, INC.",THE WOODLANDS,TX,UNITED STATES,1,453751
ART INSTITUTE OF NEW YORK AND NEW JERSEY,Liviingston,NJ,UNITED STATES,1,99992
"ARTANN LABORATORIES, INC.",TRENTON,NJ,UNITED STATES,1,98302
"ARTSCO, INC.",PITTSBURGH,PA,UNITED STATES,3,296758
ASCENT TECHNOLOGY,BOULDER,CO,UNITED STATES,1,400387
"ASH STEVENS, INC.",DETROIT,MI,UNITED STATES,2,2074376
"ASIAN AMERICAN RECOVERY SERVICES, INC",SOUTH SAN FRANCISCO,CA,UNITED STATES,1,721284
ASIAN PACIFIC ENVIRONMENTAL NETWORK,OAKLAND,CA,UNITED STATES,2,154515
"ASPEN CANCER CONFERENCE, INC.",KENSINGTON,MD,UNITED STATES,1,5000
ASSOCIATED INSTITUTIONS FOR MATL SCIENCE,PRINCETON,NJ,UNITED STATES,1,159000
ASSOCIATED UNIV-BROOKHAVEN NATL LAB,UPTON,NY,UNITED STATES,12,2439568
ASSOCIATION FOR RES IN VISION & OPHTHAL,ROCKVILLE,MD,UNITED STATES,1,48000
ASSOCIATION OF AMERICAN MEDICAL COLLEGES,WASHINGTON,DC,UNITED STATES,2,0
"ASTHMA, INC.",SEATTLE,WA,UNITED STATES,2,785705
ATHABASCAN TRIBAL COUNCIL,FORT YUKON,AK,UNITED STATES,1,204000
"ATHEROTECH, INC.",BIRMINGHAM,AL,UNITED STATES,1,201280
ATLANTIC RESOURCES CORPORATION,MANASSAS,VA,UNITED STATES,1,100097
ATLANTICARE HEALTH SYSTEM,EGG HARBOR TOWNSHIP,NJ,UNITED STATES,2,110858
ATLAS DATA SYSTEMS,MARLBOROUGH,MA,UNITED STATES,1,291442
"ATLIS FEDERAL SERVICES, INC.",ROCKVILLE,MD,UNITED STATES,2,388173
"ATLIS PUBLISHING SERVICES, INC.",LANHAM,MD,UNITED STATES,2,1422740
"ATOM SCIENCES, INC.",OAK RIDGE,TN,UNITED STATES,3,298717
"ATRIX LABORATORIES, INC.",FORT COLLINS,CO,UNITED STATES,2,617879
AUBURN UNIVERSITY AT AUBURN,AUBURN UNIVERSITY,AL,UNITED STATES,19,1853658
AUDIOLOGICAL ENGINEERING CORPORATION,SOMERVILLE,MA,UNITED STATES,2,200000
"AUGMENTECH, INC.",PITTSBURGH,PA,UNITED STATES,1,100000
"AUTOIMMUNE TECHNOLOGIES, LLC",NEW ORLEANS,LA,UNITED STATES,1,65690
"AUTOMATED CELL, INC.",PITTSBURGH,PA,UNITED STATES,2,200000
AVANIR PHARMACEUTICALS,ALISO VIEJO,CA,UNITED STATES,1,0
"AVANT IMMUNOTHERAPEUTICS, INC.",NEEDHAM,MA,UNITED STATES,2,473215
"AVANTI POLAR LIPIDS, INC.",ALABASTER,AL,UNITED STATES,1,99462
"AVECON DIAGNOSTICS, INC.",COOPERSBURG,PA,UNITED STATES,1,96200
AVIDCARE CORPORATION,MILWAUKEE,WI,UNITED STATES,2,461083
"AXON MEDICAL, INC.",SALT LAKE CITY,UT,UNITED STATES,2,200000
AXONAL INFORMATION SOLUTIONS,DURHAM,NC,UNITED STATES,1,100000
"AXR, INC.",SUNNYVALE,CA,UNITED STATES,1,554493
"AXYS PHARMACEUTICALS, INC.",LA JOLLA,CA,UNITED STATES,2,489537
B. L. SEAMON AND ASSOCIATES,LANHAM,MD,UNITED STATES,9,3038311
"B.H. BLACKWELL, LTD",OXFORD,,UNITED KINGDOM,3,786025
"BACUS LABORATORIES, INC.",ELMHURST,IL,UNITED STATES,1,99873
BALL STATE UNIVERSITY,MUNCIE,IN,UNITED STATES,3,224142
BANNER GOOD SAMARITAN MEDICAL CENTER,PHOENIX,AZ,UNITED STATES,1,193847
BAPTIST MEDICAL CENTER,KANSAS CITY,MO,UNITED STATES,1,286375
BAPTIST MEDICAL CTR (LITTLE ROCK),LITTLE ROCK,AR,UNITED STATES,1,24756
"BAPTIST MEMORIAL HOSPITAL (MEMPHIS, TN)",MEMPHIS,TN,UNITED STATES,1,140325
BARBARA ANN KARMANOS CANCER INSTITUTE,DETROIT,MI,UNITED STATES,2,497060
"BARLOW SCIENTIFIC, INC.",OLYMPIA,WA,UNITED STATES,3,722604
BARNARD COLLEGE,NEW YORK,NY,UNITED STATES,2,174218
BARNES-JEWISH HOSPITAL,SAINT LOUIS,MO,UNITED STATES,58,12165589
BARRY UNIVERSITY,MIAMI SHORES,FL,UNITED STATES,3,154914
BATES COLLEGE,LEWISTON,ME,UNITED STATES,1,94653
BATTELLE CENTERS/PUB HLTH RES & EVALUATN,COLUMBUS,WA,UNITED STATES,4,1059912
BATTELLE MEMORIAL INSTITUTE,COLUMBUS,OH,UNITED STATES,22,9493315
BATTELLE PACIFIC NORTHWEST LABORATORIES,RICHLAND,WA,UNITED STATES,17,5793479
BAY AREA TUMOR INSTITUTE,OAKLAND,CA,UNITED STATES,1,213580
BAYLOR COLLEGE OF MEDICINE,HOUSTON,TX,UNITED STATES,391,94113203
BAYLOR RESEARCH INSTITUTE,DALLAS,TX,UNITED STATES,4,894917
BBN PLANET SOUTHEAST REGION,COLLEGE PARK,MD,UNITED STATES,1,22800
"BDM FEDERAL, INC.",ALBUQUERQUE,NM,UNITED STATES,1,0
"BEHAVIOR AND HEALTH RESEARCH, INC.",ROCKVILLE,MD,UNITED STATES,2,660093
BEIJING MEDICAL UNIVERSITY,BEIJING,,CHINA,1,50001
BELL LABORATORIES,MURRAY HILL,NJ,UNITED STATES,1,70205
"BELMONT RESEARCH, INC.",CAMBRIDGE,MA,UNITED STATES,4,847814
"BEN VENUE LABORATORIES, INC.",BEDFORD,OH,UNITED STATES,2,1706869
BENAROYA RESEARCH INST AT VIRGINIA MASON,SEATTLE,WA,UNITED STATES,12,3595433
"BEND RESEARCH, INC.",BEND,OR,UNITED STATES,3,860136
BENEDICT COLLEGE,COLUMBIA,SC,UNITED STATES,2,902685
"BENEFICIAL DESIGNS, INC.",MINDEN,NV,UNITED STATES,1,352086
BEN-GURION UNIVERSITY OF THE NEGEV,BEER SHEVA,,ISRAEL,1,0
BENNETT COLLEGE,GREENSBORO,NC,UNITED STATES,3,399509
"BERKSHIRE MEDICAL CENTER (PITTSFIELD,MA)",PITTSFIELD,MA,UNITED STATES,1,47805
BERNARD M. BARUCH COLLEGE,NEW YORK,NY,UNITED STATES,1,100000
BERTEC CORPORATION,COLUMBUS,OH,UNITED STATES,1,100000
BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,MA,UNITED STATES,249,55014347
BETH ISRAEL MEDICAL CTR (NEW YORK),NEW YORK,NY,UNITED STATES,7,2929805
"BETHESDA PHARMACEUTICALS, INC.",BAKERSFIELD,CA,UNITED STATES,1,99510
BETHUNE-COOKMAN COLLEGE,DAYTONA BEACH,FL,UNITED STATES,2,591292
BETTER CONTROL MEDICAL COMPUTERS (BCMC),MIAMI,FL,UNITED STATES,1,99997
BETTER HOMES FUND,NEWTON,MA,UNITED STATES,2,470129
"BH, INC.",WHEATLAND,WY,UNITED STATES,1,99206
"BINAX, INC.",PORTLAND,ME,UNITED STATES,1,717218
"BIOANALYTICAL SYSTEMS, INC. (BASI)",WEST LAFAYETTE,IN,UNITED STATES,3,746283
BIOCHEMANALYSIS CORPORATION,CHICAGO,IL,UNITED STATES,2,528333
"BIOCHEMIX, INC.",AUSTIN,TX,UNITED STATES,1,100000
BIOCOMP,SAN DIEGO,CA,UNITED STATES,1,99996
BIODEX MEDICAL SYSTEMS,SHIRLEY,NY,UNITED STATES,1,99944
"BIODIAGNOSTICS, INC.",CAMBRIDGE,MA,UNITED STATES,1,100000
"BIOELASTICS RESEARCH, LTD",BIRMINGHAM,AL,UNITED STATES,2,199855
BIOELECTRIC CORPORATION,PORTLAND,OR,UNITED STATES,2,401660
"BIOERGONOMICS, INC.",WHITE BEAR,MN,UNITED STATES,1,373132
"BIOFORCE NANOSCIENCES, INC.",AMES,CA,UNITED STATES,2,345296
"BIOHYBRID, INC.",DENVER,CO,UNITED STATES,1,99000
"BIO-IMAGING RESEARCH, INC.",LINCOLNSHIRE,IL,UNITED STATES,2,630371
BIOLINK PARTNERS,WATERTOWN,MA,UNITED STATES,1,254960
BIO-LOGIC SYSTEMS CORPORATION,MUNDELEIN,IL,UNITED STATES,1,448180
BIOLOGICAL ABSTRACTS,PHILADELPHIA,PA,UNITED STATES,1,297000
"BIOMED AND NEURO-RESEARCH, INC.",TORRANCE,CA,UNITED STATES,1,100000
BIOMEDICAL DEVELOPMENT CORPORATION,SAN ANTONIO,TX,UNITED STATES,6,1146592
BIOMEDICAL RESEARCH INSTITUTE,ROCKVILLE,MD,UNITED STATES,1,132769
"BIOMEDICAL RESEARCH MODELS, INC.",WORCESTER,MA,UNITED STATES,2,185158
"BIOMEDICAL RESEARCH, INC.",ROCKVILLE,MD,UNITED STATES,4,991551
BIOMEDWARE,ANN ARBOR,MI,UNITED STATES,2,456747
"BIOMETRIC RESEARCH INSTITUTE, INC.",ARLINGTON,VA,UNITED STATES,1,0
"BIOMETRICS, INC.",GAINESVILLE,FL,UNITED STATES,1,94355
BIONETICS CORPORATION,HAMPTON,VA,UNITED STATES,1,30000
"BIONIC TECHNOLOGIES, INC.",SALT LAKE CITY,UT,UNITED STATES,2,199634
BIOPHARMACEUTICAL RESEARCH CONSULTANTS,DEXTER,MI,UNITED STATES,2,264214
"BIOPOLYMERIX, INC.",TYNGSBORO,MA,UNITED STATES,1,133394
"BIOPORE, INC.",STATE COLLEGE,PA,UNITED STATES,1,91596
BIOPURE CORPORATION,CAMBRIDGE,MA,UNITED STATES,1,99762
"BIOQUAL, INC.",ROCKVILLE,MD,UNITED STATES,14,5943744
"BIOSEARCH TECHNOLOGIES, INC.",NOVATO,CA,UNITED STATES,2,737248
"BIOSERVE BIOTECHNOLOGIES, LTD",LAUREL,MD,UNITED STATES,4,517716
"BIOSITE, INC.",SAN DIEGO,CA,UNITED STATES,1,100000
"BIOSOURCE INTERNATIONAL, INC.",CAMARILLO,CA,UNITED STATES,1,99905
"BIOSTAR, INC.",BOULDER,CO,UNITED STATES,2,812137
BIOTECH RESEARCH LABORATORIES,ROCKVILLE,MD,UNITED STATES,1,17914
"BIOTECHNICAL SERVICES, INC.",NORTH LITTLE ROCK,AR,UNITED STATES,2,706570
"BIOTEK, INC.",WOBURN,MA,UNITED STATES,3,455637
"BIOTEX, INC.",HOUSTON,TX,UNITED STATES,1,100000
"BIOTHERM, INC.",RALEIGH,NC,UNITED STATES,1,208616
"BIOTRACES, INC.",HERNDON,VA,UNITED STATES,4,384443
BIOTRONICS CORPORATION,LOWELL,MA,UNITED STATES,1,92497
"BIOVEST INTERNATIONAL, INC.",Minneapolis,MN,UNITED STATES,1,505986
"BITTECH, INC.",AGOURA HILLS,CA,UNITED STATES,1,390197
BLINDSIGHT CORPORATION,BERKELEY,MA,UNITED STATES,1,100000
BLOOD CENTER OF SOUTHEASTERN WISCONSIN,MILWAUKEE,WI,UNITED STATES,12,3867906
BLOOD CENTERS OF THE PACIFIC,SAN FRANCISCO,CA,UNITED STATES,1,291042
BLOOD SYSTEMS RESEARCH INSTITUTE,SAN FRANCISCO,CA,UNITED STATES,1,32500
"BLUE HORSE SOFTWARE, INC.",SEATTLE,WA,UNITED STATES,1,99998
BOCK-TO-THE-FUTURE: COMPUTER CONSULTING,ATTLEBORO,MA,UNITED STATES,1,70419
"BOLDER BIOTECHNOLOGY, INC.",BOULDER,CO,UNITED STATES,1,90000
BONNIE WALKER AND ASSOCIATES,CROFTON,MD,UNITED STATES,1,99787
BOSTON BIOMEDICAL RESEARCH INSTITUTE,WATERTOWN,MA,UNITED STATES,16,3798356
BOSTON BIOTECHNOLOGY CORPORATION,WATERTOWN,MA,UNITED STATES,1,29900
BOSTON COLLEGE,CHESTNUT HILL,MA,UNITED STATES,20,2841026
BOSTON HEALTH AND HOSPITALS DEPARTMENT,BOSTON,MA,UNITED STATES,5,1173821
BOSTON MEDICAL CENTER,BOSTON,MA,UNITED STATES,48,17339789
"BOSTON MEDICAL PRODUCTS, INC.",WESTBOROUGH,MA,UNITED STATES,1,448465
