ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
BOSTON MEDICAL CENTER,BOSTON,MA,UNITED STATES,41,13768763
BOSTON UNIVERSITY,BOSTON,MA,UNITED STATES,9,404227
BOSTON UNIVERSITY MEDICAL CAMPUS,BOSTON,MA,UNITED STATES,260,68962619
BOWLING GREEN STATE UNIV BOWLING GREEN,BOWLING GREEN,OH,UNITED STATES,6,811302
BOYCE THOMPSON INST FOR PLANT RESEARCH,ITHACA,NY,UNITED STATES,4,443177
BRANDEIS UNIVERSITY,WALTHAM,MA,UNITED STATES,79,16754649
"BRATON BIOTECH, INC.",ROCKVILLE,MD,UNITED STATES,2,1067012
BRENTWOOD BIOMEDICAL RESEARCH INSTITUTE,LOS ANGELES,CA,UNITED STATES,2,281578
BRIDGEPORT HOSPITAL,BRIDGEPORT,CT,UNITED STATES,1,9000
BRIGHAM AND WOMEN'S HOSPITAL,BOSTON,MA,UNITED STATES,386,98421709
BRIGHAM YOUNG UNIVERSITY,PROVO,UT,UNITED STATES,9,1124600
"BRIGHT ASSOCIATES, INC.",ALEXANDRIA,VA,UNITED STATES,1,99715
BRIMSON LABORATORIES,BRIMSON,MN,UNITED STATES,1,99976
BRITISH COLUMBIA CANCER AGENCY,VANCOUVER,,CANADA,2,492188
BRITISH COLUMBIA CANCER AGENCY,VANCOUVER,BC,CANADA,1,140175
BRONX COMMUNITY COLLEGE,NEW YORK,NY,UNITED STATES,4,1032254
"BRONX-LEBANON HOSP CTR (BRONX, NY)",NEW YORK,NY,UNITED STATES,3,944593
BROOKFIELD OPTICAL SYSTEMS,WEST BROOKFIELD,MA,UNITED STATES,1,190323
BROOKHAVEN SCIENCE ASSOC-BROOKHAVEN LAB,UPTON,NY,UNITED STATES,2,17026
BROOKINGS INSTITUTION,WASHINGTON,DC,UNITED STATES,1,103463
BROOKLYN COLLEGE,NEW YORK,NY,UNITED STATES,5,717887
"BROOKS AUTOMATION, INC.",CHELMSFORD,MA,UNITED STATES,1,305685
BROOKSIDE RESEARCH & DEVELOPMENT COMPANY,NORTH SALEM,NY,UNITED STATES,1,297189
BROOKWOOD MEDICAL CENTER (BIRMINGHAM),BIRMINGHAM,AL,UNITED STATES,1,201037
BROWN UNIVERSITY,PROVIDENCE,RI,UNITED STATES,99,19190964
BRYN MAWR COLLEGE,BRYN MAWR,PA,UNITED STATES,1,380738
BSD MEDICAL CORPORATION,SALT LAKE CITY,UT,UNITED STATES,1,138499
BUFFALO STATE COLLEGE,BUFFALO,NY,UNITED STATES,2,107655
BURNHAM INSTITUTE,LA JOLLA,CA,UNITED STATES,60,17685849
"BUTLER FARMS USA, INC.",NORTH ROSE,NY,UNITED STATES,1,100000
"BUTLER HOSPITAL (PROVIDENCE, RI)",PROVIDENCE,RI,UNITED STATES,4,841766
BUTTERWORTH HOSPITAL,GRAND RAPIDS,MI,UNITED STATES,1,325078
C.P.LI BIOMEDICAL RESEARCH CORPORATION,ARLINGTON,VA,UNITED STATES,5,1115830
"CA*TX, INC.",ANN ARBOR,NE,UNITED STATES,1,139770
CAELUM RESEARCH CORPORATION,ROCKVILLE,MD,UNITED STATES,4,313423
"CALBIOMARINE TECHNOLOGIES, INC.",CARLSBAD,CA,UNITED STATES,1,100000
CALIFORNIA INSTITUTE FOR MEDICAL RES,SAN JOSE,CA,UNITED STATES,1,171170
CALIFORNIA INSTITUTE OF TECHNOLOGY,PASADENA,CA,UNITED STATES,115,24617377
CALIFORNIA PACIFIC MED CTR RES INSTITUTE,SAN FRANCISCO,CA,UNITED STATES,7,2781292
CALIFORNIA POLY STATE U SAN LOUIS OBISPO,SAN LUIS OBISPO,CA,UNITED STATES,1,174860
CALIFORNIA STATE UNIV-DOMINGUEZ HILLS,CARSON,CA,UNITED STATES,1,35069
CALIFORNIA STATE UNIVERSITY FRESNO,FRESNO,CA,UNITED STATES,1,92761
CALIFORNIA STATE UNIVERSITY FULLERTON,FULLERTON,CA,UNITED STATES,6,1154817
CALIFORNIA STATE UNIVERSITY HAYWARD,HAYWARD,CA,UNITED STATES,1,101664
CALIFORNIA STATE UNIVERSITY LONG BEACH,LONG BEACH,CA,UNITED STATES,11,2291317
CALIFORNIA STATE UNIVERSITY LOS ANGELES,LOS ANGELES,CA,UNITED STATES,12,3312737
CALIFORNIA STATE UNIVERSITY NORTHRIDGE,NORTHRIDGE,CA,UNITED STATES,4,435109
CALIFORNIA STATE UNIVERSITY SAN MARCOS,SAN MARCOS,CA,UNITED STATES,1,65078
CALVIN COLLEGE,GRAND RAPIDS,MI,UNITED STATES,1,156855
CAMBRIDGE RESEARCH AND INSTRUMENTATION,WOBURN,MA,UNITED STATES,2,730312
"CAMBRIDGE SCIENTIFIC, INC.",CAMBRIDGE,MA,UNITED STATES,3,300000
CANADA DEPT OF NATIONAL HLTH AND WELF,OTTAWA,,CANADA,1,0
CANCER CARE ONTARIO,TORONTO,,CANADA,3,1141209
CANCER PREVENTION INSTIT OF CALIFORNIA,FREMONT,CA,UNITED STATES,12,4239204
CANCER PREVENTION INSTITUTE,DAYTON,OH,UNITED STATES,1,224086
CANCER RESEARCH CENTER,COLUMBIA,MO,UNITED STATES,1,81196
CANCER RESEARCH FUND OF CONTRA COSTA,WALNUT CREEK,CA,UNITED STATES,4,986010
CANCER THERAPY AND RESEARCH CENTER,SAN ANTONIO,TX,UNITED STATES,1,114009
CANDELA CORPORATION,WAYLAND,MA,UNITED STATES,2,509767
"CAPE COD RESEARCH, INC.",EAST FALMOUTH,MA,UNITED STATES,1,99648
CAPITAL CONSULTING CORPORATION,FAIRFAX,VA,UNITED STATES,6,1826046
CAPITAL TECHNOLOGY INFORMATION SERVICES,ROCKVILLE,MD,UNITED STATES,2,326877
CARDIFF UNIVERSITY,CARDIFF,,UNITED KINGDOM,1,77930
"CARDINAL SOUND LABS, INC.",STANFORD,CA,UNITED STATES,1,351969
"CARDIOFOCUS, INC.",MARLBOROUGH,MA,UNITED STATES,3,560003
"CARDIORESEARCH, INC.",CHARLOTTESVILLE,VA,UNITED STATES,1,99692
"CARDIOTECH INTERNATIONAL, INC.",WOBURN,MA,UNITED STATES,2,420206
CARIBBEAN EPIDEMIOLOGY CENTER,PORT-OF-SPAIN,,TRINIDAD/TOBA,2,385638
CARITAS ST. ELIZABETH'S MEDICAL CENTER,BOSTON,MA,UNITED STATES,13,3607516
"CARLE CLINIC ASSOCIATION, P C",URBANA,IL,UNITED STATES,1,299761
CARLETON UNIVERSITY,OTTAWA,,CANADA,2,339434
"CARNEGIE INSTITUTION OF WASHINGTON, D.C.",WASHINGTON,DC,UNITED STATES,15,2140633
CARNEGIE-MELLON UNIVERSITY,PITTSBURGH,PA,UNITED STATES,57,9344602
CAROLINAS MEDICAL CENTER,CHARLOTTE,NC,UNITED STATES,1,124789
CARTHAGE COLLEGE,KENOSHA,WI,UNITED STATES,1,61859
"CASCADE ONCOGENICS, INC.",PORTLAND,OR,UNITED STATES,1,359448
CASE WESTERN RESERVE UNIVERSITY,CLEVELAND,OH,UNITED STATES,432,108488009
CATHERINE MC AULEY HEALTH CENTER,ANN ARBOR,MI,UNITED STATES,1,191620
CATHOLIC MEDICAL CTR OF BKLYN & QUEENS,NEW YORK,NY,UNITED STATES,2,772380
CATHOLIC UNIVERSITY OF AMERICA,WASHINGTON,DC,UNITED STATES,13,1136021
CBR INSTITUTE FOR BIOMEDICAL RESEARCH,BOSTON,MA,UNITED STATES,31,14488486
"CBR LABORATORIES, INC.",BOSTON,MA,UNITED STATES,1,364000
"CDM GROUP, INC.",BETHESDA,MD,UNITED STATES,7,1338059
CEDAR RAPIDS ONCOLOGY PROJECT,CEDAR RAPIDS,IA,UNITED STATES,1,208809
CEDARS-SINAI MEDICAL CENTER,LOS ANGELES,CA,UNITED STATES,38,8478577
"CELL THERAPEUTICS, INC.",SEATTLE,WA,UNITED STATES,1,100000
"CELLOMICS, INC.",PITTSBURGH,PA,UNITED STATES,1,99765
"CENTAUR PHARMACEUTICALS, INC.",SUNNYVALE,CA,UNITED STATES,5,764481
"CENTER FOR ADDICTIVE BEHAVIORS, INC.",SALEM,MA,UNITED STATES,1,0
CENTER FOR ENVIRONMENTAL SCIENCE,CAMBRIDGE,MD,UNITED STATES,1,47752
CENTER FOR HEALTH ECONOMICS RESEARCH,WALTHAM,MA,UNITED STATES,2,225712
CENTER FOR HEALTH POLICY STUDIES,COLUMBIA,MD,UNITED STATES,1,100000
CENTER FOR HEALTH RESEARCH,PORTLAND,OR,UNITED STATES,1,0
CENTER FOR HEALTH STUDIES,SEATTLE,WA,UNITED STATES,9,2848451
CENTER FOR HUMAN BEHAVIOR STUDIES,WEATHERFORD,OK,UNITED STATES,1,219408
CENTRAL CONNECTICUT STATE UNIVERSITY,NEW BRITAIN,CT,UNITED STATES,1,15535
CENTRAL INSTITUTE FOR THE DEAF,SAINT LOUIS,MO,UNITED STATES,3,508936
CENTRAL NEW YORK RESEARCH CORPORATION,SYRACUSE,NY,UNITED STATES,4,372774
"CENTRAL PLAINS CLINIC, LTD.",SIOUX FALLS,SD,UNITED STATES,1,234622
"CENTRAL STATE HOSP (PETERSBURG, VA)",PETERSBURG,VA,UNITED STATES,1,31602
"CENTRAL STATE UNIV (WILBERFORCE, OH)",WILBERFORCE,OH,UNITED STATES,1,3591
CENTRE FOR ADDICTION AND MENTAL HEALTH,TORONTO,,CANADA,1,171314
CENTRE FOR ADDICTION AND MENTAL HEALTH,TORONTO,ON,CANADA,4,453780
CERUS CORPORATION,CONCORD,CA,UNITED STATES,2,651193
CHAIM SHEBA MEDICAL CENTER,RAMAT GAN,,ISRAEL,2,236050
CHANTREAT,BRECKSVILLE,OH,UNITED STATES,1,99945
CHAOTIC DYNAMICAL SYSTEMS,GUILFORD,CT,UNITED STATES,1,99918
CHARLES R. DREW UNIVERSITY OF MED & SCI,LOS ANGELES,CA,UNITED STATES,14,5533703
"CHARLES RIVER LABORATORIES INTNTL, INC.",WILMINGTON,MA,UNITED STATES,2,2291257
CHARLES RIVER THERION CORPORATION,TROY,NY,UNITED STATES,1,274384
CHEMGEN CORPORATION,GAITHERSBURG,MD,UNITED STATES,1,373879
CHEMICAL ABSTRACTS SERVICE,COLUMBUS,OH,UNITED STATES,3,94705
"CHEM-SPACE ASSOCIATES, INC.",PITTSBURGH,PA,UNITED STATES,1,93732
CHEMSYN SCIENCE LABORATORIES,LENEXA,KS,UNITED STATES,4,916541
"CHI SYSTEMS, INC.",FORT WASHINGTON,PA,UNITED STATES,2,757448
CHICAGO ASSN FOR RESEARCH & EDUC IN SCI,HINES,IL,UNITED STATES,1,159145
CHICAGO COMMUNITY PROG/CLINICAL RES-AIDS,CHICAGO,IL,UNITED STATES,2,0
CHICAGO STATE UNIVERSITY,CHICAGO,IL,UNITED STATES,2,898042
"CHILD TRENDS, INC.",WASHINGTON,DC,UNITED STATES,3,888048
CHILDREN'S HOSP PITTSBURGH/UPMC HLTH SYS,PITTSBURGH,PA,UNITED STATES,25,7701399
CHILDREN'S HOSPITAL,SAN DIEGO,CA,UNITED STATES,4,1942751
CHILDREN'S HOSPITAL & RES CTR AT OAKLAND,OAKLAND,CA,UNITED STATES,16,2781911
CHILDREN'S HOSPITAL (BOSTON),BOSTON,MA,UNITED STATES,170,41662321
CHILDREN'S HOSPITAL (COLUMBUS),COLUMBUS,OH,UNITED STATES,21,3116063
CHILDREN'S HOSPITAL (DENVER),Aurora,CO,UNITED STATES,2,168637
CHILDREN'S HOSPITAL (NEW ORLEANS),NEW ORLEANS,LA,UNITED STATES,2,397616
CHILDREN'S HOSPITAL AND REG MEDICAL CTR,SEATTLE,WA,UNITED STATES,17,5307650
CHILDREN'S HOSPITAL LOS ANGELES,LOS ANGELES,CA,UNITED STATES,37,7806348
CHILDREN'S HOSPITAL MED CTR (CINCINNATI),CINCINNATI,OH,UNITED STATES,78,20129243
CHILDREN'S HOSPITAL OF MICH (DETROIT),DETROIT,MI,UNITED STATES,2,343000
CHILDREN'S HOSPITAL OF MICHIGAN,DETROIT,MI,UNITED STATES,2,30000
CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,CA,UNITED STATES,4,452049
CHILDRENS HOSPITAL OF PHILADELPHIA,PHILADELPHIA,PA,UNITED STATES,80,26095673
CHILDREN'S HOSPITAL RESEARCH CENTER,SAN DIEGO,CA,UNITED STATES,3,385514
CHILDREN'S MEMORIAL HOSPITAL (CHICAGO),CHICAGO,IL,UNITED STATES,14,3187123
"CHILDREN'S MERCY HOSP (KANSAS CITY, MO)",KANSAS CITY,MO,UNITED STATES,1,310218
CHILDREN'S NATIONAL MEDICAL CENTER,WASHINGTON,DC,UNITED STATES,17,5604150
CHILDREN'S RESEARCH INSTITUTE,WASHINGTON,DC,UNITED STATES,6,1370594
CHILDREN'S SEASHORE HOUSE,PHILADELPHIA,PA,UNITED STATES,3,227332
CHINA'S MINISTRY OF PUBLIC HEALTH,BEIJING,,CHINA,2,16739
CHINESE ACADEMY OF MEDICAL SCIENCES,BEIJING,,CHINA,4,141630
CHOLESTECH CORPORATION,HAYWARD,CA,UNITED STATES,1,100000
"CHRISTIANA CARE HEALTH SERVICES, INC.",NEWARK,DE,UNITED STATES,3,452342
CIIT CENTERS FOR HEALTH RESEARCH,RESEARCH TRIANGLE PARK,NC,UNITED STATES,7,164118
"CIRCLE, INC.",MC LEAN,VA,UNITED STATES,2,4189
"CIRCULATORY TECHNOLOGY, INC.",OYSTER BAY,NY,UNITED STATES,1,99053
CITIZENS FOR A BETTER ENVIRONMENT,SAN FRANCISCO,CA,UNITED STATES,1,182700
CITY COLLEGE OF NEW YORK,NEW YORK,NY,UNITED STATES,15,4466523
CITY OF HOPE NATIONAL MEDICAL CENTER,DUARTE,CA,UNITED STATES,27,7340922
CITY OF HOPE/BECKMAN RESEARCH INSTITUTE,DUARTE,CA,UNITED STATES,23,8040484
CLAREMONT GRADUATE UNIVERSITY,CLAREMONT,CA,UNITED STATES,3,124277
"CLARIAN HEALTH PARTNERS, INC.",INDIANAPOLIS,IN,UNITED STATES,2,88122
CLARK ATLANTA UNIVERSITY,ATLANTA,GA,UNITED STATES,8,3705027
"CLARK UNIVERSITY (WORCESTER, MA)",WORCESTER,MA,UNITED STATES,5,490827
CLARUS MEDICAL SYSTEMS,PLYMOUTH,MN,UNITED STATES,1,223068
CLEMSON UNIVERSITY,CLEMSON,SC,UNITED STATES,2,250172
CLEVELAND CLINIC FOUNDATION,CLEVELAND,OH,UNITED STATES,91,22788767
"CLEVELAND MEDICAL DEVICES, INC.",CLEVELAND,OH,UNITED STATES,5,497619
CLEVELAND STATE UNIVERSITY,CLEVELAND,OH,UNITED STATES,4,616093
CLEW ASSOCIATES,BERKELEY,CA,UNITED STATES,1,99993
CLINICA MSR OSCAR A. ROMERO,LOS ANGELES,CA,UNITED STATES,1,35000
"CLINICAL DIRECTORS NETWORK, INC.",NEW YORK,NY,UNITED STATES,2,504958
"CLINICAL INNOVATIONS, INC.",MURRAY,UT,UNITED STATES,1,303934
CLINICAL RESEARCH INSTITUTE OF MONTREAL,MONTREAL,,CANADA,5,531926
"CLINICAL TOOLS, INC.",CHAPEL HILL,NC,UNITED STATES,1,350661
CLINICAL TRIALS AND SURVEYS CORPORATION,Owings Mills,MD,UNITED STATES,4,950343
CLIO TECHNOLOGIES,HOLLAND,OH,UNITED STATES,1,100000
CLONETICS CORPORATION,SAN DIEGO,CA,UNITED STATES,1,186389
"CLONTECH LABORATORIES, INC.",PALO ALTO,CA,UNITED STATES,1,100000
CODEBRIS,SOLANA BEACH,CA,UNITED STATES,1,96100
COE-TRUMAN TECHNOLOGIES,CHICAGO,IL,UNITED STATES,1,100000
COLD SPRING HARBOR LABORATORY,COLD SPRING HARBOR,NY,UNITED STATES,64,19527800
"COLLABORATIVE BIOMEDICAL PRODUCTS, INC.",BEDFORD,MA,UNITED STATES,1,50937
"COLLABORATIVE RESEARCH, INC.",WALTHAM,MA,UNITED STATES,2,445085
"COLLAGEN MATRIX, INC.",FRANKLIN LAKES,NJ,UNITED STATES,3,196692
COLLEGE AT OLD WESTBURY,OLD WESTBURY,NY,UNITED STATES,5,859457
COLLEGE OF HEALTH SCIS UNIV OF ZIMBABWE,HARARE,,ZIMBABWE,1,211917
COLLEGE OF STATEN ISLAND,NEW YORK,NY,UNITED STATES,2,360757
COLLEGE OF WILLIAM AND MARY,WILLIAMSBURG,VA,UNITED STATES,3,318547
COLORADO SCHOOL OF MINES,GOLDEN,CO,UNITED STATES,1,289446
COLORADO STATE DEPT/PUB HLTH & ENVIRONMT,DENVER,CO,UNITED STATES,3,1831325
COLORADO STATE UNIVERSITY-FORT COLLINS,FORT COLLINS,CO,UNITED STATES,93,17997107
COLORADO STATE UNIVERSITY-PUEBLO,PUEBLO,CO,UNITED STATES,2,450348
COLUMBIA PRESBYTERIAN MEDICAL CENTER,NEW YORK,NY,UNITED STATES,1,885403
COLUMBIA UNIV NEW YORK MORNINGSIDE,NEW YORK,NY,UNITED STATES,70,15885155
COLUMBIA UNIVERSITY HEALTH SCIENCES,NEW YORK,NY,UNITED STATES,426,122172313
COLUMBIA UNIVERSITY TEACHERS COLLEGE,NEW YORK,NY,UNITED STATES,9,2196220
COLUMBUS AIDS TASK FORCE,COLUMBUS,OH,UNITED STATES,1,34716
COLUMBUS COMMUNITY CLINICAL ONCOLOGY PRG,COLUMBUS,OH,UNITED STATES,1,303179
"COMMONWEALTH BIOTECHNOLOGIES, INC.",RICHMOND,VA,UNITED STATES,2,361488
COMMUNICATION DISORDERS TECHNOLOGY,BLOOMINGTON,IN,UNITED STATES,1,384021
COMMUNITY COLLEGE OF ALLEGHENY CNTY ALLE,PITTSBURGH,PA,UNITED STATES,1,201552
"COMMUNITY MEMORIAL HOSP (SOUTH HILL, VA)",SOUTH HILL,VA,UNITED STATES,1,28300
"COMPACT DISC, INC.",SILVER SPRING,MD,UNITED STATES,1,217042
"COMPACT MEMBRANE SYSTEMS, INC.",NEWPORT,DE,UNITED STATES,2,447998
"COMPASS INFORMATION SERVICES, INC.",KING OF PRUSSIA,PA,UNITED STATES,1,334407
"COMPUSERVE, INC.",ARLINGTON,VA,UNITED STATES,1,0
COMPUTERCRAFT CORPORATION,MC LEAN,MD,UNITED STATES,1,25000
COMPUTERCRAFT CORPORATION,ROCKVILLE,MD,UNITED STATES,1,136002
CONCORDIA UNIVERSITY,MONTREAL,,CANADA,2,277141
"CONDUCTUS, INC.",SUNNYVALE,CA,UNITED STATES,3,1162833
CONNECTICUT AGRICULTURAL EXPERIMENT STA,NEW HAVEN,CT,UNITED STATES,1,96129
CONNECTICUT CHILDREN'S MEDICAL CENTER,HARTFORD,CT,UNITED STATES,1,146442
CONNECTICUT HOSPITAL ASSOCIATION,WALLINGFORD,CT,UNITED STATES,1,49916
CONNECTICUT ST DEPT OF MH/ADDICTION SRVS,HARTFORD,CT,UNITED STATES,2,244117
CONNECTICUT STATE DEPT OF PUBLIC HEALTH,HARTFORD,CT,UNITED STATES,4,2622768
"CONNOLLY, MICHAEL L.",REDWOOD CITY,CA,UNITED STATES,1,100000
"CONTINUUM DYNAMICS, INC.",EWING,NJ,UNITED STATES,1,248461
"CONTROL DELIVERY SYSTEMS, INC.",WATERTOWN,MA,UNITED STATES,1,70766
"CONWAL, INC.",MC LEAN,VA,UNITED STATES,2,268990
"COOPER HEALTH SYSTEM, INC.",CAMDEN,NJ,UNITED STATES,2,0
COOPER INSTITUTE,DALLAS,TX,UNITED STATES,3,836190
CORAL REEF RESEARCH FOUNDATION,TALLAHASSEE,FL,UNITED STATES,2,204266
CORIELL INSTITUTE FOR MEDICAL RESEARCH,CAMDEN,NJ,UNITED STATES,5,2701445
CORIXA CORPORATION,Hamilton,WA,UNITED STATES,11,1515753
CORNELL UNIVERSITY ITHACA,ITHACA,NY,UNITED STATES,165,33977690
COSMOS CORPORATION,BETHESDA,MD,UNITED STATES,3,538992
COSTABILE ASSOCIATES,BETHESDA,MD,UNITED STATES,8,186656
COULSTON FOUNDATION,ALAMOGORDO,NM,UNITED STATES,1,798659
"COULTER ASSOCIATES, INC.",VIENNA,VA,UNITED STATES,1,99992
COUNCIL ON SOCIAL WORK EDUCATION,ALEXANDRIA,VA,UNITED STATES,1,355047
"COVALENT ASSOCIATES, INC.",WOBURN,MA,UNITED STATES,3,527179
"COVANCE LABORATORIES, INC.",VIENNA,VA,UNITED STATES,8,1958207
"COVANCE RESEARCH PRODUCTS, INC.",DENVER,PA,UNITED STATES,1,487752
"CREARE, INC.",HANOVER,NH,UNITED STATES,3,492005
"CREATIVE TECHNOLOGY DEVELOPMENT, INC.",HUNTSVILLE,AL,UNITED STATES,1,92202
CREIGHTON UNIVERSITY,OMAHA,NE,UNITED STATES,17,3517367
"CROHN'S AND COLITIS FDN OF AMERICA, INC.",NEW YORK,NY,UNITED STATES,1,8000
CROPTECH CORPORATION,BLACKSBURG,VA,UNITED STATES,1,380536
"CROSSPATHS MANAGEMENT SYSTEMS, INC.",CHEVY CHASE,MD,UNITED STATES,1,0
CROZER-KEYSTONE HEALTH SYSTEM,SPRINGFIELD,PA,UNITED STATES,1,28481
"CRYOLIFE, INC.",KENNESAW,GA,UNITED STATES,1,99484
CRYSTAL RESEARCH,OLYMPIA,WA,UNITED STATES,1,271931
"CSR, INC.",ARLINGTON,DC,UNITED STATES,3,96003
"CSR, INC.",ARLINGTON,VA,UNITED STATES,6,2786055
"CTI, INC.",KNOXVILLE,TN,UNITED STATES,1,100000
CTR FOR MOLECULAR MEDICINE/IMMUNOLOGY,BELLEVILLE,NJ,UNITED STATES,11,4274118
CTRC RESEARCH FOUNDATION,SAN ANTONIO,TX,UNITED STATES,14,17400648
"CUBIST PHARMACEUTICALS, INC.",LEXINGTON,MA,UNITED STATES,2,643517
"CULTURE CARE, INC.",ORMOND BEACH,FL,UNITED STATES,1,94650
CUNY GRADUATE SCH AND UNIV CTR,NEW YORK,NY,UNITED STATES,5,1918581
CURAGEN CORPORATION,NEW HAVEN,CT,UNITED STATES,3,2206683
"CUTANOGEN, INC.",SUDBURY,MA,UNITED STATES,1,100000
"CYBERLAB, INC.",BROOKFIELD,CT,UNITED STATES,1,81750
"CYBERLOGIC, INC.",NEW YORK,NY,UNITED STATES,1,100000
CYGNUS CORPORATION,WASHINGTON,DC,UNITED STATES,2,14925
CYGNUS CORPORATION,ROCKVILLE,MD,UNITED STATES,3,681459
"CYGNUS, INC.",REDWOOD CITY,CA,UNITED STATES,2,199496
"CYNOSURE, INC.",CHELMSFORD,MA,UNITED STATES,2,493583
"CYPRESS BIOSCIENCE, INC.",WATERTOWN,MA,UNITED STATES,1,370043
CYTEL CORPORATION,SAN DIEGO,CA,UNITED STATES,5,2024368
"CYTOCHEM, INC.",BOTHELL,WA,UNITED STATES,1,99989
CYTOSKELETON,DENVER,CO,UNITED STATES,1,97917
"CYTOTHERAPEUTICS, INC.",PROVIDENCE,RI,UNITED STATES,1,207048
CYTRX CORPORATION,SAN DIEGO,GA,UNITED STATES,1,100000
CYTYC CORPORATION,BOXBOROUGH,MA,UNITED STATES,1,372824
DAAT RESEARCH,LYME,NH,UNITED STATES,2,433004
DAE CORPORATION,CHEVY CHASE,MD,UNITED STATES,1,0
DALHOUSIE UNIVERSITY,"HALIFAX, NOVA SCOTIA",,CANADA,1,105328
DANA-FARBER CANCER INSTITUTE,BOSTON,MA,UNITED STATES,185,55737001
DANISH CANCER SOCIETY,COPENHAGEN,,DENMARK,5,404987
DARTMOUTH COLLEGE,HANOVER,NH,UNITED STATES,149,35621202
"DATA MANAGEMENT SERVICES, INC.",FREDERICK,MD,UNITED STATES,2,0
"DATAWORKS DEVELOPMENT, INC.",MOUNTLAKE TERRACE,WA,UNITED STATES,1,365166
"DBA SYSTEMS, INC.",MELBOURNE,FL,UNITED STATES,1,99066
DE PAUL UNIVERSITY,CHICAGO,IL,UNITED STATES,3,1320897
DEACONESS RESEARCH INSTITUTE,BILLINGS,MT,UNITED STATES,1,20000
DECATUR MEMORIAL HOSPITAL,DECATUR,IL,UNITED STATES,1,374933
DEER LEAP BOOK AND PAPER CONSERVATION,RICHMOND,VA,UNITED STATES,2,14532
"DEGGE GROUP, LTD.",ARLINGTON,VA,UNITED STATES,1,99973
DELAWARE STATE UNIVERSITY,DOVER,DE,UNITED STATES,5,856750
DELTAMETRICS,PHILADELPHIA,VA,UNITED STATES,1,366697
DENISON UNIVERSITY,GRANVILLE,OH,UNITED STATES,1,98182
DENVER CENTER FOR THE PERFORMING ARTS,DENVER,CO,UNITED STATES,1,212393
DENVER HEALTH AND HOSPITAL AUTHORITY,DENVER,CO,UNITED STATES,2,0
DENVER PUBLIC HEALTH DEPARTMENT,DENVER,CO,UNITED STATES,1,190793
"DERMIGEN, INC.",SMITHVILLE,TX,UNITED STATES,1,0
"DETECTION LIMIT, INC.",LARAMIE,WY,UNITED STATES,1,91674
DEVELOPMENTAL RESEARCH/PROGRAMS,SEATTLE,WA,UNITED STATES,1,99712
DEVELOPMENTAL STUDIES CENTER,OAKLAND,CA,UNITED STATES,1,217464
"DIACRIN, INC.",BOSTON,MA,UNITED STATES,1,100000
"DIAGNOSTIC INSTRUMENTS, INC.",TWINSBURG,OH,UNITED STATES,1,37657
"DIATIDE, INC.",LONDONDERRY,NH,UNITED STATES,1,356236
"DIGESTIVE CARE, INC.",BETHLEHEM,NJ,UNITED STATES,1,99900
DIGITAL ACCESS CONTROL,CHANTILLY,VA,UNITED STATES,2,0
"DIGITAL SCINTIGRAPHICS, INC.",WALTHAM,MA,UNITED STATES,1,100000
"DIGIVISION, INC.",SAN DIEGO,CA,UNITED STATES,1,97586
DINE' COLLEGE,SHIPROCK,NM,UNITED STATES,2,317985
"DISPLAYTECH, INC.",LONGMONT,CO,UNITED STATES,1,369650
DISTRIBUTED SOLUTIONS,HERNDON,VA,UNITED STATES,1,15000
DISTRICT OF COLUMBIA DEPT OF HUMAN SRVS,WASHINGTON,DC,UNITED STATES,2,234957
"DISTRICT OF COLUMBIA GEN HOSP (WASH, DC)",WASHINGTON,DC,UNITED STATES,2,428231
DIVERSA CORPORATION,SAN DIEGO,CA,UNITED STATES,1,86255
DOCTORS COMMUNITY HOSPITAL,LANHAM,MD,UNITED STATES,1,32310
DOHENY EYE INSTITUTE,LOS ANGELES,CA,UNITED STATES,6,1400712
"DORLIN PHARMACEUTICALS, INC.",BALTIMORE,MD,UNITED STATES,1,80340
"DOVETAIL TECHNOLOGIES, INC.",SILVER SPRING,MD,UNITED STATES,1,100000
DR. W. W. CROSS CANCER INSTITUTE,EDMONTON,,CANADA,1,52601
DREW UNIVERSITY,MADISON,NJ,UNITED STATES,1,111645
DREXEL UNIVERSITY,PHILADELPHIA,PA,UNITED STATES,5,1599147
DU PONT MERCK PHARMACEUTICAL COMPANY,WILMINGTON,DE,UNITED STATES,1,58240
DUKE UNIVERSITY,DURHAM,NC,UNITED STATES,530,141676675
"DULUTH CLINIC, LTD.",DULUTH,MN,UNITED STATES,2,817388
DUQUESNE UNIVERSITY,PITTSBURGH,PA,UNITED STATES,2,193176
"DURABILITY, INC,",BLACKSBURG,VA,UNITED STATES,1,99999
DYAX CORPORATION,CAMBRIDGE,MA,UNITED STATES,1,99784
DYNAMAC CORPORATION,ROCKVILLE,MD,UNITED STATES,2,117440
"DYNAMIC RESOURCES, INC.",ALEXANDRIA,VA,UNITED STATES,2,134865
"E P, LTD",SOMERVILLE,MA,UNITED STATES,3,297892
"E. BENSON HOOD LABORATORIES, INC.",PEMBROKE,MA,UNITED STATES,1,81079
"EAGLE DESIGN AND MANAGEMENT, INC.",BETHESDA,MD,UNITED STATES,3,3846459
EAST BAY INSTITUTE FOR RESEARCH AND EDUC,MARTINEZ,CA,UNITED STATES,2,232154
