ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
"ACCEL DIAGNOSTICS, LLC",PITTSBURGH,PA,UNITED STATES,2,661011
"ACCELERATED MEDICAL DIAGNOSTICS, LLC",BERKELEY,CA,UNITED STATES,1,299999
"ACCELEVIR DIAGNOSTICS, LLC",BALTIMORE,MD,UNITED STATES,2,585940
"ACCESS SENSOR TECHNOLOGIES, LLC",FORT COLLINS,CO,UNITED STATES,1,491244
"ACCUDAVA, INC.",LA JOLLA,CA,UNITED STATES,1,297480
"ACCURE HEALTH, INC.",CAMBRIDGE,MA,UNITED STATES,1,220000
"ACELEROX, LLC",HOUSTON,TX,UNITED STATES,1,224813
"ACETAMINOPHEN TOXICITY DIAGNOSTICS, LLC",LITTLE ROCK,AR,UNITED STATES,1,738619
"ACHAOGEN, INC.",SOUTH SAN FRANCISCO,CA,UNITED STATES,1,882497
"ACLARIS MEDICAL, LLC",FALCON HEIGHTS,MN,UNITED STATES,1,449341
ACMA SOCIAL MARKETING,SANTA FE,NM,UNITED STATES,1,688585
"ACOMHAL RESEARCH, INC.",ROANOKE,VA,UNITED STATES,1,224999
"ACOUSTIC MEDSYSTEMS, INC.",Savoy,IL,UNITED STATES,1,266380
"ACPHARIS, INC.",HOLLISTON,MA,UNITED STATES,2,354249
"ACTIVE MOTIF, INC.",CARLSBAD,CA,UNITED STATES,1,225000
"ACTUALIZE THERAPY, LLC",CHICAGO,IL,UNITED STATES,1,810676
"ACTUATED MEDICAL, INC.",BELLEFONTE,PA,UNITED STATES,5,3753216
"ACUMEN PHARMACEUTICALS, INC.",LIVERMORE,CA,UNITED STATES,1,444503
"ACUMEN, LLC",BURLINGAME,CA,UNITED STATES,3,1136126
"ACURASTEM, INC.",LOS ANGELES,CA,UNITED STATES,1,224935
ADAPTIVE BIOTECHNOLOGIES CORPORATION,SEATTLE,WA,UNITED STATES,1,519759
ADDIS ABABA UNIVERSITY,ADDIS ABABA,,ETHIOPIA,2,825679
"ADECTO PHARMACEUTICALS, INC.",BROOKLINE,MA,UNITED STATES,1,50000
ADELPHI UNIVERSITY,GARDEN CITY,NY,UNITED STATES,1,310934
"ADENOPAINT, LLC",ATLANTA,GA,UNITED STATES,1,683627
"ADEPTHERA, LLC",PALO ALTO,CA,UNITED STATES,2,587366
ADEPTRIX CORPORATION,BOSTON,MA,UNITED STATES,1,740168
ADERA,PESSAC Cedex,,FRANCE,1,749211
"ADIENT MEDICAL, INC.",PEARLAND,TX,UNITED STATES,1,1754160
"ADJUVANCE TECHNOLOGIES, INC.",NEW YORK,NY,UNITED STATES,2,979569
"ADT PHARMACEUTICALS, LLC",ORANGE BEACH,AL,UNITED STATES,1,300000
"ADVANCED BIODEVICES, LLC",PRINCETON,NJ,UNITED STATES,1,285503
ADVANCED BIOMEDICAL INFORMATICS GROUP,IOWA CITY,IA,UNITED STATES,1,745676
"ADVANCED BIOSCIENCE LABORATORIES, INC.",KENSINGTON,MD,UNITED STATES,46,25041077
"ADVANCED BRAIN MONITORING, INC.",CARLSBAD,CA,UNITED STATES,2,1266253
"ADVANCED CHEMOTHERAPY TECHNOLOGIES, INC.",RALEIGH,NC,UNITED STATES,1,299805
ADVANCED CYTOMETRY INSTRUMENTATION SYS,BUFFALO,NY,UNITED STATES,1,670777
"ADVANCED HEARING CONCEPTS, INC.",BODEGA BAY,CA,UNITED STATES,1,170363
"ADVANCED MATERIALS TECHNOLOGY, INC.",WILMINGTON,DE,UNITED STATES,2,407549
ADVANCED MEDICAL ELECTRONICS CORPORATION,MAPLE GROVE,MN,UNITED STATES,11,6476846
"ADVANCED MRI TECHNOLOGY, LLC",SEBASTOPOL,CA,UNITED STATES,2,2057369
"ADVANCED REPRODUCTIVE TESTING, LLC",GROSSE POINTE FARMS,MI,UNITED STATES,1,299998
"ADVANCED RESPIRATORY TECHNOLOGIES, LLC",PITTSBURGH,PA,UNITED STATES,1,224341
"ADVANCED RNA TECHNOLOGIES, LLC",BOULDER,CO,UNITED STATES,1,231500
ADVANCED SCIENCE RESEARCH CENTER,NEW YORK,NY,UNITED STATES,5,1394484
"ADVANCED TARGETING SYSTEMS, INC.",SAN DIEGO,CA,UNITED STATES,1,150000
ADVANCES IN MINERAL METABOLISM,ROCHESTER,MN,UNITED STATES,1,18000
AERAS,ROCKVILLE,MD,UNITED STATES,1,210000
"AEROPHASE, INC.",LONGMONT,CO,UNITED STATES,1,300000
"AEROSOL DYNAMICS, INC.",BERKELEY,CA,UNITED STATES,1,518991
"AETHLON MEDICAL, INC.",SAN DIEGO,CA,UNITED STATES,1,299250
"AFASCI, INC.",REDWOOD CITY,CA,UNITED STATES,1,973076
"AFFINERGY, LLC",DURHAM,NC,UNITED STATES,8,3720019
"AFFINITY THERAPEUTICS, LLC",CLEVELAND,OH,UNITED STATES,1,225000
"AFRAXIS 2.0, INC.",SAN DIEGO,CA,UNITED STATES,1,204508
AFRICA UNIVERSITY,MUTARE,,ZIMBABWE,1,48600
AG BELL ASSN FOR DEAF & HARD OF HEARING,WASHINGTON,DC,UNITED STATES,1,100
AGA KHAN UNIVERSITY,KARACHI,,PAKISTAN,2,300663
"AGENEBIO, INC.",Baltimore,MD,UNITED STATES,2,4651428
"AGGAMIN PHARMACEUTICALS, LLC",NEW YORK,NY,UNITED STATES,1,849886
"AGILE SCIENCES, INC.",RALEIGH,NC,UNITED STATES,1,282822
"AI BIOSCIENCES, INC.",COLLEGE STATION,TX,UNITED STATES,3,1217111
"AI TRACKING SOLUTIONS, LLC",CARRBORO,NC,UNITED STATES,1,224997
"AKONNI BIOSYSTEMS, INC.",FREDERICK,MD,UNITED STATES,2,373942
"AKOUOS, LLC",BROOKLINE,MA,UNITED STATES,1,223568
AKRON GENERAL MEDICAL CENTER,AKRON,OH,UNITED STATES,1,141003
AKSTON BIOSCIENCES CORPORATION,BEVERLY,MA,UNITED STATES,1,998123
"ALA SCIENTIFIC INSTRUMENTS, INC.",FARMINGDALE,NY,UNITED STATES,1,225028
ALABAMA AGRI AND MECH UNIVERSITY,NORMAL,AL,UNITED STATES,1,315215
ALABAMA FIRE COLLEGE,TUSCALOOSA,AL,UNITED STATES,1,636281
ALABAMA STATE UNIVERSITY,MONTGOMERY,AL,UNITED STATES,2,592137
ALASKA COMMUNITY ACTION ON TOXICS (ACAT),ANCHORAGE,AK,UNITED STATES,1,554464
ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,ANCHORAGE,AK,UNITED STATES,2,678889
"ALAUNUS BIOSCIENCES, INC.",SAN FRANCISCO,CA,UNITED STATES,1,235341
ALBANY COLLEGE OF PHARMACY,ALBANY,NY,UNITED STATES,3,1440000
ALBANY MEDICAL COLLEGE,ALBANY,NY,UNITED STATES,23,7771321
"ALBANY MOLECULAR RESEARCH, INC.",ALBANY,NY,UNITED STATES,4,3902405
ALBANY STATE UNIVERSITY,ALBANY,GA,UNITED STATES,1,105160
ALBERT EINSTEIN COLLEGE OF MEDICINE,BRONX,NY,UNITED STATES,1,759492
"ALBERT EINSTEIN COLLEGE OF MEDICINE, INC",BRONX,NY,UNITED STATES,336,173695557
ALBERT EINSTEIN HEALTHCARE NETWORK,PHILADELPHIA,PA,UNITED STATES,7,1648508
ALCHEM LABORATORIES CORPORATION,ALACHUA,FL,UNITED STATES,5,1456333
"ALDATU BIOSCIENCES, INC.",CAMBRIDGE,MA,UNITED STATES,1,998024
"ALDENEX VISION, LLC",LANCASTER,NY,UNITED STATES,1,572674
"ALDERON BIOSCIENCES, INC.",BEAUFORT,NC,UNITED STATES,1,554446
"ALERE WELLBEING, INC.",SEATTLE,WA,UNITED STATES,1,232721
"ALEXANDER BIODISCOVERIES, LLC",CHARLOTTESVILLE,VA,UNITED STATES,1,300000
ALFRED I. DU PONT HOSP FOR CHILDREN,WILMINGTON,DE,UNITED STATES,7,4165193
"ALGOMEDIX, INC.",MILL CREEK,WA,UNITED STATES,2,1025462
"ALKEUS PHARMACEUTICALS, INC.",SOMERVILLE,MA,UNITED STATES,1,1032268
ALLAN HANCOCK COLLEGE,SANTA MARIA,CA,UNITED STATES,1,190810
"ALLANDER BIOTECHNOLOGIES, LLC",AURORA,CO,UNITED STATES,1,797137
ALLEGHENY-SINGER RESEARCH INSTITUTE,PITTSBURGH,PA,UNITED STATES,4,1610825
ALLELE BIOTECHNOLOGY AND PHARMACEUTICALS,SAN DIEGO,CA,UNITED STATES,1,225000
ALLEN INSTITUTE,SEATTLE,WA,UNITED STATES,9,31546668
ALLEN/LOEB ASSOCIATES,SAN FRANCISCO,CA,UNITED STATES,2,966045
"ALLIANCE DISCOVERY, INC.",DOYLESTOWN,PA,UNITED STATES,1,822075
"ALLIED INNOVATIVE SYSTEMS, LLC",Chatham,NJ,UNITED STATES,1,705376
ALLINA HEALTH SYSTEM,MINNEAPOLIS,MN,UNITED STATES,1,731114
"ALLINAIRE THERAPEUTICS, LLC",CLEVELAND,OH,UNITED STATES,1,715140
ALL-INDIA INSTITUTE OF MEDICAL SCIENCES,NEW DELHI,,INDIA,1,288844
"ALLOSTEROS THERAPEUTICS, INC.",SUNNYVALE,CA,UNITED STATES,1,259339
"ALLVIVO VASCULAR, INC.",LAKE FOREST,CA,UNITED STATES,1,50000
"ALPHA GENESIS, INC.",YEMASSEE,SC,UNITED STATES,3,3678111
"ALPHATHERA, INC.",BRYN MAWR,PA,UNITED STATES,2,449552
"ALTEC, INC.",NATICK,MA,UNITED STATES,2,1045264
ALTIUS INSTITUTE FOR BIOMEDICAL SCIENCES,SEATTLE,WA,UNITED STATES,4,5512565
ALTOR BIOSCIENCE CORPORATION,MIRAMAR,FL,UNITED STATES,1,999919
"ALZECA BIOSCIENCES, INC.",HOUSTON,TX,UNITED STATES,1,942582
ALZHEIMER'S DRUG DISCOVERY FOUNDATION,NEW YORK,NY,UNITED STATES,1,60000
"AMBERGEN, INC",WATERTOWN,MA,UNITED STATES,1,753500
"AMEBAGONE, INC.",MADISON,WI,UNITED STATES,1,171203
AMERICAN ACADEMY OF ADDICTION PSYCHIATRY,EAST PROVIDENCE,RI,UNITED STATES,1,20000
"AMERICAN ACADEMY OF AUDIOLOGY, INC.",RESTON,VA,UNITED STATES,1,38190
AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS,ROSEMONT,IL,UNITED STATES,1,20000
AMERICAN ACADEMY OF PEDIATRICS,ITASCA,IL,UNITED STATES,1,208500
AMERICAN ACADEMY-CHILD/ADOLESCENT PSYCH,WASHINGTON,DC,UNITED STATES,1,1328986
"AMERICAN AGING ASSOCIATION, INC.",BATON ROUGE,LA,UNITED STATES,1,40000
AMERICAN ASSOCIATION FOR CANCER RESEARCH,PHILADELPHIA,PA,UNITED STATES,6,929076
AMERICAN ASSOCIATION FOR DENTAL RESEARCH,ALEXANDRIA,VA,UNITED STATES,1,50000
"AMERICAN BIOOPTICS, LLC",CHICAGO,IL,UNITED STATES,1,835665
"AMERICAN CANCER SOCIETY, INC.",ATLANTA,GA,UNITED STATES,1,297821
AMERICAN COCHLEAR IMPLANT ALLIANCE FDN,MC LEAN,VA,UNITED STATES,1,40000
AMERICAN COLLEGE OF CARDIOLOGY,WASHINGTON,DC,UNITED STATES,1,30000
AMERICAN COLLEGE OF MEDICAL GENETICS,BETHESDA,MD,UNITED STATES,1,2475061
AMERICAN COLLEGE OF RADIOLOGY,RESTON,VA,UNITED STATES,2,8267999
AMERICAN COLLEGE OF RHEUMATOLOGY,ATLANTA,GA,UNITED STATES,2,66000
AMERICAN COLLEGE OF SURGEONS,CHICAGO,IL,UNITED STATES,1,853328
AMERICAN DENTAL ASSOCIATION FOUNDATION,CHICAGO,IL,UNITED STATES,2,758888
AMERICAN FEDERATION FOR AGING RESEARCH,NEW YORK,NY,UNITED STATES,2,494018
AMERICAN GASTROENTEROLOGICAL ASSN/INST,BETHESDA,MD,UNITED STATES,1,614747
AMERICAN GERIATRICS SOCIETY,NEW YORK,NY,UNITED STATES,2,89496
AMERICAN HEART ASSOCIATION,Dallas,TX,UNITED STATES,1,3799055
AMERICAN INDIAN HIGHER EDUCATION CONSRTM,ALEXANDRIA,VA,UNITED STATES,1,400257
AMERICAN MEDICAL INFORMATICS ASSN,BETHESDA,MD,UNITED STATES,1,20000
AMERICAN MUSEUM OF NATURAL HISTORY,NEW YORK,NY,UNITED STATES,1,185823
AMERICAN NONSMOKERS' RIGHTS FOUNDATION,BERKELEY,CA,UNITED STATES,1,16550
AMERICAN PAIN SOCIETY,GLENVIEW,IL,UNITED STATES,1,45000
AMERICAN PHYSICIANS SCIENTISTS ASSN,Chelmsford,MA,UNITED STATES,1,24000
AMERICAN PHYSIOLOGICAL SOCIETY,BETHESDA,MD,UNITED STATES,4,467482
AMERICAN PSYCHIATRIC ASSOC FOUNDATION,ARLINGTON,VA,UNITED STATES,1,25000
AMERICAN PSYCHOSOMATIC SOCIETY (APS),MC LEAN,VA,UNITED STATES,1,29050
AMERICAN SAMOA COMMUNITY CANCER COALITIO,PAGO PAGO,AS,UNITED STATES,1,345595
AMERICAN SEXUAL HEALTH ASSOCIATION,DURHAM,NC,UNITED STATES,1,50000
AMERICAN SOCIETY FOR BONE & MINERAL RES,WASHINGTON,DC,UNITED STATES,1,40000
AMERICAN SOCIETY FOR CELL BIOLOGY,BETHESDA,MD,UNITED STATES,1,496316
AMERICAN SOCIETY FOR MICROBIOLOGY,WASHINGTON,DC,UNITED STATES,4,1975641
AMERICAN SOCIETY FOR NEUROCHEMISTRY,WINDERMERE,FL,UNITED STATES,1,25000
AMERICAN SOCIETY OF ADDICTION MEDICINE,ROCKVILLE,MD,UNITED STATES,2,55000
AMERICAN SOCIETY OF ANDROLOGY,SCHAUMBURG,IL,UNITED STATES,2,114722
AMERICAN SOCIETY OF GENE & CELL THERAPY,MILWAUKEE,WI,UNITED STATES,1,22000
AMERICAN SOCIETY OF HEMATOLOGY,WASHINGTON,DC,UNITED STATES,1,239326
"AMERICAN SOCIETY OF NEPHROLOGY, INC.",WASHINGTON,DC,UNITED STATES,2,20000
AMERICAN SOCIETY/INVESTIGATIVE PATHOLOGY,BETHESDA,MD,UNITED STATES,1,7000
AMERICAN SOCIETY/PARENT & ENTERAL NUTRIT,SILVER SPRING,MD,UNITED STATES,1,10000
AMERICAN SPEECH-LANGUAGE-HEARING ASSN,ROCKVILLE,MD,UNITED STATES,2,85900
AMERICAN TYPE CULTURE COLLECTION,MANASSAS,VA,UNITED STATES,15,13619096
AMERICAN UNIVERSITY,WASHINGTON,DC,UNITED STATES,5,1423654
AMERICAN UROLOGICAL ASSOCIATION,LINTHICUM,MD,UNITED STATES,2,20000
"AMES TECHNOLOGY, INC.",PORTLAND,OR,UNITED STATES,1,225000
AMHERST COLLEGE,AMHERST,MA,UNITED STATES,1,444651
"AMIDEBIO, LLC",BOULDER,CO,UNITED STATES,1,131102
"AMPLION, INC.",BEND,OR,UNITED STATES,1,150000
"AMPLYX PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,2,1482667
"AMPRION, INC.",San Francisco,CA,UNITED STATES,2,1708935
"AMYDIS DIAGNOSTICS, INC.",BEVERLY HILLS,CA,UNITED STATES,2,745699
ANABIOS CORPORATION,SAN DIEGO,CA,UNITED STATES,1,549693
ANAGIN,INDIANAPOLIS,IN,UNITED STATES,1,1373142
"ANALYTICAL DIAGNOSTIC SOLUTIONS, INC.",MOUNT LAUREL,NJ,UNITED STATES,1,191220
ANASYS INSTRUMENTS CORPORATION,SANTA BARBARA,CA,UNITED STATES,2,811526
"ANATOMYWORKS, LLC",BALTIMORE,MD,UNITED STATES,1,510635
"ANDREW TECHNOLOGIES, LLC",HADDONFIELD,NJ,UNITED STATES,1,296921
"ANEUVAS TECHNOLOGIES, INC.",QUEEN CREEK,AZ,UNITED STATES,1,220109
"ANGIOGRAFT, LLC",AMHERST,NY,UNITED STATES,1,222304
ANGION BIOMEDICA CORPORATION,UNIONDALE,NY,UNITED STATES,3,1151356
"ANNIAS IMMUNOTHERAPEUTICS, INC.",SARATOGA,CA,UNITED STATES,1,772615
"ANTEANA THERAPEUTICS, INC.",SAN DIEGO,CA,UNITED STATES,1,1100244
"ANTHEIA, INC.",PALO ALTO,CA,UNITED STATES,2,450000
"ANTICANCER, INC.",SAN DIEGO,CA,UNITED STATES,1,224700
"ANTIDOTE THERAPEUTICS, INC.",BETHESDA,MD,UNITED STATES,1,200834
"APDM, INC.",PORTLAND,OR,UNITED STATES,2,1008670
"APEX BIOMEDICAL COMPANY, LLC",PORTLAND,OR,UNITED STATES,1,810478
APHIOS CORPORATION,WOBURN,MA,UNITED STATES,3,924945
APOGEE BIOTECHNOLOGY CORPORATION,HUMMELSTOWN,PA,UNITED STATES,1,653219
"APOLLODX, LLC",SALT LAKE CITY,UT,UNITED STATES,1,225000
APPALACHIAN STATE UNIVERSITY,BOONE,NC,UNITED STATES,1,62719
"APPLIED BIOMATH, LLC",LINCOLN,MA,UNITED STATES,2,1205011
APPLIED BIOTECHNOLOGY INSTITUTE,SAN LUIS OBISPO,CA,UNITED STATES,1,149928
APPLIED SCIENTIFIC RESEARCH,IRVINE,CA,UNITED STATES,1,439817
"APPLIED SEPARATIONS, INC.",ALLENTOWN,PA,UNITED STATES,1,492238
"APPLIED STEMCELL, INC.",SUNNYVALE,CA,UNITED STATES,1,641298
"APPLIKATE TECHNOLOGIES, LLC",WESTON,CT,UNITED STATES,1,1091279
"APRICITY THERAPEUTICS, INC.",ATHERTON,CA,UNITED STATES,1,225000
"APRIHEALTH, INC.",DALLAS,TX,UNITED STATES,1,144450
"APT THERAPEUTICS, INC.",SAINT LOUIS,MO,UNITED STATES,3,2348106
"APTALOGIC, INC",AMES,IA,UNITED STATES,1,306409
"APTINYX, INC.",EVANSTON,IL,UNITED STATES,1,1090948
"APTITUDE MEDICAL SYSTEMS, INC.",SANTA BARBARA,CA,UNITED STATES,5,1769146
ARADIGM CORPORATION,HAYWARD,CA,UNITED STATES,1,486599
ARBOR RESEARCH COLLABORATIVE FOR HEALTH,ANN ARBOR,MI,UNITED STATES,2,1359294
"ARBORSENSE, INC.",ANN ARBOR,MI,UNITED STATES,1,722499
"ARCHIEMD, INC.",BOCA RATON,FL,UNITED STATES,3,1534960
"ARETECH, LLC",ASHBURN,VA,UNITED STATES,1,224717
ARIETIS,Boston,MA,UNITED STATES,2,2251577
"ARIMA GENOMICS, INC.",SAN DIEGO,CA,UNITED STATES,1,848530
"ARIMA GENOMICS, LLC",SAN DIEGO,CA,UNITED STATES,1,49539
"ARISAN THERAPEUTICS, INC.",SAN DIEGO,CA,UNITED STATES,1,1500000
ARIZONA STATE UNIVERSITY-TEMPE CAMPUS,TEMPE,AZ,UNITED STATES,130,49173540
ARKANSAS CHILDREN'S HOSPITAL RES INST,LITTLE ROCK,AR,UNITED STATES,9,6436311
"ARKLEY BIOTEK, LLC",INDIANAPOLIS,IN,UNITED STATES,1,523888
ARLENE FINK ASSOCIATES,PACIFIC PALISADES,CA,UNITED STATES,2,608578
"ARONORA, INC.",PORTLAND,OR,UNITED STATES,3,2356537
"ARRHYTHMOTECH, LLC",INDIANAPOLIS,IN,UNITED STATES,1,697076
"ARSENAL MEDICAL, INC.",WATERTOWN,MA,UNITED STATES,1,762094
"ARSERVICES, LTD",LORTON,VA,UNITED STATES,1,600000
"ARTANN LABORATORIES, INC.",TRENTON,NJ,UNITED STATES,1,608038
"ARTERIOCYTE, INC.",HOPKINTON,MA,UNITED STATES,1,302276
"ARTICULATE BIOSCIENCES, LLC",BROOKLINE,MA,UNITED STATES,1,196886
"ARTIFICIAL INTELLIGENCE IN MEDICINE, INC",TORONTO,ON,CANADA,1,900185
"ARUNA BIOMEDICAL, INC.",ATHENS,GA,UNITED STATES,1,499990
"ARVINAS, INC.",NEW HAVEN,CT,UNITED STATES,1,402226
"ASCENT BIO-NANO TECHNOLOGIES, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,2,1494886
"ASCLEPIX THERAPEUTICS, LLC",LUTHERVILLE,MD,UNITED STATES,1,1165695
"ASDDR, LLC",Amherst,NY,UNITED STATES,1,388482
ASOCIACION CIVIL IMPACTA SALUD Y EDUCACN,LIMA,,PERU,1,1691063
"ASSISTECH SYSTEMS, LLC",EUGENE,OR,UNITED STATES,1,603836
ASSN/MEDICAL EDUC & RES IN SUBS ABUSE,CRANSTON,RI,UNITED STATES,1,50250
ASSOCIATION FOR CHEMORECEPTION SCIENCES,MINNEAPOLIS,MN,UNITED STATES,1,40000
ASSOCIATION FOR RES IN VISION & OPHTHAL,ROCKVILLE,MD,UNITED STATES,1,70000
"ASTER LABS, INC.",SHOREVIEW,MN,UNITED STATES,1,810828
"ASTRAEA THERAPEUTICS, LLC",MOUNTAIN VIEW,CA,UNITED STATES,1,736013
"ASURAGEN, INC.",AUSTIN,TX,UNITED STATES,2,984796
"ASYSTBIO LABORATORIES, LLC",CHAPEL HILL,NC,UNITED STATES,1,220087
"ATGC, INC.",YPSILANTI,MI,UNITED STATES,3,675750
"ATHERSYS, INC.",CLEVELAND,OH,UNITED STATES,1,293537
"ATLANTA RESEARCH & EDUCATION FDN, INC.",ATLANTA,GA,UNITED STATES,1,279000
"ATLANTIC HEALTH SYSTEM, INC.",MORRISTOWN,NJ,UNITED STATES,1,40000
"ATTAGENE, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,1,1016149
"ATTORIS, LLC",HOUSTON,TX,UNITED STATES,1,149800
AUBURN UNIVERSITY AT AUBURN,AUBURN UNIVERSITY,AL,UNITED STATES,13,4789497
AUGUSTA UNIVERSITY,AUGUSTA,GA,UNITED STATES,114,48812986
"AURITEC PHARMACEUTICALS, INC.",PASADENA,CA,UNITED STATES,2,991145
"AURORA HEALTH CARE, INC.",MILWAUKEE,WI,UNITED STATES,1,885827
"AURORA ONCOLOGY, INC.",GOLDEN,CO,UNITED STATES,1,299971
AUSTRALIAN HEARING SERVICES,MACQUARIE UNIVERSITY,,AUSTRALIA,1,292532
"AVANTI BIOSCIENCES, INC.",EAST SETAUKET,NY,UNITED STATES,1,582601
"AVATAR MEDICAL, LLC",BROOKLYN,NY,UNITED STATES,1,749718
"AVENTUSOFT, LLC",BOCA RATON,FL,UNITED STATES,2,625000
AVIDBIOTICS CORPORATION,SOUTH SAN FRANCISCO,CA,UNITED STATES,1,119517
"AVIV BIOMEDICAL, INC.",LAKEWOOD,NJ,UNITED STATES,1,996182
"AXION BIOSYSTEMS, LLC",ATLANTA,GA,UNITED STATES,1,63476
"AXNANO, LLC",DANVILLE,VA,UNITED STATES,1,49947
"AXOSIM TECHNOLOGIES, LLC",NEW ORLEANS,LA,UNITED STATES,1,963541
"AYUVIS RESEARCH, LTD",DALLAS,TX,UNITED STATES,1,273826
"AZEVAN PHARMACEUTICALS, INC.",BETHLEHEM,PA,UNITED STATES,2,1541407
"AZYP, LLC",ARLINGTON,TX,UNITED STATES,1,486100
"BACKYARD BRAINS, INC.",ANN ARBOR,MI,UNITED STATES,1,784021
"BAEBIES, INC.",DURHAM,NC,UNITED STATES,6,3655865
BALL STATE UNIVERSITY,MUNCIE,IN,UNITED STATES,2,528938
BANARAS HINDU UNIVERSITY,VARANASI,,INDIA,1,551058
BANNER ALZHEIMER'S INSTITUTE,PHOENIX,AZ,UNITED STATES,1,2278734
BANNER HEALTH,PHOENIX,AZ,UNITED STATES,1,2351249
BAPTIST MEMORIAL HOSPITAL - TIPTON,COVINGTON,TN,UNITED STATES,1,484426
BAR-ILAN UNIVERSITY,RAMAT GAN,,ISRAEL,1,102340
BARNARD COLLEGE,NEW YORK,NY,UNITED STATES,3,996175
BARNES-JEWISH HOSPITAL,SAINT LOUIS,MO,UNITED STATES,1,394596
"BARRETT TECHNOLOGY, LLC",NEWTON,MA,UNITED STATES,1,745557
"BARRON ASSOCIATES, INC.",CHARLOTTESVILLE,VA,UNITED STATES,3,1077489
BARRY UNIVERSITY,MIAMI SHORES,FL,UNITED STATES,1,198164
BARUCH S. BLUMBERG INSTITUTE,DOYLESTOWN,PA,UNITED STATES,4,2393908
"BATANDCAT, INC.",PALO ALTO,CA,UNITED STATES,1,374226
BATTELLE CENTERS/PUB HLTH RES & EVALUATN,COLUMBUS,OH,UNITED STATES,26,10528159
BATTELLE MEMORIAL INSTITUTE,COLUMBUS,OH,UNITED STATES,18,9403643
BATTELLE PACIFIC NORTHWEST LABORATORIES,RICHLAND,WA,UNITED STATES,16,10848287
BAY AREA TUMOR INSTITUTE,OAKLAND,CA,UNITED STATES,1,690000
BAYLOR COLLEGE OF MEDICINE,HOUSTON,TX,UNITED STATES,516,229818584
BAYLOR RESEARCH INSTITUTE,DALLAS,TX,UNITED STATES,10,4740217
BAYLOR UNIVERSITY,WACO,TX,UNITED STATES,3,1308972
"BAYOUCLINIC, INC.",BAYOU LA BATRE,AL,UNITED STATES,1,3000000
BAYSTATE MEDICAL CENTER,SPRINGFIELD,MA,UNITED STATES,9,3295669
"BCL TECHNOLOGIES, INC.",SAN JOSE,CA,UNITED STATES,1,225000
"BCN BIOSCIENCES, LLC",PASADENA,CA,UNITED STATES,1,1828001
"BE COOL PHARMACEUTICS, LLC",FAIRBANKS,AK,UNITED STATES,1,298871
"BECKLOFF ASSOCIATES, INC.",OVERLAND PARK,KS,UNITED STATES,1,80000
BECKMAN RESEARCH INSTITUTE/CITY OF HOPE,DUARTE,CA,UNITED STATES,102,58739526
"BECTON, DICKINSON AND COMPANY",FRANKLIN LAKES,NJ,UNITED STATES,1,491011
"BEHAVIORAL DIAGNOSTICS, INC.",IOWA CITY,IA,UNITED STATES,2,1352828
"BEHAVIORAL SCIENCE TECHNOLOGIES, LLC",ATLANTA,GA,UNITED STATES,1,658252
"BELL BIOSYSTEMS, INC.",SAN FRANCISCO,CA,UNITED STATES,1,479285
