ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
"AC TECHNOLOGIES, INC.",FAIRFAX,VA,UNITED STATES,7,4273372
"ACADEMIC EDGE, INC.",BLOOMINGTON,IN,UNITED STATES,1,374679
ACADEMY FOR EDUCATIONAL DEVELOPMENT,WASHINGTON,DC,UNITED STATES,2,578833
ACADEMY FOR EDUCATIONAL DEVELOPMENT,WASHINGTON,DC,UNITED STATES,2,2774300
ACADEMY OF MOLECULAR IMAGING,LOS ANGELES,CA,UNITED STATES,1,14000
ACADEMY OF SCIENCES OF CZECH REPUBLIC,PRAGUE 4,,CZECH REPUBLIC,1,52731
"ACAMBIS, INC.",CAMBRIDGE,MA,UNITED STATES,2,2534061
"ACCELRYS, INC.",SAN DIEGO,CA,UNITED STATES,1,30000
"ACCENT MEDIA PRODUCTION, INC.",MC LEAN,VA,UNITED STATES,1,205101
"ACCUMED SYSTEMS, INC.",ANN ARBOR,MI,UNITED STATES,1,109589
ACCU-TECH CORPORATION,ROSWELL,GA,UNITED STATES,1,33699
"ACELL, INC.",CAMBRIDGE,MA,UNITED STATES,1,102950
"ACELOT, INC.",SANTA BARBARA,CA,UNITED STATES,1,199950
"ACENTA DISCOVERY, INC.",TUCSON,AZ,UNITED STATES,1,249993
"ACHILLION PHARMACEUTICALS, INC.",NEW HAVEN,CT,UNITED STATES,1,301407
"ACL COMPUTERS AND SOFTWARE, INC.",MARRIOTTSVILLE,MD,UNITED STATES,1,6950
"ACOUSTIC MEDSYSTEMS, INC.",CHAMPAIGN,IL,UNITED STATES,1,183379
"ACRYMED, INC.",PORTLAND,OR,UNITED STATES,2,274159
"ACTIVE SIGNAL TECHNOLOGIES, INC.",LINTHICUM HEIGHTS,MD,UNITED STATES,1,145574
ACULIGHT CORPORATION,BOTHELL,WA,UNITED STATES,2,780735
"ACUMEN, LLC",BURLINGAME,CA,UNITED STATES,1,536965
"ADA TECHNOLOGIES, INC.",LITTLETON,CO,UNITED STATES,3,402281
"ADAM.COM, INC.",ATLANTA,GA,UNITED STATES,1,410000
ADDICTION RESEARCH AND TREATMENT CORP,NEW YORK,NY,UNITED STATES,1,214815
"ADELPHI TECHNOLOGY, INC.",SAN CARLOS,CA,UNITED STATES,2,479977
ADELPHI UNIVERSITY,GARDEN CITY,NY,UNITED STATES,1,208410
"ADENOSINE THERAPEUTICS, LLC",CHARLOTTESVILLE,VA,UNITED STATES,4,1887634
"ADOBE SYSTEMS, INC.",SAN JOSE,CA,UNITED STATES,1,4739
ADULT CONGENITAL HEART ASSOCIATION,PHILADELPHIA,PA,UNITED STATES,1,10000
"ADVANCED BIOSCIENCE LABORATORIES, INC.",KENSINGTON,MD,UNITED STATES,4,18231395
"ADVANCED BRAIN MONITORING, INC.",CARLSBAD,CA,UNITED STATES,2,625444
"ADVANCED CELL DIAGNOSTICS, INC.",FREMONT,CA,UNITED STATES,1,100000
ADVANCED CELL TECHNOLOGY,WORCESTER,MA,UNITED STATES,1,204439
"ADVANCED CIRCULATORY SYSTEMS, INC.",Eden Prairie,MN,UNITED STATES,5,1966957
"ADVANCED GENETIC SYSTEMS, INC.",SAN FRANCISCO,CA,UNITED STATES,1,400803
"ADVANCED IMAGING RESEARCH, INC.",CLEVELAND,OH,UNITED STATES,2,275378
ADVANCED LIQUID CRYSTAL TECHNOLOGIES,SUMMIT,NJ,UNITED STATES,1,232725
ADVANCED LIQUID LOGIC,RESEARCH TRIANGLE PARK,NC,UNITED STATES,3,1784434
"ADVANCED MATERIALS TECHNOLOGY, INC.",WILMINGTON,DE,UNITED STATES,1,99500
ADVANCED MEDICAL ELECTRONICS CORPORATION,MAPLE GROVE,MN,UNITED STATES,9,1763573
"ADVANCED MICROLABS, LLC",FORT COLLINS,CO,UNITED STATES,2,201110
"ADVANCED PHOTODYNAMIC TECHNOLOGIES, INC.",MINNEAPOLIS,MN,UNITED STATES,2,2314175
"ADVANCED RESONANCE TECHNOLOGIES, INC",SYRACUSE,NY,UNITED STATES,1,358243
"ADVANCED SENSOR TECHNOLOGIES, INC.",FARMINGTON HILLS,MI,UNITED STATES,1,99241
ADVANCED TECHNOLOGIES/LABORATORIES INTL,GERMANTOWN,MD,UNITED STATES,1,139060
"ADVANCED TECHNOLOGY AND RESEARCH, INC.",SMYRNA,GA,UNITED STATES,1,119385
"ADVANCED VISION THERAPIES, INC.",ROCKVILLE,MD,UNITED STATES,3,1595181
"ADVANCED X-RAY TECHNOLOGY, INC.",BIRMINGHAM,MI,UNITED STATES,1,370000
ADVANCES IN MINERAL METABOLISM,ROCHESTER,MN,UNITED STATES,1,10000
"ADVANTAGENE, INC",WABAN,MA,UNITED STATES,1,370718
"ADVAXIS, INC.",PHILADELPHIA,PA,UNITED STATES,1,250063
"AEGIS BIOSCIENCES, LLC",SPOKANE,WA,UNITED STATES,2,295090
AERAS GLOBAL TB VACCINE FOUNDATION,ROCKVILLE,MD,UNITED STATES,1,147883
"AERIS THERAPEUTICS, INC.",WOBURN,MA,UNITED STATES,1,463709
"AEROPHASE, INC.",LONGMONT,CO,UNITED STATES,1,404235
"AEROSOL DYNAMICS, INC.",BERKELEY,CA,UNITED STATES,1,97768
"AFASCI, INC.",BURLINGAME,CA,UNITED STATES,1,369245
"AFC GROUP, INC.",RESTON,VA,UNITED STATES,2,3760134
"AFFINERGY ,INC",RESEARCH TRIANGLE PARK,NC,UNITED STATES,5,1895762
"AFFYMETRIX, INC.",SANTA CLARA,CA,UNITED STATES,0,1277261
"AFG BIOSOLUTIONS, INC.",GERMANTOWN,MD,UNITED STATES,1,317528
AG BELL ASSN FOR DEAF & HARD OF HEARING,WASHINGTON,DC,UNITED STATES,1,30000
AGA KHAN UNIVERSITY,KARACHI,,PAKISTAN,1,76364
AGAVE BIOSYSTEMS,AUSTIN,TX,UNITED STATES,1,359000
AGENCOURT BIOSCIENCE CORPORATION,BEVERLY,MA,UNITED STATES,2,11528372
"AGENNIX, INC.",HOUSTON,TX,UNITED STATES,1,130595
"AGENTA BIOTECHNOLOGIES, INC.",BIRMINGHAM,AL,UNITED STATES,1,121980
"AGITAR SOFTWARE, INC.",MOUNTAIN VIEW,CA,UNITED STATES,1,112240
"AGUILA TECHNOLOGIES, INC.",SAN MARCOS,CA,UNITED STATES,2,810023
AIDS EDUCATION GLOBAL INFORMATION SYSTEM,SAN JUAN CAPISTRANO,CA,UNITED STATES,1,50000
AIDS FOUNDATION OF CHICAGO,CHICAGO,IL,UNITED STATES,1,50000
AIDS RESEARCH ALLIANCE-CHICAGO,CHICAGO,IL,UNITED STATES,0,636899
AIDS RESPONSE SEACOAST,PORTSMOUTH,NH,UNITED STATES,1,9602
"AIDS SURVIVAL PROJECT, INC.",ATLANTA,GA,UNITED STATES,1,9996
AIN SHAMS UNIVERSITY,CAIRO,,EGYPT,1,232950
"AKESO HEALTH SCIENCES, LLC",WESTLAKE VILLAGE,CA,UNITED STATES,1,100000
AKKADIX CORPORATION,JEFFERSON CITY,CA,UNITED STATES,1,100000
"AKONNI BIOSYSTEMS, INC.",NEW MARKET,MD,UNITED STATES,1,561293
"AKTIV-DRY, LLC",BOULDER,CO,UNITED STATES,1,99989
"AKUBIO, LTD",CAMBRIDGE,,UNITED KINGDOM,1,761804
"ALA SCIENTIFIC INSTRUMENTS, INC.",WESTBURY,NY,UNITED STATES,1,474132
ALABAMA AGRI AND MECH UNIVERSITY,NORMAL,AL,UNITED STATES,2,129379
ALABAMA STATE UNIVERSITY,MONTGOMERY,AL,UNITED STATES,2,1247967
ALAN GUTTMACHER INSTITUTE,NEW YORK,NY,UNITED STATES,1,310070
ALASKA COMMUNITY ACTION ON TOXICS (ACAT),ANCHORAGE,AK,UNITED STATES,1,228323
ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,ANCHORAGE,AK,UNITED STATES,3,669066
ALBA THERAPEUTICS CORPORATION,BALTIMORE,MD,UNITED STATES,1,265312
ALBANY COLLEGE OF PHARMACY,ALBANY,NY,UNITED STATES,1,281789
ALBANY MEDICAL COLLEGE,ALBANY,NY,UNITED STATES,37,10937331
"ALBANY MOLECULAR RESEARCH, INC.",ALBANY,NY,UNITED STATES,1,10104
"ALBANY RESEARCH INSTITUTE, INC.",ALBANY,NY,UNITED STATES,1,244125
ALBANY STATE UNIVERSITY,ALBANY,GA,UNITED STATES,3,1051247
ALBERT EINSTEIN COL OF MED YESHIVA UNIV,NEW YORK,NY,UNITED STATES,341,145654919
ALBERT EINSTEIN HEALTHCARE NETWORK,PHILADELPHIA,PA,UNITED STATES,6,2250719
ALCORN STATE UNIVERSITY,ALCORN STATE,MS,UNITED STATES,2,461809
"ALDERON BIOSCIENCES, INC.",DURHAM,NC,UNITED STATES,1,299998
"ALEM ASSOCIATES, INC.",BOSTON,MA,UNITED STATES,1,424966
"ALEXION PHARMACEUTICALS, INC.",CHESHIRE,CT,UNITED STATES,2,1489683
ALEXZA MOLECULAR DELIVERY CORPORATION,PALO ALTO,CA,UNITED STATES,1,776322
ALFRED I. DU PONT HOSP FOR CHILDREN,WILMINGTON,DE,UNITED STATES,5,2601115
ALGENTA TECHNOLOGIES,MADISON,WI,UNITED STATES,1,100000
ALLEGHENY-SINGER RESEARCH INSTITUTE,PITTSBURGH,PA,UNITED STATES,13,4673860
"ALLEZ PHYSIONIX, LTD",SEATTLE,WA,UNITED STATES,1,597052
ALLIANCE/PRUDENT USE OF ANTIBIOTICS,BOSTON,MA,UNITED STATES,1,540500
"ALLIED INNOVATIVE SYSTEMS, LLC",Parsippany,NJ,UNITED STATES,1,376632
"ALMEN LABORATORIES, INC.",VISTA,CA,UNITED STATES,1,127753
"ALNIS BIOSCIENCES, INC.",EMERYVILLE,CA,UNITED STATES,1,1013398
ALNYLAM PHARMACEUTICALS,CAMBRIDGE,MA,UNITED STATES,2,14836298
"ALPHA GAMMA TECHNOLOGIES, INC.",RALEIGH,NC,UNITED STATES,1,55421
"ALPHA GENESIS, INC.",YEMASSEE,SC,UNITED STATES,3,2332637
"ALPHA UNIVERSE, LLC",MADISON,WI,UNITED STATES,2,561679
ALPHA-1 FOUNDATION,MIAMI,FL,UNITED STATES,1,30000
"ALPHAMED, INC",ACTON,MA,UNITED STATES,1,109750
"ALPHASNIFFER, LLC",BOULDER,CO,UNITED STATES,1,56595
"ALPHAVAX HUMAN VACCINES, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,4,6278205
"ALTAIR ENGINEERING, INC.",TROY,TX,UNITED STATES,4,193432
"ALTEC, INC.",BOSTON,MA,UNITED STATES,1,313942
"ALTHEA TECHNOLOGIES, INC.",SAN DIEGO,CA,UNITED STATES,2,377368
ALTOR BIOSCIENCE CORPORATION,MIRAMAR,FL,UNITED STATES,2,1565333
"ALTUM, INC.",RESTON,VA,UNITED STATES,1,304131
ALZHEIMER'S ASSOCIATION,CHICAGO,IL,UNITED STATES,1,40000
"AMAR INTERNATIONAL, INC.",FAIRFAX,VA,UNITED STATES,1,248329
"AMBERGEN, INC",Waltham,MA,UNITED STATES,5,1553933
"AMBION DIAGNOSTICS, INC.",AUSTIN,TX,UNITED STATES,9,3580826
"AMBION, INC.",AUSTIN,TX,UNITED STATES,1,402098
AMEDICA CORPORATION,SALT LAKE CITY,UT,UNITED STATES,1,341061
AMERICAN ACADEMY OF ADDICTION PSYCHIATRY,WASHINGTON,DC,UNITED STATES,1,25031
AMERICAN ACADEMY OF HEALTH BEHAVIOR,COLLEGE PARK,MD,UNITED STATES,1,10000
AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS,ROSEMONT,IL,UNITED STATES,2,40000
AMERICAN ACADEMY-CHILD/ADOLESCENT PSYCH,WASHINGTON,DC,UNITED STATES,1,1133676
AMERICAN AGING ASSOCIATION,MEDIA,PA,UNITED STATES,1,43000
AMERICAN ASSOCIATION FOR CANCER RESEARCH,PHILADELPHIA,PA,UNITED STATES,7,1230476
AMERICAN ASSOCIATION FOR DENTAL RESEARCH,ALEXANDRIA,VA,UNITED STATES,1,81000
AMERICAN ASSOCIATION OF IMMUNOLOGISTS,BETHESDA,MD,UNITED STATES,1,68500
AMERICAN AUTOIMMUNE RELATED DIS ASSOC,EASTPOINTE,MI,UNITED STATES,1,44958
"AMERICAN CANCER SOCIETY, INC.",ATLANTA,GA,UNITED STATES,1,561102
AMERICAN CHEMICAL SOCIETY,WASHINGTON,DC,UNITED STATES,1,4000
AMERICAN COLLEGE OF CHEST PHYSICIANS,NORTHBROOK,IL,UNITED STATES,1,40200
AMERICAN COLLEGE OF MEDICAL GENETICS,BETHESDA,MD,UNITED STATES,2,35000
AMERICAN COLLEGE OF OB AND GYN,WASHINGTON,DC,UNITED STATES,1,79475
AMERICAN COLLEGE OF RADIOLOGY,PHILADELPHIA,PA,UNITED STATES,6,30034358
AMERICAN COLLEGE OF RHEUMATOLOGY,ATLANTA,GA,UNITED STATES,1,40000
AMERICAN DENTAL ASSOCIATION,CHICAGO,IL,UNITED STATES,1,207618
AMERICAN DENTAL ASSOCIATION FOUNDATION,CHICAGO,IL,UNITED STATES,8,1929341
AMERICAN DIETETIC ASSOCIATION,CHICAGO,IL,UNITED STATES,1,20000
"AMERICAN EAGLE COURIER, INC.",SPRINGFIELD,VA,UNITED STATES,2,6000
"AMERICAN FED OF ST, CO, & MUN EMPLOYEES",WASHINGTON,DC,UNITED STATES,1,502389
AMERICAN FEDERATION FOR MEDICAL RESEARCH,BEVERLY,MA,UNITED STATES,1,49500
AMERICAN FOUNDATION FOR AIDS RESEARCH,NEW YORK,NY,UNITED STATES,1,709551
AMERICAN FOUNDATION FOR BIOLOGICAL RES,ROCKVILLE,MD,UNITED STATES,1,810869
AMERICAN INSTITUTES FOR RESEARCH,WASHINGTON,DC,UNITED STATES,4,4239750
AMERICAN LIFE SCIENCE PHARMACEUTICALS,SAN DIEGO,CA,UNITED STATES,2,884181
AMERICAN MEDICAL STUDENT ASSOCIATION FDN,RESTON,VA,UNITED STATES,1,284264
AMERICAN OCCUPATIONAL THERAPY ASSN,BETHESDA,MD,UNITED STATES,1,9000
AMERICAN PHYSIOLOGICAL SOCIETY,BETHESDA,MD,UNITED STATES,3,499892
AMERICAN PSYCHIATRIC FOUNDATION,ARLINGTON,VA,UNITED STATES,3,1077267
AMERICAN PSYCHOLOGICAL ASSOCIATION,WASHINGTON,DC,UNITED STATES,6,2516239
AMERICAN PSYCHOSOMATIC SOCIETY (APS),MC LEAN,VA,UNITED STATES,1,20000
"AMERICAN REGISTRY OF PATHOLOGY, INC.",WASHINGTON,DC,UNITED STATES,5,942026
AMERICAN SOC OF LAB ANIMAL PRACTITIONERS,ADAMSTOWN,MD,UNITED STATES,1,5000
"AMERICAN SOC OF LAW, MEDICINE & ETHICS",BOSTON,MA,UNITED STATES,1,77700
AMERICAN SOCIETY FOR BONE & MINERAL RES,WASHINGTON,DC,UNITED STATES,1,35000
AMERICAN SOCIETY FOR CELL BIOLOGY,BETHESDA,MD,UNITED STATES,2,370604
AMERICAN SOCIETY FOR INVESTIG PATHOLOGY,BETHESDA,MD,UNITED STATES,1,10000
AMERICAN SOCIETY FOR MICROBIOLOGY,WASHINGTON,DC,UNITED STATES,5,761010
AMERICAN SOCIETY FOR NEUROCHEMISTRY,WINDERMERE,FL,UNITED STATES,1,27500
AMERICAN SOCIETY FOR PARENT & ENTER NUTR,SILVER SPRING,MD,UNITED STATES,1,20000
AMERICAN SOCIETY OF ANDROLOGY,SCHAUMBURG,IL,UNITED STATES,1,19500
AMERICAN SOCIETY OF GENE THERAPY,MILWAUKEE,WI,UNITED STATES,1,10000
AMERICAN SOCIETY OF HEMATOLOGY,WASHINGTON,DC,UNITED STATES,1,42000
AMERICAN SOCIETY OF HLTH-SYSTEM PHARMS,BETHESDA,MD,UNITED STATES,1,29258
AMERICAN SOCIETY OF PHARMACOGNOSY FDN,CORVALLIS,OR,UNITED STATES,1,25000
AMERICAN SOCIETY OF TROP MED & HYGIENE,NORTHBROOK,IL,UNITED STATES,1,7500
AMERICAN SOCIOLOGICAL ASSOCIATION,WASHINGTON,DC,UNITED STATES,1,415051
AMERICAN SPEECH-LANGUAGE-HEARING ASSN,ROCKVILLE,MD,UNITED STATES,2,63448
AMERICAN STATISTICAL ASSOCIATION,ALEXANDRIA,VA,UNITED STATES,1,7000
AMERICAN TYPE CULTURE COLLECTION,MANASSAS,VA,UNITED STATES,5,12188036
AMERICAN UNIVERSITY,WASHINGTON,DC,UNITED STATES,1,210161
AMERICAN UROLOGICAL ASSOCIATION,LINTHICUM,MD,UNITED STATES,1,10000
AMERICIANS FOR LIBRARIES COUNCIL,NEW YORK,NY,UNITED STATES,1,200000
"AMERIGENICS, INC.",CROSSVILLE,TN,UNITED STATES,1,253201
"AMES TECHNOLOGY, INC.",PORTLAND,OR,UNITED STATES,1,243452
AMNIS CORPORATION,SEATTLE,WA,UNITED STATES,1,420327
"AMPLIFIED PROTEOMICS, INC",MOUNTAIN VIEW,CA,UNITED STATES,1,491451
"AMPLIFIED PROTEOMICS, INC",DOVER,CA,UNITED STATES,1,99997
"ANACOR PHARMACEUTICALS, INC.",PALO ALTO,CA,UNITED STATES,1,405130
"ANALYTICAL BIOLOGICAL SERVICES, INC.",WILMINGTON,DE,UNITED STATES,1,99909
"ANCORA PHARMACEUTICALS, INC.",MEDFORD,MA,UNITED STATES,1,1067392
ANDROGEN EXCESS SOCIETY,LOS ANGELES,CA,UNITED STATES,1,6000
ANDROSCIENCE CORPORATION,SAN DIEGO,CA,UNITED STATES,1,446027
ANGION BIOMEDICA CORPORATION,MANHASSET,NY,UNITED STATES,4,2936264
"ANJIN GROUP, INC.",COCKEYSVILLE,MD,UNITED STATES,1,152141
ANNAMS SYSTEMS CORPORATION,SAN RAMON,CA,UNITED STATES,3,36116
ANTEON CORPORATION,FAIRFAX,VA,UNITED STATES,1,63000
"ANTEX BIOLOGICS, INC.",GAITHERSBURG,MD,UNITED STATES,4,2439333
"ANTHROTRONIX, INC.",SILVER SPRING,MD,UNITED STATES,1,122809
"ANTICANCER, INC.",SAN DIEGO,CA,UNITED STATES,4,1274932
ANTIQUARIAT SCHEPPLER & MULLER,NEUBIBERG,,GERMANY,3,10347
AON HUNTINGTON BLOCK INSURANCE,WASHINGTON,DC,UNITED STATES,1,3165
"APATH, LLC",SAINT LOUIS,MO,UNITED STATES,1,272949
"APD LIFE SCIENCES, INC.",STATE COLLEGE,PA,UNITED STATES,1,124736
"APELIOTUS TECHNOLOGIES, INC.",ATLANTA,GA,UNITED STATES,1,189146
"APELON SYSTEMS, INC.",RIDGEFIELD,CT,UNITED STATES,4,2012659
"APEX DX, LLC",STANFORD,CA,UNITED STATES,1,221651
APHIOS CORPORATION,WOBURN,MA,UNITED STATES,1,99986
APOGEE BIOTECHNOLOGY CORPORATION,HERSHEY,PA,UNITED STATES,2,1039322
"APOIMMUNE, INC",LOUISVILLE,KY,UNITED STATES,1,417413
"APOPLOGIC PHARMACEUTICALS, LLC",AURORA,CO,UNITED STATES,1,329413
APOPO VZW,ANTWERPEN,,BELGIUM,1,58000
APPALACHIAN STATE UNIVERSITY,BOONE,NC,UNITED STATES,1,62988
"APPLE COMPUTER, INC.",CUPERTINO,CA,UNITED STATES,2,27933
"APPLIED BEHAVIORAL RESEARCH, LLC",NEW HAVEN,CT,UNITED STATES,2,503190
"APPLIED CELL SCIENCES, INC.",ROCKVILLE,MD,UNITED STATES,1,106000
"APPLIED MEDIA ANALYSIS, LLC",COLLEGE PARK,MD,UNITED STATES,2,204935
APPLIED QUANTUM MEDICAL CORPORATION,IRVINE,CA,UNITED STATES,1,132000
"APPLIMATION, INC.",NEW YORK,NY,UNITED STATES,1,90852
"APPTIS, INC.",CHANTILLY,VA,UNITED STATES,2,81040
"APT THERAPEUTICS, INC.",SAINT LOUIS,MO,UNITED STATES,1,336745
"AQUILENT, INC.",LAUREL,MD,UNITED STATES,3,3075000
ARBEE ASSOCIATES,GAITHERSBURG,MD,UNITED STATES,1,48058
ARBOR VITA CORPORATION,SUNNYVALE,CA,UNITED STATES,2,776725
"ARCHIEMD, INC.",MIAMI BEACH,FL,UNITED STATES,1,375238
"ARCHIVEX, LLC",BALTIMORE,MD,UNITED STATES,1,100000
"ARDENT SOUND, INC.",MESA,AZ,UNITED STATES,1,161424
AREA DETECTOR SYSTEMS CORPORATION,POWAY,CA,UNITED STATES,1,1557896
ARETE ASSOCIATES,TUCSON,AZ,UNITED STATES,1,485140
"ARGOLYN BIOSCIENCE, INC.",NORTH CHARLESTON,SC,UNITED STATES,2,640992
"ARIADNE GENOMICS, INC.",ROCKVILLE,MD,UNITED STATES,1,166005
"ARIAVAX, INC.",BETHESDA,MD,UNITED STATES,1,255873
"ARIDIS PHARMACEUTICALS, LLC",SAN JOSE,CA,UNITED STATES,1,501698
"ARISTEIN BIOINFORMATICS, LLC",PALO ALTO,CA,UNITED STATES,1,99999
ARIZONA STATE UNIVERSITY,TEMPE,AZ,UNITED STATES,93,28126815
ARKANSAS CHILDREN'S HOSPITAL RES INST,LITTLE ROCK,AR,UNITED STATES,12,3663673
ARKANSAS STATE UNIVERSITY,STATE UNIVERSITY,AR,UNITED STATES,1,194508
"ARKITEX STUDIO, INC.",COLLEGE STATION,TX,UNITED STATES,1,384152
"ARMAGEN TECHNOLOGIES, INC.",SANTA MONICA,CA,UNITED STATES,4,2150507
"ARTANN LABORATORIES, INC.",TRENTON,NJ,UNITED STATES,2,1683053
"ARTERIOCYTE, INC.",CLEVELAND,OH,UNITED STATES,1,1229607
"ARTHROCHIP, LLC",FRANKLIN,TN,UNITED STATES,1,444186
"ARTYX PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,1,99510
ASOCIACION CIVIL IMPACTA SALUD Y EDUCACN,LIMA,,PERU,1,1011257
ASPECT SOFTWARE,MC LEAN,VA,UNITED STATES,1,114712
ASPEN SYSTEMS CORPORATION,ROCKVILLE,MD,UNITED STATES,5,311691
"ASSENTI, LLC",LOUISVILLE,KY,UNITED STATES,1,375013
ASSN/MEDICAL EDUC & RES IN SUBS ABUSE,PROVIDENCE,RI,UNITED STATES,2,69863
ASSOCIATED UNIV-BROOKHAVEN NATL LAB,UPTON,NY,UNITED STATES,1,27485
ASSOCIATION FOR RES IN VISION & OPHTHAL,ROCKVILLE,MD,UNITED STATES,1,87983
ASSOCIATION OF RESEARCH LIBRARIES,WASHINGTON,DC,UNITED STATES,1,6200
ASSOCIATION OF STATE AND TERR HLTH OFFIC,WASHINGTON,DC,UNITED STATES,1,45000
"ASTHMA, INC.",SEATTLE,WA,UNITED STATES,1,311420
"ASTRO-MED, INC.",WEST WARWICK,RI,UNITED STATES,1,376078
AT SCIENCES,PITTSBURGH,PA,UNITED STATES,1,361474
"ATACTIC TECHNOLOGIES, INC.",HOUSTON,TX,UNITED STATES,2,521547
"ATHERSYS, INC.",CLEVELAND,OH,UNITED STATES,1,136500
"ATLIS SYSTEMS, INC.",SILVER SPRING,MD,UNITED STATES,3,165000
"ATMOSPHERIC GLOW TECHNOLOGIES, INC.",KNOXVILLE,TN,UNITED STATES,1,374276
"ATOM SCIENCES, INC.",OAK RIDGE,TN,UNITED STATES,1,335951
"ATTAGENE, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,1,2219724
"ATTENTION SOFTWARE, INC.",COLORADO SPRINGS,CO,UNITED STATES,1,2850
AUBURN UNIVERSITY AT AUBURN,AUBURN UNIVERSITY,AL,UNITED STATES,6,2837871
"AUDIGICOMM, LLC",SAN DIEGO,CA,UNITED STATES,1,387651
"AUDIO & VIDEO LABS, INC.",PENNSAUKEN,NJ,UNITED STATES,1,8238
"AUDIO VISUAL INNOVATIONS, INC.",TAMPA,FL,UNITED STATES,1,6850
"AUDIOLOGY, INC",ARDEN HILLS,MN,UNITED STATES,1,345984
"AUGMENTECH, INC.",PITTSBURGH,PA,UNITED STATES,1,105972
"AURA NANOTECHNOLOGY, LLC",RUSTON,LA,UNITED STATES,1,88888
"AUREOGEN BIOSCIENCES, INC.",KALAMAZOO,MI,UNITED STATES,1,637619
"AURITEC PHARMACEUTICALS, INC.",PASADENA,CA,UNITED STATES,2,491073
AUSTRALIAN NATIONAL UNIVERSITY,CANBERRA,,AUSTRALIA,2,1500082
"AUTOIMMUNE TECHNOLOGIES, LLC",NEW ORLEANS,LA,UNITED STATES,2,560795
"AUTOMATED CELL, INC.",PITTSBURGH,PA,UNITED STATES,1,576124
"AUXAGEN, INC.",SAINT LOUIS,MO,UNITED STATES,1,175480
AVANIR PHARMACEUTICALS,SAN DIEGO,CA,UNITED STATES,1,2058872
"AVANT IMMUNOTHERAPEUTICS, INC.",NEEDHAM,MA,UNITED STATES,1,750000
"AVANTI POLAR LIPIDS, INC.",ALABASTER,AL,UNITED STATES,1,2101037
"AVECIA BIOLOGICS, LTD",BILLINGHAM,,UNITED KINGDOM,2,18444200
AVERA MCKENNAN,SIOUX FALLS,SD,UNITED STATES,1,223680
"AVERSTAR, INC.",BURLINGTON,MA,UNITED STATES,4,1950939
AVIDBIOTICS CORPORATION,SOUTH SAN FRANCISCO,CA,UNITED STATES,1,494982
"AVIGENICS, INC.",ATHENS,GA,UNITED STATES,2,650134
"AWARE, INC.",WESTON,MA,UNITED STATES,1,18926
"AXIO RESEARCH, LLC",SEATTLE,WA,UNITED STATES,4,4881452
"AXIS HEALTHCARE COMMUNICATIONS, LLC",YARDLEY,PA,UNITED STATES,1,119297
"AZEVAN PHARMACEUTICALS, INC.",BETHLEHEM,PA,UNITED STATES,1,449093
B & H PHOTO & ELECTRONICS CORPORATION,NEW YORK,NY,UNITED STATES,1,10744
"B & W TEK, INC.",NEWARK,DE,UNITED STATES,1,358691
