ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
"ACENTA DISCOVERY, INC.",TUCSON,AZ,UNITED STATES,3,636961
"ACIONT, INC.",SALT LAKE CITY,UT,UNITED STATES,1,133202
"ACORDA THERAPEUTICS, INC.",HAWTHORNE,NY,UNITED STATES,0,66405
"ACOUSTIC MEDSYSTEMS, INC.",CHAMPAIGN,IL,UNITED STATES,1,164735
"ACRYMED, INC.",PORTLAND,OR,UNITED STATES,1,366983
"ACTIVE PASS PHARMACEUTICALS, INC.",VANCOUVER,BC,CANADA,1,2840747
"ACTIVE SIGNAL TECHNOLOGIES, INC.",COCKEYSVILLE,MD,UNITED STATES,1,507309
"ACTIVMEDIA ROBOTICS, LLC",PETERBOROUGH,NH,UNITED STATES,1,248886
ACTIVX BIOSCIENCES,LA JOLLA,CA,UNITED STATES,3,565671
ACULIGHT CORPORATION,BOTHELL,WA,UNITED STATES,1,100000
"ADA TECHNOLOGIES, INC.",LITTLETON,CO,UNITED STATES,6,700351
"ADENOSINE THERAPEUTICS, LLC",CHARLOTTESVILLE,VA,UNITED STATES,3,1689467
"ADEPTAS, INC.",BELLAIRE,TX,UNITED STATES,1,137148
ADHERENCE TECHNOLOGIES CORPORATION,PURCELLVILLE,VA,UNITED STATES,0,29962
"ADIPOGENIX, INC.",BOSTON,MA,UNITED STATES,1,446920
"ADLYFE, INC.",ROCKVILLE,MD,UNITED STATES,2,471081
"ADMUNEX THERAPEUTICS, INC.",LAWRENCE,KS,UNITED STATES,1,100000
ADVANCED BIONICS CORPORATION,SYLMAR,CA,UNITED STATES,1,323030
"ADVANCED BIOSCIENCE LABORATORIES, INC.",KENSINGTON,MD,UNITED STATES,4,26918313
"ADVANCED BRAIN MONITORING, INC.",CARLSBAD,CA,UNITED STATES,2,571719
"ADVANCED BREATH DIAGNOSTICS, LLC",BRENTWOOD,TN,UNITED STATES,1,124441
"ADVANCED CARDIOVASCULAR SYSTEMS, INC.",SANTA CLARA,CA,UNITED STATES,1,307600
"ADVANCED CIRCULATORY SYSTEMS, INC.",EDEN PRAIRIE,MN,UNITED STATES,1,99947
"ADVANCED COCHLEAR SYSTEMS, INC.",SNOQUALMIE,WA,UNITED STATES,1,388388
"ADVANCED DIGITAL IMAGING RESEARCH, LLC",LEAGUE CITY,TX,UNITED STATES,5,1640965
"ADVANCED DIGITAL SYSTEMS, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,1,253850
"ADVANCED IMAGING RESEARCH, INC.",CLEVELAND,OH,UNITED STATES,1,607804
ADVANCED LIQUID LOGIC,DURHAM,NC,UNITED STATES,2,346116
"ADVANCED MECHANICAL TECHNOLOGY, INC.",WATERTOWN,MA,UNITED STATES,1,96242
ADVANCED MEDICAL ELECTRONICS CORPORATION,MAPLE GROVE,MN,UNITED STATES,6,1543616
"ADVANCED MRI TECHNOLOGY, LLC",SEBASTOPOL,CA,UNITED STATES,3,1085571
"ADVANCED PHOTODYNAMIC TECHNOLOGIES, INC.",MINNEAPOLIS,MN,UNITED STATES,2,242856
ADVANCED PROCESS COMBINATORICS,WEST LAFAYETTE,IN,UNITED STATES,1,372270
"ADVANCED SENSOR TECHNOLOGIES, INC.",FARMINGTON HILLS,MI,UNITED STATES,3,989310
"ADVANCED SURFACES AND PROCESSES, INC.",CORNELIUS,OR,UNITED STATES,1,105176
"ADVANCED TARGETING SYSTEMS, INC.",SAN DIEGO,CA,UNITED STATES,2,1082192
"ADVANCED VISION THERAPIES, INC.",ROCKVILLE,MD,UNITED STATES,4,1228631
"ADVANTAGENE, INC",WABAN,MA,UNITED STATES,1,376831
"ADVAXIS, INC.",PHILADELPHIA,PA,UNITED STATES,2,510199
"ADVITECH, INC.",SAN ANTONIO,TX,UNITED STATES,1,441000
"AEGIS BIOSCIENCES, LLC",PALM HARBOR,FL,UNITED STATES,1,106436
"AEOLUS PHARMACEUTICALS, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,1,375000
AERAS GLOBAL TB VACCINE FOUNDATION,BETHESDA,MD,UNITED STATES,1,372500
"AERIS THERAPEUTICS, INC.",WOBURN,MA,UNITED STATES,1,95000
"AFASCI, INC.",BURLINGAME,CA,UNITED STATES,1,250000
AFFERENT CORPORATION,PROVIDENCE,RI,UNITED STATES,3,1308289
AFFILIATED SYSTEMS CORPORATION,HOUSTON,TX,UNITED STATES,1,569835
"AFFINIUM PHARMACEUTICALS, INC.",TORONTO,ON,CANADA,1,2995855
"AFFYMETRIX, INC.",SANTA CLARA,CA,UNITED STATES,3,3463775
AG BELL ASSN FOR DEAF & HARD OF HEARING,WASHINGTON,DC,UNITED STATES,1,30000
AGAVE BIOSYSTEMS,AUSTIN,TX,UNITED STATES,3,526352
AGENCOURT BIOSCIENCE CORPORATION,BEVERLY,MA,UNITED STATES,2,11600221
"AGENNIX, INC.",HOUSTON,TX,UNITED STATES,4,1280919
"AGENTASE, LLC",PITTSBURGH,PA,UNITED STATES,1,99909
"AGORANET, INC.",NEWARK,DE,UNITED STATES,1,99926
"AGUILA TECHNOLOGIES, INC.",SAN MARCOS,CA,UNITED STATES,2,199904
"AHURA CORPORATION, INC.",WILMINGTON,MA,UNITED STATES,1,96514
AIDS RESEARCH ALLIANCE-CHICAGO,CHICAGO,IL,UNITED STATES,1,1031583
AIN SHAMS UNIVERSITY,CAIRO,,EGYPT,1,162000
"AJ MEDICAL DEVICES, INC.",CHICAGO,IL,UNITED STATES,1,827746
"AKTIV-DRY, LLC",BOULDER,CO,UNITED STATES,1,99600
ALABAMA AGRI AND MECH UNIVERSITY,NORMAL.,AL,UNITED STATES,3,106807
ALABAMA STATE UNIVERSITY,MONTGOMERY,AL,UNITED STATES,4,1691792
ALAN GUTTMACHER INSTITUTE,NEW YORK,NY,UNITED STATES,3,869698
"ALAN PENN AND ASSOCIATES, INC.",ROCKVILLE,MD,UNITED STATES,1,637623
ALASKA NATIVE TRIBAL HEALTH CONSORTIUM,ANCHORAGE,AK,UNITED STATES,3,2109368
ALBANY COLLEGE OF PHARMACY,ALBANY,NY,UNITED STATES,1,288570
ALBANY MEDICAL CENTER,ALBANY,NY,UNITED STATES,1,210420
ALBANY MEDICAL COLLEGE,ALBANY,NY,UNITED STATES,51,13796938
"ALBANY MOLECULAR RESEARCH, INC.",ALBANY,NY,UNITED STATES,1,25000
ALBANY STATE UNIVERSITY,ALBANY,GA,UNITED STATES,2,1114945
ALBERT EINSTEIN COL OF MED YESHIVA UNIV,NEW YORK,NY,UNITED STATES,374,170441298
ALBERT EINSTEIN HEALTHCARE NETWORK,PHILADELPHIA,PA,UNITED STATES,5,3269569
ALBION COLLEGE,ALBION,MI,UNITED STATES,1,149385
"ALCES TECHNOLOGY, INC.",JACKSON,WY,UNITED STATES,1,195425
ALCORN STATE UNIVERSITY,ALCORN STATE,MS,UNITED STATES,2,489339
"ALDERON BIOSCIENCES, INC.",DURHAM,NC,UNITED STATES,3,609215
"ALEM ASSOCIATES, INC.",BOSTON,MA,UNITED STATES,1,399997
"ALERION BIOMEDICAL, INC.",SAN DIEGO,CA,UNITED STATES,1,258303
ALEUTIAN-PRIBILOF ISLAND ASSOCIATION,ANCHORAGE,AK,UNITED STATES,1,253800
"ALEXION ANTIBODY TECHNOLOGIES, INC.",SAN DIEGO,CA,UNITED STATES,1,737620
ALEXZA MOLECULAR DELIVERY CORPORATION,PALO ALTO,CA,UNITED STATES,8,3230263
ALFRED I. DU PONT HOSP FOR CHILDREN,WILMINGTON,DE,UNITED STATES,4,2883217
"ALGOS THERAPEUTICS, INC.",PLYMOUTH,MN,UNITED STATES,1,100000
ALIAS-I,BROOKLYN,NY,UNITED STATES,1,199156
ALLEGHENY COLLEGE,MEADVILLE,PA,UNITED STATES,1,135292
ALLEGHENY-SINGER RESEARCH INSTITUTE,PITTSBURGH,PA,UNITED STATES,19,6341916
ALLEN CORPORATION OF AMERICA,FAIRFAX,VA,UNITED STATES,1,52993
"ALLEZ PHYSIONIX, LTD",KIRKLAND,WA,UNITED STATES,2,200000
ALLIANCE/PRUDENT USE OF ANTIBIOTICS,BOSTON,MA,UNITED STATES,1,725406
"ALLIED INNOVATIVE SYSTEMS, LLC",OCEAN,NJ,UNITED STATES,3,709308
ALL-INDIA INSTITUTE OF MEDICAL SCIENCES,NEW DELHI,,INDIA,1,526593
"ALMEN LABORATORIES, INC.",VISTA,CA,UNITED STATES,1,100000
"ALNIS BIOSCIENCES, INC.",EMERYVILLE,CA,UNITED STATES,2,1313175
"ALODAR SYSTEMS, INC.",TORRANCE,CA,UNITED STATES,1,100000
"ALPERIN NONINVASIVE DIAGNOSTICS, INC.",CHICAGO,IL,UNITED STATES,1,106000
"ALPHA GENESIS, INC.",YEMASSEE,SC,UNITED STATES,2,2129252
"ALPHA UNIVERSE, LLC",MADISON,WI,UNITED STATES,1,144888
ALPHA-1 FOUNDATION,MIAMI,FL,UNITED STATES,1,27250
"ALPHAMED, INC",ACTON,MA,UNITED STATES,2,352679
ALPHATECH CORPORATION,ARLINGTON,VA,UNITED STATES,1,310000
"ALPHAVAX HUMAN VACCINES, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,5,16038560
"ALTHEA TECHNOLOGIES, INC.",SAN DIEGO,CA,UNITED STATES,3,796518
ALTOR BIOSCIENCE CORPORATION,MIRAMAR,FL,UNITED STATES,2,609808
"ALTRUE.COM, INC.",SAN FRANCISCO,CA,UNITED STATES,2,471476
"ALTUM, INC.",CHANTILLY,VA,UNITED STATES,1,89571
"ALTUS BIOLOGICS, INC.",CAMBRIDGE,MA,UNITED STATES,1,300925
"ALVEOLI MEDICAL, LLC",CHESTERFIELD,MO,UNITED STATES,1,100035
ALZHEIMER'S ASSOCIATION,CHICAGO,IL,UNITED STATES,1,50000
"AMAR INTERNATIONAL, INC.",FAIRFAX,VA,UNITED STATES,1,228672
AMBER WAVES SOFTWARE,LANCASTER,PA,UNITED STATES,1,360376
"AMBERGEN, INC",BOSTON,MA,UNITED STATES,7,2276354
"AMBION, INC.",AUSTIN,TX,UNITED STATES,8,2054631
AMC CANCER RESEARCH CENTER,DENVER,CO,UNITED STATES,6,1438991
AMEDICA CORPORATION,SALT LAKE CITY,UT,UNITED STATES,2,197886
AMERICAN ACADEMY OF ADDICTION PSYCHIATRY,PRAIRIE VILLAGE,KS,UNITED STATES,1,24713
AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS,ROSEMONT,IL,UNITED STATES,1,25000
AMERICAN ACADEMY-CHILD/ADOLESCENT PSYCH,WASHINGTON,DC,UNITED STATES,1,653820
AMERICAN AGING ASSOCIATION,MEDIA,PA,UNITED STATES,1,40000
AMERICAN ASSOCIATION FOR CANCER RESEARCH,PHILADELPHIA,PA,UNITED STATES,7,1412966
AMERICAN ASSOCIATION FOR DENTAL RESEARCH,ALEXANDRIA,VA,UNITED STATES,0,96000
AMERICAN ASSOCIATION FOR THE ADV OF SCI,WASHINGTON,DC,UNITED STATES,2,1134700
AMERICAN ASSOCIATION OF IMMUNOLOGISTS,BETHESDA,MD,UNITED STATES,1,68500
AMERICAN BIOTECHNOLOGY RESEARCH CORP,SCHAUMBURG,IL,UNITED STATES,1,363423
"AMERICAN CANCER SOCIETY, INC.",ATLANTA,GA,UNITED STATES,2,580506
AMERICAN CARDIOVASCULAR RESEARCH INST,ATLANTA,GA,UNITED STATES,1,157242
AMERICAN COLLEGE OF MEDICAL GENETICS,BETHESDA,MD,UNITED STATES,1,45000
AMERICAN COLLEGE OF OB AND GYN,WASHINGTON,DC,UNITED STATES,1,74319
AMERICAN COLLEGE OF RADIOLOGY,PHILADELPHIA,PA,UNITED STATES,5,41002716
AMERICAN COLLEGE OF RHEUMATOLOGY,ATLANTA,GA,UNITED STATES,2,54657
AMERICAN DENTAL ASSOCIATION,CHICAGO,IL,UNITED STATES,1,274912
AMERICAN DENTAL ASSOCIATION FOUNDATION,CHICAGO,IL,UNITED STATES,5,1094070
AMERICAN EDUCATIONAL RESEARCH ASSN(AERA),WASHINGTON,DC,UNITED STATES,1,100000
"AMERICAN FED OF ST, CO, & MUN EMPLOYEES",WASHINGTON,DC,UNITED STATES,1,624820
AMERICAN HEALTH INFORMATION MGMT ASSN,CHICAGO,IL,UNITED STATES,1,98600
AMERICAN INSTITUTES FOR RESEARCH,WASHINGTON,DC,UNITED STATES,4,3160467
AMERICAN LIFE SCIENCE PHARMACEUTICALS,SAN DIEGO,CA,UNITED STATES,2,536543
AMERICAN MEDICAL INFORMATICS ASSN,BETHESDA,MD,UNITED STATES,1,45000
AMERICAN MEDICAL STUDENT ASSOCIATION FDN,RESTON,VA,UNITED STATES,1,270051
AMERICAN MUSEUM OF NATURAL HISTORY,NEW YORK,NY,UNITED STATES,1,266443
AMERICAN NATIONAL RED CROSS,WASHINGTON,DC,UNITED STATES,10,737565
AMERICAN NATIONAL RED CROSS BLOOD SRV NE,DEDHAM,MA,UNITED STATES,1,257915
AMERICAN OSTEOPATHIC ASSOCIATION,CHICAGO,IL,UNITED STATES,1,10000
AMERICAN PAIN SOCIETY,GLENVIEW,IL,UNITED STATES,1,20000
AMERICAN PHYSICAL SOCIETY,COLLEGE PARK,MD,UNITED STATES,0,5000
AMERICAN PHYSIOLOGICAL SOCIETY,BETHESDA,MD,UNITED STATES,5,697834
AMERICAN PSYCHIATRIC ASSOCIATION,WASHINGTON,DC,UNITED STATES,1,189604
AMERICAN PSYCHIATRIC FOUNDATION,ARLINGTON,VA,UNITED STATES,3,1058117
AMERICAN PSYCHOLOGICAL ASSOCIATION,WASHINGTON,DC,UNITED STATES,5,2762410
AMERICAN PSYCHOSOMATIC SOCIETY (APS),MCLEAN,VA,UNITED STATES,1,32000
"AMERICAN REGISTRY OF PATHOLOGY, INC.",WASHINGTON DC,DC,UNITED STATES,3,712225
AMERICAN RESEARCH CORP OF VIRGINIA,RADFORD,VA,UNITED STATES,1,234400
"AMERICAN SOC OF LAW, MEDICINE & ETHICS",BOSTON,MA,UNITED STATES,1,357735
AMERICAN SOCIETY FOR BONE & MINERAL RES,WASHINGTON,DC,UNITED STATES,1,35000
AMERICAN SOCIETY FOR CELL BIOLOGY,BETHESDA,MD,UNITED STATES,2,383898
AMERICAN SOCIETY FOR MICROBIOLOGY,WASHINGTON,DC,UNITED STATES,9,294932
AMERICAN SOCIETY FOR NEUROCHEMISTRY,WINDERMERE,FL,UNITED STATES,1,10000
AMERICAN SOCIETY FOR PARENT & ENTER NUTR,SILVER SPRING,MD,UNITED STATES,1,45598
AMERICAN SOCIETY OF ANDROLOGY,SCHAUMBURG,IL,UNITED STATES,1,17000
AMERICAN SOCIETY OF GENE THERAPY,MILWAUKEE,WI,UNITED STATES,1,10000
AMERICAN SOCIETY OF TROP MED & HYGIENE,NORTHBROOK,IL,UNITED STATES,1,7500
AMERICAN SOCIOLOGICAL ASSOCIATION,WASHINGTON,DC,UNITED STATES,1,686422
AMERICAN SPEECH-LANGUAGE-HEARING ASSN,ROCKVILLE,MD,UNITED STATES,2,381663
AMERICAN STATISTICAL ASSOCIATION,ALEXANDRIA,VA,UNITED STATES,1,5000
AMERICAN SUPERCONDUCTOR CORPORATION,WESTBOROUGH,MA,UNITED STATES,1,375000
AMERICAN TYPE CULTURE COLLECTION,MANASSAS,VA,UNITED STATES,6,37983927
AMERICAN UNIVERSITY,WASHINGTON,DC,UNITED STATES,4,516396
AMERICAN UROLOGICAL ASSOCIATION,LINTHICUM,MD,UNITED STATES,1,25000
AMHERST COLLEGE,AMHERST,MA,UNITED STATES,1,74713
"AMPLIFIED PROTEOMICS, INC",MOUNTAIN VIEW,CA,UNITED STATES,1,100000
AMRON CORPORATION,MCLEAN,VA,UNITED STATES,1,283767
"AMSEN TECHNOLOGIES, LLC",TUCSON,AZ,UNITED STATES,1,100000
AMYRIS BIOTECHNOLOGIES,ALBANY,CA,UNITED STATES,2,399332
"ANABUS, INC.",JENKINTOWN,PA,UNITED STATES,1,358851
"ANADYS PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,1,536400
"ANALIZA, INC.",BAY VILLAGE,OH,UNITED STATES,1,120567
"ANALYTICA OF BRANFORD, INC.",BRANFORD,CT,UNITED STATES,2,227844
"ANASPEC, INC.",SAN JOSE,CA,UNITED STATES,1,593726
ANCORA PHARMACEUTICALS,CAMBRIDGE,MA,UNITED STATES,2,263750
ANDROSCIENCE CORPORATION,SAN DIEGO,CA,UNITED STATES,1,100001
ANGION BIOMEDICA CORPORATION,MANHASSET,NY,UNITED STATES,6,3236884
ANGSTROM MEDICA,NEWTON,MA,UNITED STATES,1,99822
"ANTEX BIOLOGICS, INC.",GAITHERSBURG,MD,UNITED STATES,1,407073
"ANTHROTRONIX, INC.",SILVER SPRING,MD,UNITED STATES,1,124982
"ANTICANCER, INC.",SAN DIEGO,CA,UNITED STATES,1,149800
"APATH, LLC",ST. LOUIS,MO,UNITED STATES,5,1633945
"APD LIFE SCIENCES, INC.",STATE COLLEGE,PA,UNITED STATES,1,463708
APHIOS CORPORATION,WOBURN,MA,UNITED STATES,1,407347
APLASTIC ANEMIA & MDS INTERNATIONAL FDN,ANNAPOLIS,MD,UNITED STATES,1,28000
APOGEE BIOTECHNOLOGY CORPORATION,HERSHEY,PA,UNITED STATES,3,841254
"APOIMMUNE, INC",LOUISVILLE,KY,UNITED STATES,1,100000
"APOVIA, INC.",SAN DIEGO,CA,UNITED STATES,1,214094
"APPALACHIAN REGIONAL HEALTHCARE, INC.",LEXINGTON,KY,UNITED STATES,1,139500
"APPLIED BEHAVIORAL RESEARCH, LLC",NEW HAVEN,CT,UNITED STATES,1,258000
"APPLIED BIOMATHEMATICS, INC.",SETAUKET,NY,UNITED STATES,1,346865
"APPLIED BIOSYSTEMS, INC",FOSTER CITY,CA,UNITED STATES,2,159396
"APPLIED COATINGS, INC.",ROCHESTER,NY,UNITED STATES,1,246035
"APPLIED HUMAN FACTORS, INC.",SAN ANTONIO,TX,UNITED STATES,1,107000
"APPLIED SCIENCE INNOVATIONS, INC.",ALBANY,NY,UNITED STATES,1,99942
APPLIED SCIENTIFIC RESEARCH,SANTA ANA,CA,UNITED STATES,1,100000
"APPLIED TISSUE AND MATERIALS, INC.",LA JOLLA,CA,UNITED STATES,1,191313
APREND TECHNOLOGY,MOUNTAIN VIEW,CA,UNITED STATES,1,347043
"APT FOUNDATION, INC.",NEW HAVEN,CT,UNITED STATES,1,369009
"APT THERAPEUTICS, INC.",ST. LOUIS,MO,UNITED STATES,1,98750
"AQUILENT, INC.",LAUREL,MD,UNITED STATES,1,4421503
"ARC OF THE DISTRICT OF COLUMBIA, INC",WASHINGTON,DC,UNITED STATES,1,320000
ARCADIA UNIVERSITY,GLENSIDE,PA,UNITED STATES,2,323660
"ARCHER OPTX, INC.",ROWLETT,TX,UNITED STATES,1,207455
"ARCHIMAGE, INC.",HOUSTON,TX,UNITED STATES,0,2354494
AREA DETECTOR SYSTEMS CORPORATION,POWAY,CA,UNITED STATES,1,1465061
ARETE ASSOCIATES,TUCSON,AZ,UNITED STATES,2,408374
ARGENTINA INST OF NEUROLOGICAL RESEARCH,BUENOS AIRES,,ARGENTINA,1,54000
ARGENTINEAN NATIONAL REFERENCE CTR/AIDS,BUENOS AIRES,,ARGENTINA,1,49680
"ARGINOX PHARMACEUTICALS, INC.",MENLO PARK,CA,UNITED STATES,2,321141
"ARIADNE GENOMICS, INC.",ROCKVILLE,MD,UNITED STATES,2,563750
ARIZONA STATE UNIVERSITY,TEMPE,AZ,UNITED STATES,78,23977130
ARKANSAS CHILDREN'S HOSPITAL RES INST,LITTLE ROCK,AR,UNITED STATES,10,3115255
"ARKITEX STUDIO, INC.",COLLEGE STATION,TX,UNITED STATES,1,99988
"ARMAGEN TECHNOLOGIES, INC.",SANTA MONICA,CA,UNITED STATES,5,1226873
"ARRYX, INC.",CHICAGO,IL,UNITED STATES,1,400000
ART ADVANCED RESEARCH TECHNOLOGIES,SAINT-LAURENT,PQ,CANADA,1,212110
ART INSTITUTE OF NEW YORK AND NEW JERSEY,WEST ORANGE,NJ,UNITED STATES,1,251170
"ARTANN LABORATORIES, INC.",TRENTON,NJ,UNITED STATES,3,756408
"ARTHROCHIP, LLC",FRANKLIN,TN,UNITED STATES,1,361393
"ASG FEDERAL, INC.",RESTON,VA,UNITED STATES,1,61903
ASHLAND UNIVERSITY,ASHLAND,OH,UNITED STATES,0,4400
"ASI INSTRUMENTS, INC",WARREN,MI,UNITED STATES,1,220500
ASOCIACION CIVIL IMPACTA SALUD Y EDUCACN,LIMA,,PERU,2,1053996
ASPEN SYSTEMS CORPORATION,ROCKVILLE,MD,UNITED STATES,1,4562525
"ASSENTI, LLC",PROSPECT,KY,UNITED STATES,1,250732
ASSN/MEDICAL EDUC & RES IN SUBS ABUSE,PROVIDENCE,RI,UNITED STATES,2,67000
ASSOCIATION FOR RES IN VISION & OPHTHAL,ROCKVILLE,MD,UNITED STATES,2,431471
ASSOCIATION OF AMERICAN MEDICAL COLLEGES,WASHINGTON,DC,UNITED STATES,1,589419
ASSOCIATION OF SCHOOLS OF PUBLIC HEALTH,WASHINGTON,DC,UNITED STATES,1,1
"AST PRODUCTS, INC.",BILLERICA,MA,UNITED STATES,1,99257
"ASTHMA, INC.",SEATTLE,WA,UNITED STATES,1,244194
AT SCIENCES,PITTSBURGH,PA,UNITED STATES,1,99807
"ATACTIC TECHNOLOGIES, INC.",HOUSTON,TX,UNITED STATES,2,818796
"ATHERSYS, INC.",CLEVELAND,OH,UNITED STATES,5,748831
"ATLIS SYSTEMS, INC.",ROCKVILLE,MD,UNITED STATES,1,228288
"ATMOSPHERIC GLOW TECHNOLOGIES, INC.",KNOXVILLE,TN,UNITED STATES,2,812298
"ATOM SCIENCES, INC.",OAK RIDGE,TN,UNITED STATES,2,756062
"ATTAGENE, INC.",CHAPEL HILL,NC,UNITED STATES,3,2685793
"ATTENUON, LLC",SAN DIEGO,CA,UNITED STATES,1,282980
ATTO BIOSCIENCE,ROCKVILLE,MD,UNITED STATES,2,375321
ATTOTRON BIOSENSOR CORPORATION,CARSON CITY,NV,UNITED STATES,1,249143
AUBURN UNIVERSITY AT AUBURN,AUBURN UNIVERSITY,AL,UNITED STATES,16,4711599
"AUDIGICOMM, LLC",SAN DIEGO,CA,UNITED STATES,1,164375
AUDIOLOGICAL ENGINEERING CORPORATION,SOMERVILLE,MA,UNITED STATES,1,427097
"AUDIOLOGY, INC",ARDEN HILLS,MN,UNITED STATES,1,224923
"AUGMENTECH, INC.",PITTSBURGH,PA,UNITED STATES,2,199995
AUGUSTANA COLLEGE,ROCK ISLAND,IL,UNITED STATES,1,171000
"AUREOGEN BIOSCIENCES, INC.",KALAMAZOO,MI,UNITED STATES,1,162982
"AURITEC PHARMACEUTICALS, INC.",PASADENA,CA,UNITED STATES,1,100000
AUSTRALIAN NATIONAL UNIVERSITY,CANBERRA,,AUSTRALIA,1,1653757
"AUTOMATED CELL, INC.",PITTSBURGH,PA,UNITED STATES,1,556407
"AUTOMATED FUNCTIONS, INC.",FALLS CHURCH,VA,UNITED STATES,2,558770
"AVANCEN, INC.",ORMOND BEACH,FL,UNITED STATES,1,99475
AVANIR PHARMACEUTICALS,SAN DIEGO,CA,UNITED STATES,1,399915
AVANVIVA,KENMORE,WA,UNITED STATES,1,209707
"AVECIA BIOLOGICS, LTD",MANCHESTER,,UNITED KINGDOM,2,47067201
"AVEDRO, INC.",HANOVER,NH,UNITED STATES,1,372555
"AVENTIS PASTEUR, INC.",SWIFTWATER,PA,UNITED STATES,1,2362639
"AVI BIOPHARMA, INC.",CORVALLIS,OR,UNITED STATES,1,164078
"AVID TECHNOLOGY, INC.",WASHINGTON,DC,UNITED STATES,1,186111
"AVIDITY, LLC",DENVER,CO,UNITED STATES,1,102000
"AVIGENICS, INC.",ATHENS,GA,UNITED STATES,3,563622
"AVRION MOLECULAR, INC.",HACIENDA HEIGHTS,CA,UNITED STATES,1,100000
"AXIS HEALTHCARE COMMUNICATIONS, LLC",YARDLEY,PA,UNITED STATES,1,357914
"AXON MEDICAL, INC.",SALT LAKE CITY,UT,UNITED STATES,1,99966
"AZEVAN PHARMACEUTICALS, INC.",BETHLEHEM,PA,UNITED STATES,1,449054
AZNA CORPORATION,WILMINGTON,MA,UNITED STATES,1,96525
B. L. SEAMON AND ASSOCIATES,LANHAM,MD,UNITED STATES,6,2983956
BALL STATE UNIVERSITY,MUNCIE,IN,UNITED STATES,4,898391
BALTIMORE CITY HOUSING AND CMTY DEV DEPT,BALTIMORE,MD,UNITED STATES,1,155425
BALTIMORE RESEARCH AND EDUCATION FDN,BALTIMORE,MD,UNITED STATES,1,1933607
BANGLADESH MEDICAL RESEARCH COUNCIL,DHAKA,,BANGLADESH,1,150000
BANNER GOOD SAMARITAN MEDICAL CENTER,PHOENIX,AZ,UNITED STATES,2,1508737
"BANYAN BIOMARKERS, INC.",ALACHUA,FL,UNITED STATES,1,100000
BAR-ILAN UNIVERSITY,RAMAT GAN,,ISRAEL,2,303584
"BARLOW SCIENTIFIC, INC.",OLYMPIA,WA,UNITED STATES,2,727103
BARNARD COLLEGE,NEW YORK,NY,UNITED STATES,8,1610089
BARNES-JEWISH HOSPITAL,ST. LOUIS,MO,UNITED STATES,1,980760
