ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
ALFRED E. MANN FOUNDATION/SCIENTIFIC RES,LOS ANGELES,CA,UNITED STATES,1,241112
ALICE HAMILTON OCCUPATIONAL HLTH CENTER,WASHINGTON,DC,UNITED STATES,1,831404
"ALKERMES, INC.",CAMBRIDGE,MA,UNITED STATES,3,482061
ALLEGHENY UNIVERSITY OF HEALTH SCIENCES,PHILADELPHIA,PA,UNITED STATES,72,16195987
ALLEGHENY-SINGER RESEARCH INSTITUTE,PITTSBURGH,PA,UNITED STATES,13,1521992
"ALLIED TECHNOLOGY GROUP, INC.",ROCKVILLE,MD,UNITED STATES,3,174514
"ALPHA GENESIS, INC.",YEMASSEE,SC,UNITED STATES,2,589036
"ALPHATRONIX, INC.",RESEARCH TRIANGLE PARK,NC,UNITED STATES,1,107805
ALTA BATES HOSPITAL,BERKELEY,CA,UNITED STATES,1,24577
ALTA BATES SUMMIT MEDICAL CENTER,OAKLAND,CA,UNITED STATES,1,137516
"AMBION, INC.",AUSTIN,TX,UNITED STATES,2,98636
"AMBULATORY MONITORING, INC.",ARDSLEY,NY,UNITED STATES,1,185462
AMC CANCER RESEARCH CENTER,DENVER,CO,UNITED STATES,8,3043701
AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS,ROSEMONT,IL,UNITED STATES,1,25000
AMERICAN ACADEMY-CHILD/ADOLESCENT PSYCH,WASHINGTON,DC,UNITED STATES,1,464940
AMERICAN ASSOCIATION FOR CANCER RESEARCH,PHILADELPHIA,PA,UNITED STATES,6,190015
AMERICAN ASSOCIATION FOR THE ADV OF SCI,WASHINGTON,DC,UNITED STATES,2,220528
AMERICAN ASSOCIATION OF IMMUNOLOGISTS,BETHESDA,MD,UNITED STATES,1,33000
"AMERICAN BIOROBOTICS, INC.",TACOMA,WA,UNITED STATES,1,49980
AMERICAN COLLEGE OF OB AND GYN,WASHINGTON,DC,UNITED STATES,3,5249679
AMERICAN COLLEGE OF RADIOLOGY,RESTON,VA,UNITED STATES,11,7759176
AMERICAN COLLEGE OF SURGEONS,CHICAGO,IL,UNITED STATES,1,79241
AMERICAN DENTAL ASSN HEALTH FDN,CHICAGO,IL,UNITED STATES,2,242099
AMERICAN DENTAL ASSOCIATION FOUNDATION,CHICAGO,IL,UNITED STATES,9,1681693
AMERICAN HEALTH FOUNDATION,VALHALLA,NY,UNITED STATES,3,939367
"AMERICAN HEART ASSN (DALLAS, TX)",DALLAS,TX,UNITED STATES,1,39544
AMERICAN INDIAN HEALTH CARE ASSOCIATION,DENVER,CO,UNITED STATES,1,285040
AMERICAN INDIAN SCIENCE & ENGR SOCIETY,BOULDER,CO,UNITED STATES,1,262862
AMERICAN INSTITUTES FOR RESEARCH,PALO ALTO,CA,UNITED STATES,3,1383169
AMERICAN NATIONAL RED CROSS,WASHINGTON,DC,UNITED STATES,42,8691020
AMERICAN NATIONAL RED CROSS CONNECTICUT,FARMINGTON,CT,UNITED STATES,1,151276
AMERICAN NATIONAL RED CROSS LOS ANGELES,LOS ANGELES,CA,UNITED STATES,2,1670959
AMERICAN NATIONAL RED CROSS SE MICHIGAN,DETROIT,MI,UNITED STATES,2,673090
AMERICAN NURSES' ASSOCIATION,KANSAS CITY,MO,UNITED STATES,1,272702
AMERICAN PHYSIOLOGICAL SOCIETY,BETHESDA,MD,UNITED STATES,2,54093
AMERICAN PSYCHIATRIC ASSOCIATION,WASHINGTON,DC,UNITED STATES,2,566877
AMERICAN PSYCHOLOGICAL ASSOCIATION,WASHINGTON,DC,UNITED STATES,4,1180916
"AMERICAN REGISTRY OF PATHOLOGY, INC.",WASHINGTON,DC,UNITED STATES,3,337165
AMERICAN RESEARCH CORP OF VIRGINIA,RADFORD,VA,UNITED STATES,2,252766
AMERICAN SHOULDER AND ELBOW SURGEONS,PARK RIDGE,IL,UNITED STATES,1,10000
AMERICAN SOCIETY FOR CELL BIOLOGY,BETHESDA,MD,UNITED STATES,1,44000
AMERICAN SOCIETY FOR MICROBIOLOGY,WASHINGTON,DC,UNITED STATES,1,24317
AMERICAN SOCIETY OF HLTH-SYSTEM PHARMS,BETHESDA,MD,UNITED STATES,1,1
AMERICAN SOCIETY OF ZOOLOGISTS,CHICAGO,IL,UNITED STATES,1,4000
AMERICAN SOCIOLOGICAL ASSOCIATION,WASHINGTON,DC,UNITED STATES,1,377285
AMERICAN THORACIC SOCIETY,NEW YORK,NY,UNITED STATES,1,21705
AMERICAN TYPE CULTURE COLLECTION,MANASSAS,VA,UNITED STATES,18,2336701
AMERICAN UNIVERSITY,WASHINGTON,DC,UNITED STATES,4,254272
"AMGEN, INC.",THOUSAND OAKS,CA,UNITED STATES,2,228733
AMHERST COLLEGE,AMHERST,MA,UNITED STATES,5,372012
"AMITY, INC.",TUCSON,AZ,UNITED STATES,4,2525900
"AMPLISTAR, INC.",WINSTON-SALEM,NC,UNITED STATES,2,100000
AMVAX,BELTSVILLE,MD,UNITED STATES,3,1692884
AMYLIN CORPORATION,SAN DIEGO,CA,UNITED STATES,2,49941
"ANALYSIS AND SIMULATION, INC.",BUFFALO,NY,UNITED STATES,4,340561
"ANALYTICA OF BRANFORD, INC.",BRANFORD,CT,UNITED STATES,4,629597
"ANALYTICAL INSTRUMENT SYSTEMS, INC.",RINGOES,NJ,UNITED STATES,1,49998
"ANALYTICAL SCIENCES, INC.",DURHAM,NC,UNITED STATES,2,474086
ANALYTIX GROUP,HOUSTON,TX,UNITED STATES,1,49930
"ANATOLE J. SIPIN COMPANY, INC.",NEW YORK,NY,UNITED STATES,1,49989
"ANATRACE, INC.",MAUMEE,OH,UNITED STATES,4,772229
ANIMAL IDENTIFICATION & MARKING SYSTEMS,PISCATAWAY,NJ,UNITED STATES,2,14834
ANTEK,PALO ALTO,CA,UNITED STATES,1,45520
"ANTICANCER, INC.",SAN DIEGO,CA,UNITED STATES,3,149750
"ANTIGENICS, INC.",FRAMINGHAM,MA,UNITED STATES,3,608253
ANTIOCH UNIVERSITY,YELLOW SPRINGS,OH,UNITED STATES,1,162373
"ANVER BIOSCIENCE DESIGN, INC.",SIERRA MADRE,CA,UNITED STATES,1,50000
"APEX MEDICAL TECHNOLOGIES, INC.",SAN DIEGO,CA,UNITED STATES,1,449598
APHIOS CORPORATION,WOBURN,MA,UNITED STATES,2,286811
"APPLICATION RESOURCES, INC.",NORWALK,CT,UNITED STATES,1,50000
"APPLIED ANALYTICAL INDUSTRIES, INC.",WILMINGTON,NC,UNITED STATES,2,134000
"APPLIED BIOMATHEMATICS, INC.",SETAUKET,NY,UNITED STATES,3,378836
"APPLIED BIOPHYSICS, INC.",TROY,NY,UNITED STATES,2,99998
"APPLIED BIOSYSTEMS, INC",FOSTER CITY,CA,UNITED STATES,1,231944
"APPLIED BIOTECH CONCEPTS, INC.",NEW HAVEN,CT,UNITED STATES,2,99996
"APPLIED GENETICS LABORATORIES, INC.",MELBOURNE,FL,UNITED STATES,7,644294
"APPLIED HEALTH SCIENCE, INC.",ISSAQUAH,WA,UNITED STATES,1,248026
"APPLIED HUMAN FACTORS, INC.",SAN ANTONIO,TX,UNITED STATES,1,49982
"APPLIED SYSTEM TECHNOLOGIES, INC.",ROCKVILLE,MD,UNITED STATES,2,105734
"APT FOUNDATION, INC.",NEW HAVEN,CT,UNITED STATES,6,2746323
"ARC PROFESSIONAL SERVICES GROUP, INC.",ROCKVILLE,MD,UNITED STATES,6,474269
"ARGUS COMMUNITY, INC.",NEW YORK,NY,UNITED STATES,1,788565
"ARIAD PHARMACEUTICALS, INC.",CAMBRIDGE,MA,UNITED STATES,2,432606
ARIZONA STATE DEPARTMENT OF HLTH SRVCS,PHOENIX,AZ,UNITED STATES,1,85105
ARIZONA STATE UNIVERSITY,TEMPE,AZ,UNITED STATES,39,6056814
ARKANSAS CHILDREN'S HOSP (LITTLE ROCK),LITTLE ROCK,AR,UNITED STATES,4,720491
ARKANSAS STATE DEPT OF HLTH & HUMAN SVCS,LITTLE ROCK,AR,UNITED STATES,1,72944
"ARTHUR D. LITTLE, INC.",CAMBRIDGE,MA,UNITED STATES,8,866249
ASCENSION TECHNOLOGY CORPORATION,BURLINGTON,VT,UNITED STATES,1,50000
"ASH STEVENS, INC.",DETROIT,MI,UNITED STATES,6,1088323
"ASSAY RESEARCH, INC.",COLLEGE PARK,MD,UNITED STATES,1,50000
ASSN/MINORITY HEALTH PROFESSIONS SCHOOLS,ATLANTA,GA,UNITED STATES,1,600000
"ASSOCIATED ENTERPRISES, INC.",ANNAPOLIS,MD,UNITED STATES,2,145097
ASSOCIATED REGIONAL & UNIV PATHOLOGISTS,SALT LAKE CITY,UT,UNITED STATES,1,184023
ASSOCIATED UNIV-BROOKHAVEN NATL LAB,UPTON,NY,UNITED STATES,18,5154658
ASSOCIATION FOR RES IN VISION & OPHTHAL,BETHESDA,MD,UNITED STATES,1,40000
ASSOCIATION OF AMERICAN MEDICAL COLLEGES,WASHINGTON,DC,UNITED STATES,2,490476
"ASSURANCE TECHNOLOGIES, INC.",WEST CHICAGO,IL,UNITED STATES,1,252151
"AST PRODUCTS, INC.",BILLERICA,MA,UNITED STATES,3,150000
"AST PRODUCTS, INC.",BILLERICA,MA,UNITED STATES,1,238937
AT BIOCHEM,MALVERN,PA,UNITED STATES,1,49996
ATLANTA UNIVERSITY CENTER,ATLANTA,GA,UNITED STATES,2,699157
ATLANTIC MICROSYSTEMS INC.,HERNDON,VA,UNITED STATES,1,50000
"ATLIS SYSTEMS, INC.",ROCKVILLE,MD,UNITED STATES,10,1908689
"ATOM SCIENCES, INC.",OAK RIDGE,TN,UNITED STATES,1,49993
AUBURN UNIVERSITY AT AUBURN,AUBURN,AL,UNITED STATES,11,1107535
"AUDIOFILE, INC.",LEXINGTON,MA,UNITED STATES,1,285375
AUDIOLOGICAL ENGINEERING CORPORATION,SOMERVILLE,MA,UNITED STATES,1,247884
"AUG, INC.",NEW ORLEANS,LA,UNITED STATES,1,50000
AUGUSTANA COLLEGE,ROCK ISLAND,IL,UNITED STATES,1,82400
"AUTOMATED CONTROL SYSTEMS, INC.",OREM,UT,UNITED STATES,1,219863
AVANIR PHARMACEUTICALS,SAN DIEGO,CA,UNITED STATES,2,259403
"AVOCET MEDICAL, INC.",LOS GATOS,CA,UNITED STATES,1,50000
"AVOX SYSTEMS, INC.",SAN ANTONIO,TX,UNITED STATES,1,182207
"AXON MEDICAL, INC.",SALT LAKE CITY,UT,UNITED STATES,2,299587
BAHILL INTELLIGENT COMPUTER SYSTEMS,TUCSON,AZ,UNITED STATES,1,229632
BALLENA SYSTEMS CORPORATION,LOS ALAMOS,NM,UNITED STATES,1,50000
"BALMAR PRINTING AND GRAPHICS, INC.",GAITHERSBURG,MD,UNITED STATES,1,3989
"BALTIMORE BIOTECH, INC.",BALTIMORE,MD,UNITED STATES,2,100000
BANNER GOOD SAMARITAN MEDICAL CENTER,PHOENIX,AZ,UNITED STATES,1,123304
BAPTIST MEDICAL CENTER,KANSAS CITY,MO,UNITED STATES,1,199329
BARBARA ANN KARMANOS CANCER INSTITUTE,DETROIT,MI,UNITED STATES,20,3046353
"BARLOW SCIENTIFIC, INC.",OLYMPIA,WA,UNITED STATES,2,234266
BARNARD COLLEGE,NEW YORK,NY,UNITED STATES,8,837770
BARRY UNIVERSITY,MIAMI,FL,UNITED STATES,5,748020
BATES COLLEGE,LEWISTON,ME,UNITED STATES,1,107266
BATON ROUGE OFFICE OF MENTAL HEALTH,BATON ROUGE,LA,UNITED STATES,1,93750
BATTELLE CENTERS/PUB HLTH RES & EVALUATN,SEATTLE,WA,UNITED STATES,8,2074432
BATTELLE MEMORIAL INSTITUTE,COLUMBUS,OH,UNITED STATES,26,7366040
BATTELLE PACIFIC NORTHWEST LABORATORIES,RICHLAND,WA,UNITED STATES,36,10347116
BAXTER HEALTHCARE CORP-FENWAL DIVISION,SANTA ANA,CA,UNITED STATES,1,138381
BAY AREA FOUNDATION FOR HUMAN RESOURCES,SAN FRANCISCO,CA,UNITED STATES,1,190296
BAY AREA TUMOR INSTITUTE,OAKLAND,CA,UNITED STATES,1,153309
BAYLOR COLLEGE OF DENTISTRY,DALLAS,TX,UNITED STATES,6,495402
BAYLOR COLLEGE OF MEDICINE,HOUSTON,TX,UNITED STATES,380,76635074
BAYLOR RESEARCH INSTITUTE,DALLAS,TX,UNITED STATES,4,837669
"BBN SYSTEMS AND TECHNOLOGIES, INC.",CAMBRIDGE,MA,UNITED STATES,2,2250000
"BELMONT RESEARCH, INC.",CAMBRIDGE,MA,UNITED STATES,3,149350
BELOIT COLLEGE,BELOIT,WI,UNITED STATES,1,92928
"BEN VENUE LABORATORIES, INC.",BEDFORD,OH,UNITED STATES,1,1570041
BENAROYA RESEARCH INST AT VIRGINIA MASON,SEATTLE,WA,UNITED STATES,12,2088268
"BEND RESEARCH, INC.",BEND,OR,UNITED STATES,8,1175730
BENDIX FIELD ENGINEERING CORPORATION,COLUMBIA,MD,UNITED STATES,2,181770
BENEDICT COLLEGE,COLUMBIA,SC,UNITED STATES,3,627773
BENJAMIN ROSE INSTITUTE,CLEVELAND,OH,UNITED STATES,1,218078
BENNETT COLLEGE,GREENSBORO,NC,UNITED STATES,5,318831
BERKELEY ANTIBODY COMPANY,RICHMOND,CA,UNITED STATES,7,228934
"BERKSHIRE MEDICAL CENTER (PITTSFIELD,MA)",PITTSFIELD,MA,UNITED STATES,3,500000
BERNSHAW SERVICES,SALT LAKE CITY,UT,UNITED STATES,1,44150
BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,MA,UNITED STATES,107,21855036
BETH ISRAEL MEDICAL CTR (NEW YORK),NEW YORK,NY,UNITED STATES,10,2439313
BETHUNE-COOKMAN COLLEGE,DAYTONA BEACH,FL,UNITED STATES,4,573844
BETTER HOMES FUND,NEWTON,MA,UNITED STATES,1,678091
"BEVERLY HOSPITAL (BEVERLY, MA)",BEVERLY,MA,UNITED STATES,1,163206
"BIEDERMAN, KELLY AND SCHAFFER, INC.",NEW YORK,NY,UNITED STATES,2,299865
BILL WILKERSON HEARING AND SPEECH CENTER,NASHVILLE,TN,UNITED STATES,1,77214
"BINARY TECHNIQUES, INC.",SOMERVILLE,MA,UNITED STATES,1,50000
"BIO MED SCIENCES, INC.",BETHLEHEM,PA,UNITED STATES,1,50000
BIOCHEMANALYSIS CORPORATION,CHICAGO,IL,UNITED STATES,1,225350
"BIOCON, INC.",ROCKVILLE,MD,UNITED STATES,1,462990
"BIOCRYST PHARMACEUTICALS, INC.",BIRMINGHAM,AL,UNITED STATES,2,100000
"BIOELASTICS RESEARCH, LTD",BIRMINGHAM,AL,UNITED STATES,1,41474
BIOFIELD CORPORATION,ROSWELL,GA,UNITED STATES,1,50000
"BIO-IMAGING RESEARCH, INC.",LINCOLNSHIRE,IL,UNITED STATES,1,324178
BIOLINK PARTNERS,WATERTOWN,MA,UNITED STATES,1,50000
BIOLOGICAL ABSTRACTS,PHILADELPHIA,PA,UNITED STATES,1,220000
BIOLOGICAL RESEARCH FACULTY & FACILITY,IJAMSVILLE,MD,UNITED STATES,5,392256
"BIOMARINE TECHNOLOGIES, INC.",TUKWILA,WA,UNITED STATES,1,236800
BIOMAT CORPORATION,BELMONT,MA,UNITED STATES,1,50000
"BIOMATRIX, INC.",RIDGEFIELD,NJ,UNITED STATES,1,148075
BIOMECHANICS INSTITUTE,BOSTON,MA,UNITED STATES,5,460173
"BIOMEDICAL DESIGN, INC.",ATLANTA,GA,UNITED STATES,1,50000
BIOMEDICAL DEVELOPMENT CORPORATION,SAN ANTONIO,TX,UNITED STATES,2,100000
"BIOMEDICAL RESEARCH, INC.",ROCKVILLE,MD,UNITED STATES,12,1650687
BIOMEMBRANE INSTITUTE,SEATTLE,WA,UNITED STATES,2,914698
"BIOMOL RESEARCH LABORATORIES, INC.",PLYMOUTH MEETING,PA,UNITED STATES,1,50000
BIOPATH,BOTHELL,WA,UNITED STATES,1,50000
BIOPHOTONICS CORPORATION,DEXTER,MI,UNITED STATES,1,195244
"BIOPHYSICA TECHNOLOGIES, INC.",SPARKS,MD,UNITED STATES,1,50000
BIOPHYSICAL SOCIETY,BETHESDA,MD,UNITED STATES,1,8000
"BIOPULMONICS, INC.",REDMOND,WA,UNITED STATES,1,218804
BIOPURE CORPORATION,CAMBRIDGE,MA,UNITED STATES,1,49540
"BIOQUAL, INC.",ROCKVILLE,MD,UNITED STATES,19,6089938
"BIOQUEST, INC.",ATKINSON,NH,UNITED STATES,1,49999
BIOSONICS,STILLWATER,MN,UNITED STATES,1,49900
"BIOSPHERICS, INC.",BELTSVILLE,MD,UNITED STATES,9,6197708
"BIOSURFACE TECHNOLOGY, INC.",CAMBRIDGE,MA,UNITED STATES,1,426552
"BIOSYM TECHNOLOGIES, INC.",SAN DIEGO,CA,UNITED STATES,1,248211
"BIOSYNTHESIS, INC.",PARK CITY,UT,UNITED STATES,1,49931
BIOTECH RESEARCH LABORATORIES,ROCKVILLE,MD,UNITED STATES,15,1554512
"BIOTECHNICAL SERVICES, INC.",NORTH LITTLE ROCK,AR,UNITED STATES,5,776438
BIO-TECHNOLOGY GENERAL CORPORATION,NEW YORK,NY,UNITED STATES,2,744892
BIOTECHNOLOGY RESEARCH INSTITUTE,ROCKVILLE,MD,UNITED STATES,1,1133029
"BIOTEK, INC.",WOBURN,MA,UNITED STATES,7,697560
"BIOTHERM, INC.",RALEIGH,NC,UNITED STATES,1,337183
"BIOVEST INTERNATIONAL, INC.",COON RAPIDS,MN,UNITED STATES,2,609954
BIOWEST RESEARCH,SOUTH SAN FRANCISCO,CA,UNITED STATES,1,50000
"BIPHASICS, INC.",BETHLEHEM,PA,UNITED STATES,1,45900
"BIRCH AND DAVIS ASSOCIATES, INC.",SILVER SPRING,MD,UNITED STATES,4,387354
BIS LABORATORIES,LOS ANGELES,CA,UNITED STATES,1,50000
BLOOD CENTER OF SOUTHEASTERN WISCONSIN,MILWAUKEE,WI,UNITED STATES,17,4733934
BOHDAN ASSOCIATES,GAITHERSBURG,MD,UNITED STATES,1,1
BONNIE WALKER AND ASSOCIATES,CROFTON,MD,UNITED STATES,1,289071
BORGESS MEDICAL CENTER,KALAMAZOO,MI,UNITED STATES,1,172050
"BORON BIOLOGICALS, INC.",RALEIGH,NC,UNITED STATES,1,250115
BOSTON BIOMEDICAL RESEARCH INSTITUTE,WATERTOWN,MA,UNITED STATES,18,5282589
BOSTON CITY HOSPITAL,BOSTON,MA,UNITED STATES,11,5945220
BOSTON COLLEGE,NEWTON,MA,UNITED STATES,23,2151397
BOSTON HEALTH AND HOSPITALS DEPARTMENT,BOSTON,MA,UNITED STATES,4,371151
BOSTON UNIVERSITY,BOSTON,MA,UNITED STATES,235,53656467
BOSTON UNIVERSITY MEDICAL CENTER HOSP,BOSTON,MA,UNITED STATES,34,7516325
BOWLING GREEN STATE UNIV BOWLING GREEN,BOWLING GREEN,OH,UNITED STATES,12,1132723
BOYCE THOMPSON INST FOR PLANT RESEARCH,ITHACA,NY,UNITED STATES,4,263856
BOYS TOWN NATIONAL RESEARCH HOSPITAL,OMAHA,NE,UNITED STATES,2,355371
BRANDEIS UNIVERSITY,WALTHAM,MA,UNITED STATES,81,12694173
"BRATON BIOTECH, INC.",ROCKVILLE,MD,UNITED STATES,1,62000
BREAKTHROUGH,IOWA CITY,IA,UNITED STATES,1,225425
BRENTWOOD BIOMEDICAL RESEARCH INSTITUTE,LOS ANGELES,CA,UNITED STATES,2,111035
BRIGHAM AND WOMEN'S HOSPITAL,BOSTON,MA,UNITED STATES,308,84431466
BRIGHAM YOUNG UNIVERSITY,PROVO,UT,UNITED STATES,11,1098944
BRONX COMMUNITY COLLEGE,NEW YORK,NY,UNITED STATES,2,303139
"BRONX-LEBANON HOSP CTR (BRONX, NY)",NEW YORK,NY,UNITED STATES,4,826236
BROOKDALE UNIV HOSPITAL & MEDICAL CENTER,NEW YORK,NY,UNITED STATES,1,400681
BROOKLINE WOMEN'S HEALTHCARE ASSOCIATES,BROOKLINE,MA,UNITED STATES,1,49045
BROOKLYN COLLEGE,NEW YORK,NY,UNITED STATES,5,704351
BROOKWOOD BIOMEDICAL,BIRMINGHAM,AL,UNITED STATES,1,50000
BROOKWOOD MEDICAL CENTER (BIRMINGHAM),BIRMINGHAM,AL,UNITED STATES,1,125428
BROWN UNIVERSITY,PROVIDENCE,RI,UNITED STATES,84,14510292
BRYN MAWR COLLEGE,BRYN MAWR,PA,UNITED STATES,7,642792
BUCKNELL UNIVERSITY,LEWISBURG,PA,UNITED STATES,1,68290
BUFFALO STATE COLLEGE,BUFFALO,NY,UNITED STATES,3,408505
"BUNNELL, INC.",SALT LAKE CITY,UT,UNITED STATES,2,292160
BURNHAM INSTITUTE,SAN DIEGO,CA,UNITED STATES,47,12325713
"BUTLER HOSPITAL (PROVIDENCE, RI)",PROVIDENCE,RI,UNITED STATES,2,739283
BUTTERWORTH HOSPITAL,GRAND RAPIDS,MI,UNITED STATES,1,248122
C.P.LI BIOMEDICAL RESEARCH CORPORATION,ARLINGTON,VA,UNITED STATES,2,99875
CAELUM RESEARCH CORPORATION,SILVER SPRING,MD,UNITED STATES,5,356726
"CALBIOMARINE TECHNOLOGIES, INC.",CARLSBAD,CA,UNITED STATES,7,500765
"CALIFORNIA BIOTECHNOLOGY, INC.",MOUNTAIN VIEW,CA,UNITED STATES,2,356735
CALIFORNIA INSTITUTE FOR MEDICAL RES,SAN JOSE,CA,UNITED STATES,2,314900
CALIFORNIA INSTITUTE OF BIOLOGICAL RES,SAN DIEGO,CA,UNITED STATES,9,1478414
CALIFORNIA INSTITUTE OF TECHNOLOGY,PASADENA,CA,UNITED STATES,102,20085474
CALIFORNIA PACIFIC MED CTR RES INSTITUTE,SAN FRANCISCO,CA,UNITED STATES,18,6046357
CALIFORNIA ST DEPT OF HLTH SRVS-SACRAMEN,SACRAMENTO,CA,UNITED STATES,1,361075
CALIFORNIA STATE DEPT OF MENTAL HEALTH,SACRAMENTO,CA,UNITED STATES,2,464499
CALIFORNIA STATE POLY U POMONA,POMONA,CA,UNITED STATES,1,9192
CALIFORNIA STATE UNIV SAN BERNARDINO,SAN BERNARDINO,CA,UNITED STATES,1,92085
CALIFORNIA STATE UNIV-DOMINGUEZ HILLS,CARSON,CA,UNITED STATES,2,188283
CALIFORNIA STATE UNIVERSITY CHICO,CHICO,CA,UNITED STATES,2,1524930
CALIFORNIA STATE UNIVERSITY FULLERTON,FULLERTON,CA,UNITED STATES,5,595252
CALIFORNIA STATE UNIVERSITY LONG BEACH,LONG BEACH,CA,UNITED STATES,8,1751438
CALIFORNIA STATE UNIVERSITY LOS ANGELES,LOS ANGELES,CA,UNITED STATES,4,724607
CALIFORNIA STATE UNIVERSITY NORTHRIDGE,LOS ANGELES,CA,UNITED STATES,3,461342
CALIFORNIA STATE UNIVERSITY SACRAMENTO,SACRAMENTO,CA,UNITED STATES,2,659334
"CAMBRIDGE COMPUTER ASSOCIATES, INC.",CAMBRIDGE,MA,UNITED STATES,1,48044
CAMBRIDGE NEUROSCIENCE,CAMBRIDGE,MA,UNITED STATES,3,374112
"CAMBRIDGE SCIENTIFIC, INC.",CAMBRIDGE,MA,UNITED STATES,3,332579
