ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
ASIA FOUNDATION,SAN FRANCISCO,CA,UNITED STATES,1,0
ASIAN AMERICAN/PACIFIC ISLAND HLTH PROM,DUBLIN,OH,UNITED STATES,1,43370
ASIAN/PACIFIC ISLANDERS REPRODUCTVE HLTH,OAKLAND,CA,UNITED STATES,1,235955
"ASPEN CANCER CONFERENCE, INC.",LAKEWOOD,CO,UNITED STATES,1,10000
"ASSAY RESEARCH, INC.",COLLEGE PARK,MD,UNITED STATES,1,4245
ASSOCIATION FOR RES IN VISION & OPHTHAL,ROCKVILLE,MD,UNITED STATES,1,50923
ASSOCIATION OF AMERICAN MEDICAL COLLEGES,WASHINGTON,DC,UNITED STATES,3,890500
"ASSOCIATION OF BLACK CARDIOLOGISTS, INC.",ATLANTA,GA,UNITED STATES,1,0
"ASTHMA, INC.",SEATTLE,WA,UNITED STATES,1,578471
"ATAIRGIN BIOTECHNOLOGIES, INC.",PULLMAN,WA,UNITED STATES,1,100000
ATEK RESEARCH COMPANY,ELLICOTT CITY,MD,UNITED STATES,1,100000
ATHABASCAN TRIBAL COUNCIL,FORT YUKON,AK,UNITED STATES,1,204000
"ATHENA GROUP, INC.",GAINESVILLE,FL,UNITED STATES,1,125000
"ATLANTIC EYE AND FACE CENTER, PLLC",CARY,NC,UNITED STATES,1,24763
ATLANTIC RESOURCES CORPORATION,MANASSAS,VA,UNITED STATES,3,400097
"ATLIS FEDERAL SERVICES, INC.",ROCKVILLE,MD,UNITED STATES,2,321728
"ATLIS PUBLISHING SERVICES, INC.",LANHAM,MD,UNITED STATES,2,1570500
"ATOM SCIENCES, INC.",OAK RIDGE,TN,UNITED STATES,1,285140
"ATRIX LABORATORIES, INC.",FORT COLLINS,CO,UNITED STATES,1,288278
AUBURN UNIVERSITY AT AUBURN,AUBURN UNIVERSITY,AL,UNITED STATES,20,2512247
AUDIMAX CORPORATION,NEW YORK,NY,UNITED STATES,1,99426
AUDIOLOGICAL ENGINEERING CORPORATION,SOMERVILLE,MA,UNITED STATES,3,817249
"AUGMENTECH, INC.",PITTSBURGH,PA,UNITED STATES,3,479661
AURORA BIOSCIENCES CORPORATION,SAN DIEGO,CA,UNITED STATES,3,300000
AUSTRALIAN NATIONAL UNIVERSITY,CANBERRA,,AUSTRALIA,1,182168
"AUTOMATED CELL, INC.",PITTSBURGH,PA,UNITED STATES,1,440925
"AUTOMATED FUNCTIONS, INC.",FALLS CHURCH,VA,UNITED STATES,1,372078
AVIDCARE CORPORATION,MILWAUKEE,WI,UNITED STATES,1,487055
"AXON ENGINEERING, INC.",GARFIELD HEIGHTS,OH,UNITED STATES,2,590713
"AXON MEDICAL, INC.",SALT LAKE CITY,UT,UNITED STATES,1,331183
"AXYA MEDICAL, INC.",BEVERLY,MA,UNITED STATES,1,307820
"AXYS PHARMACEUTICALS, INC.",LA JOLLA,CA,UNITED STATES,1,435335
B. L. SEAMON AND ASSOCIATES,LANHAM,MD,UNITED STATES,14,2946704
"B.H. BLACKWELL, LTD",OXFORD,,UNITED KINGDOM,2,382012
BACKSTRONG INTERNATIONAL,NEW YORK,NY,UNITED STATES,1,99891
BALL STATE UNIVERSITY,MUNCIE,IN,UNITED STATES,2,137062
"BALTIMORE BIOMEDICAL, INC.",BALTIMORE,MD,UNITED STATES,2,386727
BANNER GOOD SAMARITAN MEDICAL CENTER,PHOENIX,AZ,UNITED STATES,2,703040
"BAPTIST MEMORIAL HOSPITAL (MEMPHIS, TN)",MEMPHIS,TN,UNITED STATES,1,240240
BARBARA ANN KARMANOS CANCER INSTITUTE,DETROIT,MI,UNITED STATES,1,261973
"BARLOW SCIENTIFIC, INC.",OLYMPIA,WA,UNITED STATES,3,598908
BARNARD COLLEGE,NEW YORK,NY,UNITED STATES,4,582295
BARNES-JEWISH HOSPITAL,SAINT LOUIS,MO,UNITED STATES,62,14902459
BARRY UNIVERSITY,MIAMI SHORES,FL,UNITED STATES,4,1212624
BATTELLE CENTERS/PUB HLTH RES & EVALUATN,COLUMBUS,OH,UNITED STATES,3,525598
BATTELLE MEMORIAL INSTITUTE,COLUMBUS,OH,UNITED STATES,16,6967145
BATTELLE PACIFIC NORTHWEST LABORATORIES,RICHLAND,WA,UNITED STATES,12,2497300
BATTELLE-CTRS/PUBLIC HEALTH RES-EVALUATN,BALTIMORE,MD,UNITED STATES,2,1052477
BAY AREA TUMOR INSTITUTE,OAKLAND,CA,UNITED STATES,1,304404
BAYLOR COLLEGE OF MEDICINE,HOUSTON,TX,UNITED STATES,487,150082480
BAYLOR RESEARCH INSTITUTE,DALLAS,TX,UNITED STATES,3,834283
BBN PLANET SOUTHEAST REGION,COLLEGE PARK,MD,UNITED STATES,2,214756
"BECS TECHNOLOGY, INC.",SAINT LOUIS,MO,UNITED STATES,1,100000
"BEHAVIOR AND HEALTH RESEARCH, INC.",ROCKVILLE,MD,UNITED STATES,3,192978
"BEHAVIOR THERAPY ASSOCIATES, LLP",ALBUQUERQUE,NM,UNITED STATES,2,128956
"BEHAVIORAL TECH, LLC",SEATTLE,WA,UNITED STATES,1,99893
BEIJING MEDICAL UNIVERSITY,BEIJING,,CHINA,1,53046
BELL ATLANTIC FED INTEGRATED SOLUTIONS,WASHINGTON,DC,UNITED STATES,3,151300
BELL LABORATORIES,MURRAY HILL,NJ,UNITED STATES,1,75933
"BELMONT RESEARCH, INC.",CAMBRIDGE,MA,UNITED STATES,1,5528
"BEN VENUE LABORATORIES, INC.",BEDFORD,OH,UNITED STATES,2,838007
BENAROYA RESEARCH INST AT VIRGINIA MASON,SEATTLE,WA,UNITED STATES,21,4943240
"BEND RESEARCH, INC.",BEND,OR,UNITED STATES,2,581738
BENEDICT COLLEGE,COLUMBIA,SC,UNITED STATES,5,1327817
"BENEFICIAL DESIGNS, INC.",MINDEN,NV,UNITED STATES,1,99981
BENNETT COLLEGE,GREENSBORO,NC,UNITED STATES,3,352560
BERNARD M. BARUCH COLLEGE,NEW YORK,NY,UNITED STATES,1,48182
BERTEC CORPORATION,COLUMBUS,OH,UNITED STATES,1,368704
"BETAGENE, INC.",DALLAS,TX,UNITED STATES,1,100000
"BETAH ASSOCIATES, INC.",BETHESDA,MD,UNITED STATES,2,341741
BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,MA,UNITED STATES,280,68965702
BETH ISRAEL MEDICAL CTR (NEW YORK),NEW YORK,NY,UNITED STATES,14,4242865
BETHUNE-COOKMAN COLLEGE,DAYTONA BEACH,FL,UNITED STATES,2,634336
BETTER CONTROL MEDICAL COMPUTERS (BCMC),HOLLYWOOD,FL,UNITED STATES,1,392475
BETTER HOMES FUND,NEWTON,MA,UNITED STATES,1,42549
"BIO LOGIC ENGINEERING, INC.",DEXTER,MI,UNITED STATES,1,370461
"BIOADVANCES, LLC",PHILADELPHIA,PA,UNITED STATES,1,112586
"BIOAGE PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,1,107008
"BIOANALYTICAL SYSTEMS, INC. (BASI)",WEST LAFAYETTE,IN,UNITED STATES,1,99950
"BIOARRAY TECHNOLOGIES, INC.",SAN DIEGO,CA,UNITED STATES,1,99990
"BIOCATALYTICS, INC.",PASADENA,CA,UNITED STATES,3,300000
BIOCHEMANALYSIS CORPORATION,CHICAGO,IL,UNITED STATES,3,461890
"BIO-CONCEPT LABORATORIES, INC.",DERRY,NH,UNITED STATES,1,344124
"BIODELIVERY SCIENCES INTERNATIONAL, INC.",NEWARK,NJ,UNITED STATES,2,201832
"BIODISCOVERY, INC.",EL SEGUNDO,CA,UNITED STATES,2,99734
"BIOELASTICS RESEARCH, LTD",BIRMINGHAM,AL,UNITED STATES,2,456037
BIOELECTRIC CORPORATION,PORTLAND,OR,UNITED STATES,1,325373
"BIOELECTROSPEC, INC.",HARRISBURG,PA,UNITED STATES,1,117236
"BIOENGINEERING CONSULTANTS, LTD",CHARLOTTESVILLE,VA,UNITED STATES,1,100000
"BIOFORCE NANOSCIENCES, INC.",AMES,IA,UNITED STATES,2,310314
BIOGRAFX,NEW YORK,NY,UNITED STATES,1,74888
BIOLINK PARTNERS,WATERTOWN,MA,UNITED STATES,2,193701
BIO-LOGIC SYSTEMS CORPORATION,MUNDELEIN,IL,UNITED STATES,1,100000
BIOLOGICAL ABSTRACTS,PHILADELPHIA,PA,UNITED STATES,2,671628
"BIOLOGICAL MIMETICS, INC.",FREDERICK,MD,UNITED STATES,3,609314
"BIOMEC, INC.",CLEVELAND,OH,UNITED STATES,4,422120
"BIOMED SOFTWARE, INC.",NEWTON,MA,UNITED STATES,1,100000
BIOMEDICAL ACOUSTICS RESEARCH COMPANY,EVANSTON,IL,UNITED STATES,1,104895
BIOMEDICAL DEVELOPMENT CORPORATION,SAN ANTONIO,TX,UNITED STATES,4,722735
"BIOMEDICAL ENTERPRISES, INC.",BETHESDA,MD,UNITED STATES,1,100000
BIOMEDICAL RESEARCH INSTITUTE,ROCKVILLE,MD,UNITED STATES,3,704994
"BIOMEDICAL RESEARCH MODELS, INC.",WORCESTER,MA,UNITED STATES,2,147828
"BIOMEDICAL RESEARCH, INC.",ROCKVILLE,MD,UNITED STATES,4,366543
BIOMEDWARE,ANN ARBOR,MI,UNITED STATES,5,931634
"BIOMIRA USA, INC.",CRANBURY,NJ,UNITED STATES,1,145050
"BIO-MOLECULAR TECHNOLOGY, INC.",FREDERICK,MD,UNITED STATES,1,82761
"BIONIC TECHNOLOGIES, INC.",SALT LAKE CITY,UT,UNITED STATES,3,969918
"BIOPAL, INC",WORCESTER,MA,UNITED STATES,2,198999
BIOPHARMACEUTICAL RESEARCH CONSULTANTS,DEXTER,MI,UNITED STATES,2,500163
BIOPHOTONICS CORPORATION,STONY BROOK,NY,UNITED STATES,2,193182
BIOPOLYMER TECHNOLOGIES INTERNATIONAL,WESTBOROUGH,MA,UNITED STATES,1,99922
"BIOPROBES, INC.",GAITHERSBURG,MD,UNITED STATES,2,326000
"BIOQUAL, INC.",ROCKVILLE,MD,UNITED STATES,8,3440849
"BIORESOURCES LABORATORIES, INC.",MANASSAS,VA,UNITED STATES,1,1626285
"BIOSEARCH TECHNOLOGIES, INC.",NOVATO,CA,UNITED STATES,1,99922
"BIOSEPARATIONS, INC.",TUCSON,AZ,UNITED STATES,1,379433
"BIOSERVE BIOTECHNOLOGIES, LTD",LAUREL,MD,UNITED STATES,3,295953
"BIOSTATISTICAL PROGRAMMING ASSOC, INC.",ENGLEWOOD,NJ,UNITED STATES,2,533181
"BIOSTREAM THERAPEUTICS, INC.",CAMBRIDGE,MA,UNITED STATES,5,490683
"BIOSYN, INC.",HUNTINGDON VALLEY,PA,UNITED STATES,2,499511
"BIOSYNEXUS, INC.",GAITHERSBURG,MD,UNITED STATES,1,326770
"BIO-SYNTHESIS, INC.",LEWISVILLE,TX,UNITED STATES,1,100000
BIOTECH RESEARCH LABORATORIES,ROCKVILLE,MD,UNITED STATES,2,9000
"BIOTECHNICAL COMMUNICATIONS, INC.",ATLANTA,GA,UNITED STATES,1,390104
"BIOTECHNICAL SERVICES, INC.",NORTH LITTLE ROCK,AR,UNITED STATES,3,149167
BIOTECHPLEX CORPORATION,SAN MARCOS,CA,UNITED STATES,2,495900
"BIOTEK, INC.",WOBURN,MA,UNITED STATES,16,1558012
"BIOTEX, INC.",HOUSTON,TX,UNITED STATES,2,206739
"BIOTRACES, INC.",HERNDON,VA,UNITED STATES,2,199403
BIOTRONICS CORPORATION,LOWELL,MA,UNITED STATES,1,185111
"BIOVEST INTERNATIONAL, INC.",Minneapolis,MA,UNITED STATES,1,546713
"BITTECH, INC.",AGOURA HILLS,CA,UNITED STATES,1,147884
BLOOD CENTER OF SOUTHEASTERN WISCONSIN,MILWAUKEE,WI,UNITED STATES,10,4143463
