ORGANIZATION,CITY,STATE,COUNTRY,AWARDS,FUNDING
ALBANY MEDICAL COLLEGE,ALBANY,NY,UNITED STATES,47,8166564
"ALBANY MOLECULAR RESEARCH, INC.",ALBANY,NY,UNITED STATES,2,174099
ALBERT EINSTEIN COL OF MED YESHIVA UNIV,BRONX,NY,UNITED STATES,334,113206386
ALBERT EINSTEIN HEALTHCARE NETWORK,PHILADELPHIA,PA,UNITED STATES,2,207421
ALCORN STATE UNIVERSITY,ALCORN STATE,MS,UNITED STATES,4,1102121
"ALDERON BIOSCIENCES, INC.",Beaufort,NC,UNITED STATES,4,349994
"ALEM ASSOCIATES, INC.",BOSTON,MA,UNITED STATES,1,375000
"ALEXION PHARMACEUTICALS, INC.",CHESHIRE,CT,UNITED STATES,1,100000
"ALGENIX, INC.",ST. PAUL,MN,UNITED STATES,1,470885
ALION SCIENCE AND TECHNOLOGY CORP,DURHAM,NC,UNITED STATES,3,2738923
"ALKERMES, INC.",WALTHAM,MA,UNITED STATES,1,99193
ALLEGHENY COLLEGE,MEADVILLE,PA,UNITED STATES,2,138963
ALLEGHENY UNIVERSITY OF HEALTH SCIENCES,PHILADELPHIA,PA,UNITED STATES,1,0
ALLEGHENY-SINGER RESEARCH INSTITUTE,PITTSBURGH,PA,UNITED STATES,10,3360243
ALLIANCE OF GENETIC SUPPORT GROUPS,WASHINGTON,DC,UNITED STATES,1,18000
ALLIANCE PHARMACEUTICAL CORPORATION,SAN DIEGO,CA,UNITED STATES,4,514999
"ALLIED INNOVATIVE SYSTEMS, LLC",HILLSBOROUGH,NJ,UNITED STATES,1,118756
"ALLIED TECHNOLOGY GROUP, INC.",ROCKVILLE,MD,UNITED STATES,4,986936
"ALLIMMUNE, LLC",LA JOLLA,CA,UNITED STATES,1,99316
"ALLOS THERAPEUTICS, INC.",DENVER,CO,UNITED STATES,1,112071
"ALPHA GENESIS, INC.",YEMASSEE,SC,UNITED STATES,3,1681023
"ALPHA INTERVENTION TECHNOLOGY, INC.",ROCHESTER,NY,UNITED STATES,1,299301
ALPHA-1 FOUNDATION,MIAMI,FL,UNITED STATES,1,20000
ALPHATECH CORPORATION,ARLINGTON,VA,UNITED STATES,1,40000
"ALPHATECH, INC.",BURLINGTON,MA,UNITED STATES,1,344206
ALTEA THERAPEUTICS CORPORATION,Atlanta,GA,UNITED STATES,2,197352
"ALTEC, INC.",BOSTON,MA,UNITED STATES,1,92686
"ALTERNATIVE HEALTH CARE RESEARCH, INC.",BURKE,VA,UNITED STATES,1,100000
"ALTHEXIS COMPANY, INC.",WALTHAM,MA,UNITED STATES,1,108096
ALTOR BIOSCIENCE CORPORATION,MIRAMAR,FL,UNITED STATES,1,245000
"ALTUS BIOLOGICS, INC.",CAMBRIDGE,MA,UNITED STATES,1,300000
ALZHEIMER'S ASSOCIATION,CHICAGO,IL,UNITED STATES,1,40000
"AMBERGEN, INC",WATERTOWN,MA,UNITED STATES,1,372701
"AMBION, INC.",AUSTIN,TX,UNITED STATES,3,638961
"AMBULATORY MONITORING, INC.",ARDSLEY,NY,UNITED STATES,1,100000
AMC CANCER RESEARCH CENTER,DENVER,CO,UNITED STATES,19,9113048
AMERICAN ACADEMY OF ADDICTION PSYCHIATRY,East Providence,RI,UNITED STATES,1,45000
AMERICAN ACADEMY OF ORTHOPAEDIC SURGEONS,ROSEMONT,IL,UNITED STATES,1,22500
AMERICAN ACADEMY OF OTOLARYNGOLOGY-HEAD,ALEXANDRIA,VA,UNITED STATES,1,1178352
AMERICAN ACADEMY-CHILD/ADOLESCENT PSYCH,WASHINGTON,DC,UNITED STATES,3,970624
AMERICAN AGING ASSOCIATION,MEDIA,PA,UNITED STATES,1,23000
AMERICAN ASSOCIATION FOR CANCER RESEARCH,PHILADELPHIA,PA,UNITED STATES,6,1223507
AMERICAN ASSOCIATION FOR THE ADV OF SCI,WASHINGTON,DC,UNITED STATES,2,485291
AMERICAN ASSOCIATION OF IMMUNOLOGISTS,BETHESDA,MD,UNITED STATES,1,60480
"AMERICAN CANCER SOCIETY, INC.",ATLANTA,GA,UNITED STATES,1,90720
AMERICAN COLLEGE OF OB AND GYN,WASHINGTON,DC,UNITED STATES,1,7085529
AMERICAN COLLEGE OF RADIOLOGY,RESTON,VA,UNITED STATES,7,15377316
AMERICAN COLLEGE OF RHEUMATOLOGY,ATLANTA,GA,UNITED STATES,2,25000
AMERICAN COLLEGE OF SURGEONS,CHICAGO,IL,UNITED STATES,2,3825582
AMERICAN DENTAL ASSOCIATION FOUNDATION,CHICAGO,IL,UNITED STATES,5,1037796
"AMERICAN FED OF ST, CO, & MUN EMPLOYEES",WASHINGTON,DC,UNITED STATES,1,702441
AMERICAN INSTITUTES FOR RESEARCH,WASHINGTON,DC,UNITED STATES,1,232403
"AMERICAN LABORATORY SUPPLIES, INC.",ARLINGTON,VA,UNITED STATES,1,99122
AMERICAN NATIONAL RED CROSS,WASHINGTON,DC,UNITED STATES,35,8051504
AMERICAN NATIONAL RED CROSS LOS ANGELES,LOS ANGELES,CA,UNITED STATES,2,944284
AMERICAN NATIONAL RED CROSS SE MICHIGAN,DETROIT,MI,UNITED STATES,1,0
AMERICAN PHYSIOLOGICAL SOCIETY,BETHESDA,MD,UNITED STATES,5,698891
AMERICAN PSYCHIATRIC FOUNDATION,ARLINGTON,VA,UNITED STATES,3,1708929
AMERICAN PSYCHOLOGICAL ASSOCIATION,WASHINGTON,DC,UNITED STATES,5,1813627
"AMERICAN REGISTRY OF PATHOLOGY, INC.",WASHINGTON,DC,UNITED STATES,4,380872
AMERICAN RESEARCH CORP OF VIRGINIA,RADFORD,VA,UNITED STATES,2,200000
AMERICAN SOCIETY FOR CELL BIOLOGY,BETHESDA,MD,UNITED STATES,1,223718
AMERICAN SOCIETY FOR MICROBIOLOGY,WASHINGTON,DC,UNITED STATES,3,426900
AMERICAN SOCIETY FOR PHOTOBIOLOGY,AUGUSTA,GA,UNITED STATES,1,12000
AMERICAN SOCIETY OF HLTH-SYSTEM PHARMS,BETHESDA,MD,UNITED STATES,1,168400
AMERICAN SOCIOLOGICAL ASSOCIATION,WASHINGTON,DC,UNITED STATES,1,548046
AMERICAN SPEECH-LANGUAGE-HEARING ASSN,ROCKVILLE,MD,UNITED STATES,2,1254953
AMERICAN STATISTICAL ASSOCIATION,ALEXANDRIA,VA,UNITED STATES,1,13000
AMERICAN THORACIC SOCIETY,NEW YORK,NY,UNITED STATES,1,27000
AMERICAN TYPE CULTURE COLLECTION,MANASSAS,VA,UNITED STATES,5,2066310
AMERICAN UNIVERSITY,WASHINGTON,DC,UNITED STATES,1,85708
"AMETHYST TECHNOLOGIES, INC.",SCOTTSDALE,AZ,UNITED STATES,3,994212
AMHERST COLLEGE,AMHERST,MA,UNITED STATES,3,136051
AMPLICON CORPORATION,GREENLAWN,NY,UNITED STATES,1,100000
AMRON CORPORATION,MC LEAN,VA,UNITED STATES,3,518561
"AMT, INC.",CHERRY HILL,NJ,UNITED STATES,1,100000
"ANALIZA, INC.",Cleveland,OH,UNITED STATES,1,377307
"ANALYTICAL BIOLOGICAL SERVICES, INC.",WILMINGTON,DE,UNITED STATES,1,423880
ANALYTICAL BIOTECHNOLOGY SERVICES,WATERTOWN,MA,UNITED STATES,1,105930
"ANALYTICAL SCIENCES, INC.",DURHAM,NC,UNITED STATES,2,841559
"ANAMED, INC.",LAKE FOREST,CA,UNITED STATES,1,99000
"ANASAZI BIOMEDICAL RESEARCH, INC.",WINSTON-SALEM,NC,UNITED STATES,1,105000
"ANCILE PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,1,99970
ANGION BIOMEDICA CORPORATION,GARDEN CITY,NY,UNITED STATES,4,416684
"ANGSTROM PHARMACEUTICALS, INC.",SOLANA BEACH,CA,UNITED STATES,1,258000
ANIMAS CORPORATION,NORRISTOWN,PA,UNITED STATES,1,204650
"ANNOVIS, INC.",ASTON,PA,UNITED STATES,2,619300
"ANOMERIC, INC.",BATON ROUGE,LA,UNITED STATES,1,100000
"ANOSYS, INC.",MENLO PARK,CA,UNITED STATES,1,244690
ANTEON CORPORATION,FAIRFAX,VA,UNITED STATES,1,878000
"ANTICANCER, INC.",SAN DIEGO,CA,UNITED STATES,2,319420
"ANTIGEN EXPRESS, INC.",WORCESTER,MA,UNITED STATES,1,173340
"ANTIGENICS, INC.",LEXINGTON,MA,UNITED STATES,3,648897
"APATH, LLC",SAINT LOUIS,MO,UNITED STATES,1,99240
APHIOS CORPORATION,WOBURN,MA,UNITED STATES,5,1333512
"APOLIFE, INC.",DETROIT,MI,UNITED STATES,1,110000
"APOLLO LIGHT SYSTEMS, INC.",American Fork,UT,UNITED STATES,3,868813
"APOLOGIC, INC.",CINCINNATI,OH,UNITED STATES,1,474176
"APOSTAIN, INC.",MIAMI,FL,UNITED STATES,1,90926
"APPLIED BEHAVIORAL RESEARCH, LLC",NEW HAVEN,CT,UNITED STATES,2,712572
"APPLIED BIOPHYSICS, INC.",TROY,NY,UNITED STATES,1,100000
"APPLIED BIOSYSTEMS, INC",FOSTER CITY,CA,UNITED STATES,1,2000000
APPLIED GENETICS INCORPORATED DERMATICS,FREEPORT,NY,UNITED STATES,1,371341
"APPLIED RESEARCH ASSOCIATES, INC.",ALBUQUERQUE,NM,UNITED STATES,1,99977
"APPLIED SYSTEM TECHNOLOGIES, INC.",ROCKVILLE,MD,UNITED STATES,4,358323
"APT FOUNDATION, INC.",NEW HAVEN,CT,UNITED STATES,3,1287270
"AQUILENT, INC.",LAUREL,MD,UNITED STATES,3,885000
ARAB COMMUNITY CENTER/ECON/SOCIAL SRVS,DEARBORN,MI,UNITED STATES,1,226361
ARACOR,SUNNYVALE,CA,UNITED STATES,1,210745
"ARC OF THE DISTRICT OF COLUMBIA, INC",WASHINGTON,DC,UNITED STATES,2,177340
ARCHEMIX CORPORATION,CAMBRIDGE,MA,UNITED STATES,1,150995
"ARCOS BIOSCIENCES, INC.",SAN MATEO,CA,UNITED STATES,1,136900
ARDONO RESEARCH,SEATTLE,WA,UNITED STATES,1,308087
AREA DETECTOR SYSTEMS CORPORATION,POWAY,CA,UNITED STATES,2,2185999
ARENA PHARMACEUTICALS,SAN DIEGO,CA,UNITED STATES,1,106000
ARGUS PHOTONICS GROUP,JUPITER,FL,UNITED STATES,1,100000
ARIZONA INSTITUTE FOR BIO-MEDICAL RES,SCOTTSDALE,AZ,UNITED STATES,3,1075181
ARIZONA STATE UNIVERSITY,TEMPE,AZ,UNITED STATES,48,10067281
ARKANSAS CHILDREN'S HOSP (LITTLE ROCK),LITTLE ROCK,AR,UNITED STATES,3,508562
ARKANSAS CHILDREN'S HOSPITAL RES INST,LITTLE ROCK,AR,UNITED STATES,8,2372614
ARLENE FINK ASSOCIATES,PACIFIC PALISADES,CA,UNITED STATES,1,404564
"ARMSTRONG DATA SERVICES, INC.",BREA,CA,UNITED STATES,2,740563
ARMUS CORPORATION,BURLINGAME,CA,UNITED STATES,1,100000
"ARRAY MEDICAL, INC.",SOMERVILLE,NJ,UNITED STATES,1,493204
"ARTANN LABORATORIES, INC.",TRENTON,NJ,UNITED STATES,2,416179
"ARTEMIS MRI, LLC",BLOOMINGTON,MN,UNITED STATES,1,67867
ARTHUR ASHE INSTITUTE FOR URBAN HEALTH,NEW YORK,NY,UNITED STATES,1,343709
ARTIUM TECHNOLOGIES,SUNNYVALE,CA,UNITED STATES,1,99983
"ASH STEVENS, INC.",DETROIT,MI,UNITED STATES,2,1400000
"ASHWIN-USHAS CORPORATION, INC.",Holmdel,NJ,UNITED STATES,1,374000
ASIAN/PACIFIC ISLANDERS REPRODUCTVE HLTH,OAKLAND,CA,UNITED STATES,1,236802
"A-S-K ASSOCIATES, INC.",LAWRENCE,KS,UNITED STATES,3,222260
ASSOCIATION FOR RES IN VISION & OPHTHAL,ROCKVILLE,MD,UNITED STATES,1,52451
ASSOCIATION OF AMERICAN MEDICAL COLLEGES,WASHINGTON,DC,UNITED STATES,2,695632
"ASSOCIATION OF BLACK CARDIOLOGISTS, INC.",ATLANTA,GA,UNITED STATES,1,0
"ASTHMA, INC.",SEATTLE,WA,UNITED STATES,1,1
ASTRA ASSOCIATES,MC LEAN,VA,UNITED STATES,1,10358
"ASTRO-MED, INC.",WEST WARWICK,RI,UNITED STATES,1,108473
"ATHENA GROUP, INC.",GAINESVILLE,FL,UNITED STATES,1,338838
"ATLANTIC EYE AND FACE CENTER, PLLC",CARY,NC,UNITED STATES,1,14125
ATLANTIC RESOURCES CORPORATION,MANASSAS,VA,UNITED STATES,2,257028
"ATLIS FEDERAL SERVICES, INC.",ROCKVILLE,MD,UNITED STATES,2,100000
"ATLIS PUBLISHING SERVICES, INC.",LANHAM,MD,UNITED STATES,1,0
"ATMOSPHERIC GLOW TECHNOLOGIES, INC.",KNOXVILLE,TN,UNITED STATES,1,102430
"ATOM SCIENCES, INC.",OAK RIDGE,TN,UNITED STATES,1,133783
AUBURN UNIVERSITY AT AUBURN,AUBURN UNIVERSITY,AL,UNITED STATES,19,3317178
AUDIOLOGICAL ENGINEERING CORPORATION,SOMERVILLE,MA,UNITED STATES,2,667443
AURORA BIOSCIENCES CORPORATION,SAN DIEGO,CA,UNITED STATES,3,1115756
AUSTRALIAN NATIONAL UNIVERSITY,CANBERRA,,AUSTRALIA,1,187573
"AUTOMATED CELL, INC.",PITTSBURGH,PA,UNITED STATES,1,375573
AVANIR PHARMACEUTICALS,ALISO VIEJO,CA,UNITED STATES,1,100000
"AVANT IMMUNOTHERAPEUTICS, INC.",NEEDHAM,MA,UNITED STATES,2,321705
"AVATAR DESIGN AND DEVELOPMENT, INC.",SEATTLE,WA,UNITED STATES,1,99750
"AVENTIS PASTEUR, INC.",SWIFTWATER,PA,UNITED STATES,2,1426000
"AVI BIOPHARMA, INC.",CORVALLIS,OR,UNITED STATES,2,522681
AVIDCARE CORPORATION,MILWAUKEE,WI,UNITED STATES,2,369413
"AVOX SYSTEMS, INC.",FAIR OAKS RANCH,TX,UNITED STATES,1,107000
"AXON ENGINEERING, INC.",GARFIELD HEIGHTS,OH,UNITED STATES,1,350198
"AXON MEDICAL, INC.",SALT LAKE CITY,UT,UNITED STATES,1,100000
"AXR, INC.",SUNNYVALE,CA,UNITED STATES,1,100000
"AZEVAN PHARMACEUTICALS, INC.",BETHLEHEM,PA,UNITED STATES,1,100000
B. L. SEAMON AND ASSOCIATES,LANHAM,MD,UNITED STATES,18,4540095
"B.H. BLACKWELL, LTD",OXFORD,,UNITED KINGDOM,1,114999
BALL STATE UNIVERSITY,MUNCIE,IN,UNITED STATES,2,219074
"BALTIMORE BIOMEDICAL, INC.",BALTIMORE,MD,UNITED STATES,1,711448
BANNER GOOD SAMARITAN MEDICAL CENTER,PHOENIX,AZ,UNITED STATES,2,718897
"BAPTIST MEMORIAL HOSPITAL (MEMPHIS, TN)",MEMPHIS,TN,UNITED STATES,1,218910
BARBARA ANN KARMANOS CANCER INSTITUTE,DETROIT,MI,UNITED STATES,1,0
"BARLOW SCIENTIFIC, INC.",OLYMPIA,WA,UNITED STATES,2,773719
BARNARD COLLEGE,NEW YORK,NY,UNITED STATES,3,617025
BARNES-JEWISH HOSPITAL,SAINT LOUIS,MO,UNITED STATES,62,16392091
BARRETT MEMORIAL HOSPITAL,DILLON,MT,UNITED STATES,1,7935
"BARRON ASSOCIATES, INC.",CHARLOTTESVILLE,VA,UNITED STATES,1,99902
BARRY UNIVERSITY,MIAMI SHORES,FL,UNITED STATES,5,1252507
BASTYR UNIVERSITY,KENMORE,WA,UNITED STATES,5,966886
BATES COLLEGE,LEWISTON,ME,UNITED STATES,1,326186
BATTELLE CENTERS/PUB HLTH RES & EVALUATN,COLUMBUS,OH,UNITED STATES,6,1757538
BATTELLE MEMORIAL INSTITUTE,COLUMBUS,OH,UNITED STATES,19,12092477
BATTELLE PACIFIC NORTHWEST LABORATORIES,RICHLAND,WA,UNITED STATES,11,2887262
BATTELLE-CTRS/PUBLIC HEALTH RES-EVALUATN,ARLINGTON,VA,UNITED STATES,1,59599
BATTELLE-CTRS/PUBLIC HEALTH RES-EVALUATN,BALTIMORE,MD,UNITED STATES,3,1598388
BAY AREA TUMOR INSTITUTE,OAKLAND,CA,UNITED STATES,1,322687
"BAY GLASS RESEARCH, INC.",BERKELEY,CA,UNITED STATES,1,97867
BAYLOR COLLEGE OF MEDICINE,HOUSTON,TX,UNITED STATES,514,170102219
BAYLOR RESEARCH INSTITUTE,DALLAS,TX,UNITED STATES,5,3322828
BAYLOR UNIVERSITY,WACO,TX,UNITED STATES,2,144091
BBN PLANET SOUTHEAST REGION,COLLEGE PARK,MD,UNITED STATES,1,5000
"BEEMNET, INC.",VENICE,CA,UNITED STATES,1,270000
"BEHAVIOR AND HEALTH RESEARCH, INC.",ROCKVILLE,MD,UNITED STATES,2,0
"BEHAVIOR THERAPY ASSOCIATES, LLP",ALBUQUERQUE,NM,UNITED STATES,1,259184
BEHAVIORAL HEALTH RESEARCH CTR-SOUTHWEST,ALBUQUERQUE,NM,UNITED STATES,1,528879
"BEHAVIORAL RESEARCH ASSOCIATES, INC.",HERNDON,VA,UNITED STATES,1,189316
BEIJING MEDICAL UNIVERSITY,BEIJING,,CHINA,1,50000
BELL LABORATORIES,MURRAY HILL,NJ,UNITED STATES,1,78970
BELMONT CENTER/COMPREHENSIVE TREATMENT,PHILADELPHIA,PA,UNITED STATES,1,340221
"BEN VENUE LABORATORIES, INC.",BEDFORD,OH,UNITED STATES,1,900000
BENAROYA RESEARCH INST AT VIRGINIA MASON,SEATTLE,WA,UNITED STATES,24,4375310
"BEND RESEARCH, INC.",BEND,OR,UNITED STATES,2,494529
BENEDICT COLLEGE,COLUMBIA,SC,UNITED STATES,3,1037514
"BENEFICIAL DESIGNS, INC.",MINDEN,NV,UNITED STATES,1,346349
BENNETT COLLEGE,GREENSBORO,NC,UNITED STATES,2,102688
"BERGER INSTRUMENTS, INC.",NEWARK,DE,UNITED STATES,1,100000
BERKELEY APPLIED SCIENCE AND ENGINEERING,WALNUT CREEK,CA,UNITED STATES,1,356312
BERNARD M. BARUCH COLLEGE,NEW YORK,NY,UNITED STATES,1,133658
"BERNARD TECHNOLOGIES, INC.",CHICAGO,IL,UNITED STATES,1,140611
BERTEC CORPORATION,COLUMBUS,OH,UNITED STATES,1,380649
"BETAGENE, INC.",DALLAS,TX,UNITED STATES,1,281310
"BETAH ASSOCIATES, INC.",BETHESDA,MD,UNITED STATES,2,546334
BETH ISRAEL DEACONESS MEDICAL CENTER,BOSTON,MA,UNITED STATES,303,80710643
BETH ISRAEL MEDICAL CTR (NEW YORK),NEW YORK,NY,UNITED STATES,13,5289395
BETHUNE-COOKMAN COLLEGE,DAYTONA BEACH,FL,UNITED STATES,2,414659
BETTER CONTROL MEDICAL COMPUTERS (BCMC),HOLLYWOOD,FL,UNITED STATES,1,357308
BETTER HOMES FUND,NEWTON,MA,UNITED STATES,1,42549
"BIO LOGIC ENGINEERING, INC.",DEXTER,MI,UNITED STATES,2,204661
"BIOAGE PHARMACEUTICALS, INC.",SAN DIEGO,CA,UNITED STATES,1,99178
"BIO-BRITE, INC.",BETHESDA,MD,UNITED STATES,1,106612
"BIOCACHE PHARMACEUTICALS, LLC",RICHMOND,VA,UNITED STATES,2,333787
"BIOCATALYTICS, INC.",PASADENA,CA,UNITED STATES,3,593290
BIOCHEMANALYSIS CORPORATION,CHICAGO,IL,UNITED STATES,3,393122
"BIOCON, INC.",ROCKVILLE,MD,UNITED STATES,1,386517
"BIO-CONCEPT LABORATORIES, INC.",DERRY,NH,UNITED STATES,1,100000
"BIODE, INC.",WESTBROOK,ME,UNITED STATES,1,99612
"BIODIAGNOSTICS, INC.",CAMBRIDGE,MA,UNITED STATES,1,194184
"BIOELASTICS RESEARCH, LTD",BIRMINGHAM,AL,UNITED STATES,1,373079
BIOELECTRIC CORPORATION,PORTLAND,OR,UNITED STATES,1,0
"BIOERGONOMICS, INC.",WHITE BEAR,MN,UNITED STATES,1,99500
"BIOFLO SYSTEMS, INC.",PHILADELPHIA,PA,UNITED STATES,1,97370
"BIOFORCE NANOSCIENCES, INC.",AMES,IA,UNITED STATES,2,176452
"BIOLINX, LLC",HAGERSTOWN,MD,UNITED STATES,1,114270
"BIOLOG, INC.",HAYWARD,CA,UNITED STATES,1,392217
BIO-LOGIC SYSTEMS CORPORATION,MUNDELEIN,IL,UNITED STATES,2,240009
BIOLOGICAL ABSTRACTS,PHILADELPHIA,PA,UNITED STATES,2,335813
"BIOLOGICAL MIMETICS, INC.",FREDERICK,MD,UNITED STATES,1,231773
"BIOMEC, INC.",CLEVELAND,OH,UNITED STATES,9,916117
"BIOMED RESEARCH AND TECHNOLOGIES, INC.",WEXFORD,PA,UNITED STATES,2,199781
